iteration,loss,rel_l2_error
0.0,0.099,1.2
100.0,0.04,0.4
200.0,0.0053,0.11
300.0,0.0028,0.035
400.0,0.0017,0.051
500.0,0.0011,0.051
600.0,0.00048,0.024
700.0,0.0005,0.05
800.0,0.00077,0.035
900.0,0.00056,0.044
1000.0,0.00074,0.02
1100.0,0.00044,0.023
1200.0,0.0003,0.018
1300.0,0.00054,0.016
1400.0,0.00044,0.032
1500.0,0.00032,0.032
1600.0,0.00056,0.031
1700.0,0.00028,0.014
1800.0,0.00032,0.017
1900.0,0.00025,0.012
2000.0,0.0002,0.015
2100.0,0.00037,0.036
2200.0,0.00022,0.041
2300.0,0.00019,0.022
2400.0,0.00019,0.015
2500.0,0.00022,0.0094
2600.0,0.00014,0.02
2700.0,0.0001,0.011
2800.0,0.00011,0.014
2900.0,6.9e-05,0.0081
3000.0,0.00015,0.018
3100.0,0.00014,0.016
3200.0,0.00021,0.013
3300.0,0.00017,0.0096
3400.0,6.1e-05,0.011
3500.0,0.00015,0.012
3600.0,8.9e-05,0.0075
3700.0,7.7e-05,0.016
3800.0,5.4e-05,0.013
3900.0,8.6e-05,0.014
4000.0,8.8e-05,0.021
4100.0,7.4e-05,0.011
4200.0,7.2e-05,0.014
4300.0,0.00011,0.0064
4400.0,0.00012,0.011
4500.0,7.8e-05,0.0084
4600.0,5.5e-05,0.012
4700.0,4e-05,0.01
4800.0,6.1e-05,0.015
4900.0,5.3e-05,0.0096
5000.0,0.00011,0.046
5100.0,4.4e-05,0.0076
5200.0,5.6e-05,0.015
5300.0,7.8e-05,0.0061
5400.0,4.3e-05,0.02
5500.0,6.5e-05,0.011
5600.0,6.6e-05,0.0037
5700.0,2.3e-05,0.014
5800.0,7.3e-05,0.0044
5900.0,6.1e-05,0.0096
6000.0,6.9e-05,0.015
6100.0,7.6e-05,0.0072
6200.0,4.5e-05,0.01
6300.0,8.1e-05,0.017
6400.0,8.4e-05,0.019
6500.0,7.2e-05,0.008
6600.0,4.2e-05,0.0085
6700.0,7.3e-05,0.015
6800.0,5.4e-05,0.013
6900.0,3.8e-05,0.0056
7000.0,3.8e-05,0.011
7100.0,3.6e-05,0.0086
7200.0,3.1e-05,0.0049
7300.0,5.9e-05,0.0074
7400.0,4.4e-05,0.0067
7500.0,2.8e-05,0.012
7600.0,4.1e-05,0.014
7700.0,2.9e-05,0.0098
7800.0,7.2e-05,0.015
7900.0,2.7e-05,0.0045
8000.0,2.9e-05,0.023
8100.0,4.7e-05,0.012
8200.0,3.2e-05,0.0039
8300.0,6.9e-05,0.0098
8400.0,4.9e-05,0.0054
8500.0,2.1e-05,0.0032
8600.0,2.2e-05,0.012
8700.0,5.3e-05,0.017
8800.0,4.3e-05,0.0059
8900.0,5.3e-05,0.0085
9000.0,3.4e-05,0.0044
9100.0,3.7e-05,0.0096
9200.0,3.1e-05,0.007
9300.0,2.5e-05,0.0045
9400.0,2.2e-05,0.011
9500.0,2.9e-05,0.0087
9600.0,3.5e-05,0.015
9700.0,2.4e-05,0.024
9800.0,3.5e-05,0.011
9900.0,3.5e-05,0.0026
10001.0,4.039485e-05,0.002409414
10100.0,1.906008e-05,0.001308357
10200.0,9.806226e-06,0.0008797236
10300.0,5.810712e-06,0.0007651037
10400.0,3.876345e-06,0.0005024733
10500.0,3.017028e-06,0.0003862401
10600.0,2.398926e-06,0.0003076842
10700.0,2.049645e-06,0.0003645406
10800.0,1.734891e-06,0.000311985
10900.0,1.577573e-06,0.0003648451
11000.0,1.052024e-06,0.0002331905
11100.0,9.302758e-07,0.0002517886
11160.0,9.302758e-07,0.0002606
