problem,run_id,output_log,final_iteration,final_rel_l2_error,best_rel_l2_error,best_rel_l2_iteration,seed
diffusion_exact,2026-03-02_20-53-44-313098,checkpoints\diffusion_exact\2026-03-02_20-53-44-313098\output.log,1160,0.0002517886,0.0002331905,11000,123
