t_norm,loss,rel_l2_error
0.0,0.099,1.2
0.009009009009009009,0.04,0.4
0.018018018018018018,0.0053,0.11
0.02702702702702703,0.0028,0.035
0.036036036036036036,0.0017,0.051
0.04504504504504504,0.0011,0.051
0.05405405405405406,0.00048,0.024
0.06306306306306306,0.0005,0.05
0.07207207207207207,0.00077,0.035
0.08108108108108109,0.00056,0.044
0.09009009009009009,0.00074,0.02
0.0990990990990991,0.00044,0.023
0.10810810810810811,0.0003,0.018
0.11711711711711711,0.00054,0.016
0.12612612612612611,0.00044,0.032
0.13513513513513514,0.00032,0.032
0.14414414414414414,0.00056,0.031
0.15315315315315314,0.00028,0.014
0.16216216216216217,0.00032,0.017
0.17117117117117117,0.00025,0.012
0.18018018018018017,0.0002,0.015
0.1891891891891892,0.00037,0.036
0.1981981981981982,0.00022,0.041
0.2072072072072072,0.00019,0.022
0.21621621621621623,0.00019,0.015
0.22522522522522523,0.00022,0.0094
0.23423423423423423,0.00014,0.02
0.24324324324324326,0.0001,0.011
0.25225225225225223,0.00011,0.014
0.26126126126126126,6.9e-05,0.0081
0.2702702702702703,0.00015,0.018
0.27927927927927926,0.00014,0.016
0.2882882882882883,0.00021,0.013
0.2972972972972973,0.00017,0.0096
0.3063063063063063,6.1e-05,0.011
0.3153153153153153,0.00015,0.012
0.32432432432432434,8.9e-05,0.0075
0.3333333333333333,7.7e-05,0.016
0.34234234234234234,5.4e-05,0.013
0.35135135135135137,8.6e-05,0.014
0.36036036036036034,8.8e-05,0.021
0.36936936936936937,7.4e-05,0.011
0.3783783783783784,7.2e-05,0.014
0.38738738738738737,0.00011,0.0064
0.3963963963963964,0.00012,0.011
0.40540540540540543,7.8e-05,0.0084
0.4144144144144144,5.5e-05,0.012
0.42342342342342343,4e-05,0.01
0.43243243243243246,6.1e-05,0.015
0.44144144144144143,5.3e-05,0.0096
0.45045045045045046,0.00011,0.046
0.4594594594594595,4.4e-05,0.0076
0.46846846846846846,5.6e-05,0.015
0.4774774774774775,7.8e-05,0.0061
0.4864864864864865,4.3e-05,0.02
0.4954954954954955,6.5e-05,0.011
0.5045045045045045,6.6e-05,0.0037
0.5135135135135135,2.3e-05,0.014
0.5225225225225225,7.3e-05,0.0044
0.5315315315315315,6.1e-05,0.0096
0.5405405405405406,6.9e-05,0.015
0.5495495495495496,7.6e-05,0.0072
0.5585585585585585,4.5e-05,0.01
0.5675675675675675,8.1e-05,0.017
0.5765765765765766,8.4e-05,0.019
0.5855855855855856,7.2e-05,0.008
0.5945945945945946,4.2e-05,0.0085
0.6036036036036037,7.3e-05,0.015
0.6126126126126126,5.4e-05,0.013
0.6216216216216216,3.8e-05,0.0056
0.6306306306306306,3.8e-05,0.011
0.6396396396396397,3.6e-05,0.0086
0.6486486486486487,3.1e-05,0.0049
0.6576576576576577,5.9e-05,0.0074
0.6666666666666666,4.4e-05,0.0067
0.6756756756756757,2.8e-05,0.012
0.6846846846846847,4.1e-05,0.014
0.6936936936936937,2.9e-05,0.0098
0.7027027027027027,7.2e-05,0.015
0.7117117117117117,2.7e-05,0.0045
0.7207207207207207,2.9e-05,0.023
0.7297297297297297,4.7e-05,0.012
0.7387387387387387,3.2e-05,0.0039
0.7477477477477478,6.9e-05,0.0098
0.7567567567567568,4.9e-05,0.0054
0.7657657657657657,2.1e-05,0.0032
0.7747747747747747,2.2e-05,0.012
0.7837837837837838,5.3e-05,0.017
0.7927927927927928,4.3e-05,0.0059
0.8018018018018018,5.3e-05,0.0085
0.8108108108108109,3.4e-05,0.0044
0.8198198198198198,3.7e-05,0.0096
0.8288288288288288,3.1e-05,0.007
0.8378378378378378,2.5e-05,0.0045
0.8468468468468469,2.2e-05,0.011
0.8558558558558559,2.9e-05,0.0087
0.8648648648648649,3.5e-05,0.015
0.8738738738738738,2.4e-05,0.024
0.8828828828828829,3.5e-05,0.011
0.8918918918918919,3.5e-05,0.0026
0.9009009009009009,0.0001499589,
0.900990990990991,4.039485e-05,0.002409414
0.9099099099099099,1.906008e-05,0.001308357
0.918918918918919,9.806226e-06,0.0008797236
0.9279279279279279,5.810712e-06,0.0007651037
0.9369369369369369,3.876345e-06,0.0005024733
0.9459459459459459,3.017028e-06,0.0003862401
0.954954954954955,2.398926e-06,0.0003076842
0.963963963963964,2.049645e-06,0.0003645406
0.972972972972973,1.734891e-06,0.000311985
0.9819819819819819,1.577573e-06,0.0003648451
0.990990990990991,1.052024e-06,0.0002331905
1.0,9.302758e-07,0.0002517886
