iteration,loss,rel_l2_error
0.0,0.00047,1.1
100.0,0.0032,0.81
200.0,0.0043,0.73
300.0,0.0017,0.61
400.0,0.0039,0.59
500.0,0.0039,0.6
600.0,0.0043,0.59
700.0,0.0039,0.57
800.0,0.0027,0.55
900.0,0.0026,0.55
1000.0,0.0029,0.58
1100.0,0.0025,0.56
1200.0,0.0021,0.55
1300.0,0.0018,0.55
1400.0,0.0041,0.56
1500.0,0.0033,0.57
1600.0,0.0016,0.56
1700.0,0.0013,0.57
1800.0,0.0039,0.55
1900.0,0.0022,0.56
2000.0,0.0032,0.55
2100.0,0.0024,0.55
2200.0,0.0017,0.56
2300.0,0.0022,0.56
2400.0,0.0039,0.52
2500.0,0.0024,0.53
2600.0,0.0013,0.47
2700.0,0.0058,0.46
2800.0,0.0021,0.41
2900.0,0.0039,0.38
3000.0,0.0036,0.37
3100.0,0.0025,0.39
3200.0,0.0029,0.35
3300.0,0.0041,0.36
3400.0,0.0037,0.35
3500.0,0.005,0.35
3600.0,0.003,0.32
3700.0,0.0036,0.32
3800.0,0.0029,0.32
3900.0,0.0019,0.3
4000.0,0.0024,0.31
4100.0,0.0027,0.3
4200.0,0.002,0.29
4300.0,0.0022,0.28
4400.0,0.0018,0.27
4500.0,0.0015,0.27
4600.0,0.0022,0.27
4700.0,0.0033,0.25
4800.0,0.0027,0.25
4900.0,0.0018,0.27
5000.0,0.0024,0.26
5100.0,0.0021,0.24
5200.0,0.0015,0.23
5300.0,0.0017,0.23
5400.0,0.0016,0.22
5500.0,0.0014,0.23
5600.0,0.0028,0.25
5700.0,0.0016,0.23
5800.0,0.0012,0.22
5900.0,0.0014,0.22
6000.0,0.0016,0.23
6100.0,0.0024,0.21
6200.0,0.0017,0.22
6300.0,0.0024,0.21
6400.0,0.0014,0.22
6500.0,0.0017,0.21
6600.0,0.0017,0.21
6700.0,0.0016,0.2
6800.0,0.0014,0.22
6900.0,0.00072,0.19
7000.0,0.0014,0.2
