problem,run_id,output_log,final_iteration,final_rel_l2_error,best_rel_l2_error,best_rel_l2_iteration,seed
burgers_exact,2026-03-04_17-21-24-515660,checkpoints\burgers_exact\2026-03-04_17-21-24-515660\output.log,440,0.0006280165,0.0006280165,10400,3407
