iteration,loss,rel_l2_error
0.0,0.023,0.82
100.0,0.00037,0.87
200.0,0.0025,0.43
300.0,0.0017,0.38
400.0,0.0015,0.38
500.0,0.0021,0.37
600.0,0.0023,0.38
700.0,0.0016,0.36
800.0,0.0014,0.38
900.0,0.0017,0.39
1000.0,0.0012,0.37
1100.0,0.0015,0.36
1200.0,0.0018,0.35
1300.0,0.0012,0.35
1400.0,0.0012,0.35
1500.0,0.001,0.33
1600.0,0.00091,0.33
1700.0,0.00092,0.32
1800.0,0.00052,0.31
1900.0,0.00075,0.3
2000.0,0.00049,0.32
2100.0,0.0004,0.34
2200.0,0.0005,0.3
2300.0,0.00043,0.27
2400.0,0.00053,0.25
2500.0,0.00048,0.21
2600.0,0.00033,0.23
2700.0,0.00034,0.23
2800.0,0.0004,0.16
2900.0,0.00059,0.18
3000.0,0.00052,0.17
3100.0,0.00038,0.18
3200.0,0.00038,0.16
3300.0,0.0006,0.15
3400.0,0.00036,0.15
3500.0,0.00026,0.13
3600.0,0.00032,0.12
3700.0,0.00023,0.14
3800.0,0.00025,0.12
3900.0,0.0004,0.11
4000.0,0.00018,0.091
4100.0,0.00046,0.11
4200.0,0.00034,0.11
4300.0,0.00016,0.087
4400.0,0.00019,0.083
4500.0,0.00012,0.068
4600.0,0.00011,0.046
4700.0,0.00014,0.041
4800.0,9e-05,0.034
4900.0,0.00011,0.028
5000.0,6.7e-05,0.029
5100.0,6e-05,0.028
5200.0,5e-05,0.024
5300.0,3.9e-05,0.028
5400.0,4.8e-05,0.027
5500.0,3.6e-05,0.03
5600.0,5e-05,0.025
5700.0,2.8e-05,0.034
5800.0,3.7e-05,0.022
5900.0,4.2e-05,0.014
6000.0,2e-05,0.017
6100.0,4e-05,0.024
6200.0,4.6e-05,0.024
6300.0,5.2e-05,0.034
6400.0,4e-05,0.025
6500.0,9.3e-05,0.034
6600.0,2.9e-05,0.031
6700.0,3.7e-05,0.017
6800.0,4.6e-05,0.019
6900.0,3.8e-05,0.036
7000.0,2.6e-05,0.015
7100.0,4.7e-05,0.035
7200.0,2.9e-05,0.027
7300.0,2.3e-05,0.02
7400.0,2.3e-05,0.013
7500.0,2.4e-05,0.033
7600.0,2.2e-05,0.016
7700.0,4e-05,0.018
7800.0,3.3e-05,0.018
7900.0,2.8e-05,0.022
8000.0,2.5e-05,0.015
8100.0,2.2e-05,0.014
8200.0,1.3e-05,0.011
8300.0,2.2e-05,0.029
8400.0,2.1e-05,0.012
8500.0,1.3e-05,0.0084
8600.0,2.1e-05,0.016
8700.0,1.1e-05,0.013
8800.0,3.6e-05,0.012
8900.0,1.2e-05,0.018
9000.0,9.1e-06,0.0095
9100.0,5.1e-05,0.055
9200.0,1.3e-05,0.029
9300.0,8.6e-06,0.0073
9400.0,1.5e-05,0.021
9500.0,6.7e-06,0.011
9600.0,7.2e-06,0.0075
9700.0,1.2e-05,0.023
9800.0,6.6e-06,0.0091
9900.0,3.6e-06,0.011
10001.0,5.083328e-06,0.005131504
10100.0,1.597544e-06,0.002009586
10200.0,7.952451e-07,0.001676745
10300.0,4.213585e-07,0.00162991
10400.0,2.360773e-07,0.001092849
10500.0,1.406163e-07,0.0005857489
10600.0,1.060484e-07,0.0006612721
10700.0,9.001063e-08,0.0004521126
10800.0,7.722697e-08,0.0004578945
10900.0,6.162143e-08,0.000373945
11000.0,5.795068e-08,0.0003658812
11100.0,5.297868e-08,0.0004217593
11200.0,4.763272e-08,0.0004152713
11216.0,4.763272e-08,0.000401
