t_norm,loss,rel_l2_error
0.0,0.023,0.82
0.008928571428571428,0.00037,0.87
0.017857142857142856,0.0025,0.43
0.026785714285714284,0.0017,0.38
0.03571428571428571,0.0015,0.38
0.044642857142857144,0.0021,0.37
0.05357142857142857,0.0023,0.38
0.0625,0.0016,0.36
0.07142857142857142,0.0014,0.38
0.08035714285714286,0.0017,0.39
0.08928571428571429,0.0012,0.37
0.09821428571428571,0.0015,0.36
0.10714285714285714,0.0018,0.35
0.11607142857142858,0.0012,0.35
0.125,0.0012,0.35
0.13392857142857142,0.001,0.33
0.14285714285714285,0.00091,0.33
0.15178571428571427,0.00092,0.32
0.16071428571428573,0.00052,0.31
0.16964285714285715,0.00075,0.3
0.17857142857142858,0.00049,0.32
0.1875,0.0004,0.34
0.19642857142857142,0.0005,0.3
0.20535714285714285,0.00043,0.27
0.21428571428571427,0.00053,0.25
0.22321428571428573,0.00048,0.21
0.23214285714285715,0.00033,0.23
0.24107142857142858,0.00034,0.23
0.25,0.0004,0.16
0.25892857142857145,0.00059,0.18
0.26785714285714285,0.00052,0.17
0.2767857142857143,0.00038,0.18
0.2857142857142857,0.00038,0.16
0.29464285714285715,0.0006,0.15
0.30357142857142855,0.00036,0.15
0.3125,0.00026,0.13
0.32142857142857145,0.00032,0.12
0.33035714285714285,0.00023,0.14
0.3392857142857143,0.00025,0.12
0.3482142857142857,0.0004,0.11
0.35714285714285715,0.00018,0.091
0.36607142857142855,0.00046,0.11
0.375,0.00034,0.11
0.38392857142857145,0.00016,0.087
0.39285714285714285,0.00019,0.083
0.4017857142857143,0.00012,0.068
0.4107142857142857,0.00011,0.046
0.41964285714285715,0.00014,0.041
0.42857142857142855,9e-05,0.034
0.4375,0.00011,0.028
0.44642857142857145,6.7e-05,0.029
0.45535714285714285,6e-05,0.028
0.4642857142857143,5e-05,0.024
0.4732142857142857,3.9e-05,0.028
0.48214285714285715,4.8e-05,0.027
0.49107142857142855,3.6e-05,0.03
0.5,5e-05,0.025
0.5089285714285714,2.8e-05,0.034
0.5178571428571429,3.7e-05,0.022
0.5267857142857143,4.2e-05,0.014
0.5357142857142857,2e-05,0.017
0.5446428571428571,4e-05,0.024
0.5535714285714286,4.6e-05,0.024
0.5625,5.2e-05,0.034
0.5714285714285714,4e-05,0.025
0.5803571428571429,9.3e-05,0.034
0.5892857142857143,2.9e-05,0.031
0.5982142857142857,3.7e-05,0.017
0.6071428571428571,4.6e-05,0.019
0.6160714285714286,3.8e-05,0.036
0.625,2.6e-05,0.015
0.6339285714285714,4.7e-05,0.035
0.6428571428571429,2.9e-05,0.027
0.6517857142857143,2.3e-05,0.02
0.6607142857142857,2.3e-05,0.013
0.6696428571428571,2.4e-05,0.033
0.6785714285714286,2.2e-05,0.016
0.6875,4e-05,0.018
0.6964285714285714,3.3e-05,0.018
0.7053571428571429,2.8e-05,0.022
0.7142857142857143,2.5e-05,0.015
0.7232142857142857,2.2e-05,0.014
0.7321428571428571,1.3e-05,0.011
0.7410714285714286,2.2e-05,0.029
0.75,2.1e-05,0.012
0.7589285714285714,1.3e-05,0.0084
0.7678571428571429,2.1e-05,0.016
0.7767857142857143,1.1e-05,0.013
0.7857142857142857,3.6e-05,0.012
0.7946428571428571,1.2e-05,0.018
0.8035714285714286,9.1e-06,0.0095
0.8125,5.1e-05,0.055
0.8214285714285714,1.3e-05,0.029
0.8303571428571429,8.6e-06,0.0073
0.8392857142857143,1.5e-05,0.021
0.8482142857142857,6.7e-06,0.011
0.8571428571428571,7.2e-06,0.0075
0.8660714285714286,1.2e-05,0.023
0.875,6.6e-06,0.0091
0.8839285714285714,3.6e-06,0.011
0.8928571428571429,5.179489e-06,
0.8929464285714286,5.083328e-06,0.005131504
0.9017857142857143,1.597544e-06,0.002009586
0.9107142857142857,7.952451e-07,0.001676745
0.9196428571428571,4.213585e-07,0.00162991
0.9285714285714286,2.360773e-07,0.001092849
0.9375,1.406163e-07,0.0005857489
0.9464285714285714,1.060484e-07,0.0006612721
0.9553571428571429,9.001063e-08,0.0004521126
0.9642857142857143,7.722697e-08,0.0004578945
0.9732142857142857,6.162143e-08,0.000373945
0.9821428571428571,5.795068e-08,0.0003658812
0.9910714285714286,5.297868e-08,0.0004217593
1.0,4.763272e-08,0.0004152713
