iteration,loss,rel_l2_error
0.0,0.00062,1.1
100.0,0.013,0.77
200.0,0.011,0.066
300.0,0.0028,0.026
400.0,0.0011,0.018
500.0,0.001,0.015
600.0,0.00042,0.018
700.0,0.00038,0.013
800.0,0.00022,0.014
900.0,0.00021,0.011
1000.0,0.00011,0.0098
1100.0,0.00014,0.0089
1200.0,0.00014,0.0096
1300.0,0.00015,0.0085
1400.0,0.0002,0.0084
1500.0,0.00019,0.012
1600.0,7.6e-05,0.0088
1700.0,0.00015,0.0072
1800.0,0.00017,0.0081
1900.0,8.2e-05,0.014
2000.0,0.00012,0.0065
2100.0,0.00014,0.011
2200.0,0.00018,0.0063
2300.0,0.00012,0.0058
2400.0,6.3e-05,0.006
2500.0,9.7e-05,0.0055
2600.0,0.00011,0.0043
2700.0,9e-05,0.0066
2800.0,8.5e-05,0.0067
2900.0,0.00011,0.0057
3000.0,7.2e-05,0.0061
3100.0,8.1e-05,0.0079
3200.0,6.7e-05,0.0066
3300.0,3.3e-05,0.0062
3400.0,8.9e-05,0.0069
3500.0,6.6e-05,0.0056
3600.0,7.5e-05,0.0072
3700.0,4.4e-05,0.0035
3800.0,4.6e-05,0.0043
3900.0,7.1e-05,0.0076
4000.0,4.1e-05,0.0045
4100.0,6.1e-05,0.0032
4200.0,4.5e-05,0.01
4300.0,5.9e-05,0.0062
4400.0,3.8e-05,0.0073
4500.0,5.6e-05,0.0049
4600.0,5e-05,0.0037
4700.0,5.1e-05,0.0033
4800.0,2.4e-05,0.0047
4900.0,4e-05,0.0064
5000.0,2.3e-05,0.0026
5100.0,4.3e-05,0.0039
5200.0,3.5e-05,0.0054
5300.0,3.9e-05,0.0027
5400.0,3.9e-05,0.0075
5500.0,3.4e-05,0.0031
5600.0,3.5e-05,0.0036
5700.0,2.8e-05,0.0069
5800.0,3.2e-05,0.0048
5900.0,3.6e-05,0.0033
6000.0,3.1e-05,0.0052
6100.0,3.4e-05,0.0021
6200.0,3.4e-05,0.0057
6300.0,6.2e-05,0.0055
6400.0,3.2e-05,0.0021
6500.0,2.6e-05,0.0056
6600.0,3.9e-05,0.0055
6700.0,3.3e-05,0.0037
6800.0,3.2e-05,0.0029
6900.0,3.1e-05,0.0058
7000.0,2.4e-05,0.0023
7100.0,3.5e-05,0.01
7200.0,3e-05,0.0026
7300.0,1.2e-05,0.0048
7400.0,1.5e-05,0.0046
7500.0,1.4e-05,0.0033
7600.0,1.6e-05,0.0021
7700.0,1.5e-05,0.0053
7800.0,1.8e-05,0.0041
7900.0,1.8e-05,0.0027
8000.0,1.4e-05,0.0029
8100.0,1.8e-05,0.0044
8200.0,1.4e-05,0.0079
8300.0,3.3e-05,0.0069
8400.0,1.8e-05,0.0019
8500.0,1.3e-05,0.0056
8600.0,1.3e-05,0.005
8700.0,1.4e-05,0.0028
8800.0,1.2e-05,0.0046
8900.0,1.5e-05,0.0039
9000.0,1.8e-05,0.0033
9100.0,1.4e-05,0.0036
9200.0,1.9e-05,0.0041
9300.0,1.6e-05,0.0048
9400.0,1.7e-05,0.0037
9500.0,1.8e-05,0.0036
9600.0,1.9e-05,0.0043
9700.0,2.2e-05,0.0028
9800.0,7.9e-06,0.0051
9900.0,1.8e-05,0.0071
10001.0,3.072105e-05,0.002680966
10100.0,1.317725e-05,0.001278249
10200.0,4.626923e-06,0.0008719058
10300.0,1.904891e-06,0.0005093684
10400.0,1.067064e-06,0.0003027629
10500.0,7.781745e-07,0.0003075231
10600.0,4.241112e-07,0.0001944529
10700.0,2.06311e-07,0.0001699645
10744.0,2.06311e-07,0.0001612
