iteration_normalized,iteration,loss,rel_l2_error
0,0,0.19,2.7
0.0056148231,100,0.0056,0.73
0.0112296463,200,0.0045,0.72
0.0168444694,300,0.0035,0.64
0.0224592925,400,0.0031,0.57
0.0280741157,500,0.0035,0.52
0.0336889388,600,0.0036,0.54
0.0393037619,700,0.0039,0.46
0.0449185851,800,0.0043,0.45
0.0505334082,900,0.0043,0.45
0.0561482313,1000,0.0051,0.41
0.0617630545,1100,0.0024,0.38
0.0673778776,1200,0.0051,0.37
0.0729927007,1300,0.0034,0.34
0.0786075239,1400,0.0055,0.33
0.084222347,1500,0.0049,0.34
0.0898371701,1600,0.0034,0.33
0.0954519933,1700,0.0029,0.34
0.1010668164,1800,0.004,0.32
0.1066816395,1900,0.0026,0.3
0.1122964627,2000,0.0046,0.31
0.1179112858,2100,0.0023,0.3
0.1235261089,2200,0.0023,0.29
0.1291409321,2300,0.0043,0.28
0.1347557552,2400,0.002,0.26
0.1403705783,2500,0.0027,0.26
0.1459854015,2600,0.0017,0.27
0.1516002246,2700,0.0015,0.24
0.1572150477,2800,0.0018,0.26
0.1628298709,2900,0.0027,0.22
0.168444694,3000,0.001,0.22
0.1740595171,3100,0.0011,0.22
0.1796743403,3200,0.0016,0.21
0.1852891634,3300,0.001,0.21
0.1909039865,3400,0.0022,0.2
0.1965188097,3500,0.0013,0.19
0.2021336328,3600,0.0029,0.18
0.2077484559,3700,0.00089,0.19
0.2133632791,3800,0.0012,0.17
0.2189781022,3900,0.001,0.18
0.2245929253,4000,0.0011,0.18
0.2302077485,4100,0.0009,0.16
0.2358225716,4200,0.00087,0.22
0.2414373947,4300,0.00081,0.17
0.2470522179,4400,0.001,0.15
0.252667041,4500,0.0004,0.18
0.2582818641,4600,0.0012,0.15
0.2638966873,4700,0.00039,0.14
0.2695115104,4800,0.00062,0.14
0.2751263335,4900,0.0012,0.13
0.2807411567,5000,0.00072,0.14
0.2863559798,5100,0.00083,0.13
0.2919708029,5200,0.00033,0.14
0.2975856261,5300,0.00062,0.16
0.3032004492,5400,0.00035,0.14
0.3088152723,5500,0.00034,0.13
0.3144300955,5600,0.00024,0.13
0.3200449186,5700,0.00044,0.12
0.3256597417,5800,0.00061,0.13
0.3312745649,5900,0.00061,0.13
0.336889388,6000,0.00052,0.12
0.3425042111,6100,0.00027,0.12
0.3481190343,6200,0.00045,0.15
0.3537338574,6300,0.00039,0.12
0.3593486805,6400,0.0005,0.11
0.3649635036,6500,0.00042,0.16
0.3705783268,6600,0.00033,0.11
0.3761931499,6700,0.00034,0.14
0.381807973,6800,0.00046,0.12
0.3874227962,6900,0.00036,0.11
0.3930376193,7000,0.00027,0.12
0.3986524424,7100,0.00057,0.11
0.4042672656,7200,0.00033,0.1
0.4098820887,7300,0.00058,0.1
0.4154969118,7400,0.00023,0.1
0.421111735,7500,0.00024,0.11
0.4267265581,7600,0.00014,0.11
0.4323413812,7700,0.00034,0.094
0.4379562044,7800,0.00039,0.099
0.4435710275,7900,0.00018,0.11
0.4491858506,8000,0.00014,0.098
0.4548006738,8100,0.00032,0.092
0.4604154969,8200,0.00041,0.13
0.46603032,8300,0.00045,0.093
0.4716451432,8400,0.00022,0.1
0.4772599663,8500,0.0003,0.095
0.4828747894,8600,0.00027,0.11
0.4884896126,8700,0.0002,0.093
0.4941044357,8800,0.00013,0.087
0.4997192588,8900,0.00049,0.13
0.505334082,9000,0.00032,0.093
0.5109489051,9100,0.00026,0.087
0.5165637282,9200,0.00029,0.11
0.5221785514,9300,0.00023,0.09
0.5277933745,9400,0.00022,0.093
0.5334081976,9500,9.9e-05,0.091
0.5390230208,9600,0.00012,0.093
0.5446378439,9700,0.00011,0.086
0.550252667,9800,0.00014,0.087
0.5558674902,9900,0.00017,0.089
0.5615384615,10001,0.0004175417,0.08553699
0.5670971364,10100,0.0001924422,0.06367169
0.5727119596,10200,0.0001354089,0.05927488
0.5783267827,10300,0.0001023089,0.05796361
0.5839416058,10400,8.348032e-05,0.05385407
0.589556429,10500,7.068322e-05,0.05384775
0.5951712521,10600,6.252237e-05,0.05165096
0.6007860752,10700,5.649765e-05,0.05104316
0.6064008984,10800,5.124628e-05,0.04722245
0.6120157215,10900,4.63887e-05,0.04566207
0.6176305446,11000,4.173279e-05,0.05068058
0.6232453678,11100,3.790078e-05,0.04042662
0.6288601909,11200,3.475723e-05,0.04415129
0.634475014,11300,3.172641e-05,0.04427689
0.6400898372,11400,2.861232e-05,0.04384668
0.6457046603,11500,2.590094e-05,0.03754031
0.6513194834,11600,2.408078e-05,0.03955853
0.6569343066,11700,2.251632e-05,0.0377741
0.6625491297,11800,2.091879e-05,0.03507183
0.6681639528,11900,1.957747e-05,0.03563751
0.673778776,12000,1.833416e-05,0.03751407
0.6793935991,12100,1.703732e-05,0.03566236
0.6850084222,12200,1.597762e-05,0.03455946
0.6906232454,12300,1.49322e-05,0.03543113
0.6962380685,12400,1.413313e-05,0.03190231
0.7018528916,12500,1.341239e-05,0.03345514
0.7074677148,12600,1.268317e-05,0.0324441
0.7130825379,12700,1.201653e-05,0.03282499
0.718697361,12800,1.149877e-05,0.03158001
0.7243121842,12900,1.10067e-05,0.03283684
0.7299270073,13000,1.052642e-05,0.02765957
0.7355418304,13100,1.012613e-05,0.03140577
0.7411566536,13200,9.735007e-06,0.02963835
0.7467714767,13300,9.265425e-06,0.02977308
0.7523862998,13400,8.912773e-06,0.02921647
0.758001123,13500,8.563798e-06,0.02931756
0.7636159461,13600,8.157371e-06,0.0314059
0.7692307692,13700,7.82941e-06,0.03153474
0.7748455924,13800,7.486357e-06,0.02866494
0.7804604155,13900,7.242582e-06,0.03009071
0.7860752386,14000,7.058434e-06,0.03207704
0.7916900618,14100,6.813281e-06,0.02865854
0.7973048849,14200,6.584967e-06,0.02997774
0.802919708,14300,6.36791e-06,0.02971845
0.8085345312,14400,6.181358e-06,0.02890853
0.8141493543,14500,6.032958e-06,0.02848726
0.8197641774,14600,5.808104e-06,0.02522087
0.8253790006,14700,5.543689e-06,0.03048974
0.8309938237,14800,5.377974e-06,0.02805298
0.8366086468,14900,5.209248e-06,0.02845092
0.84222347,15000,5.052342e-06,0.02650696
0.8478382931,15100,4.886951e-06,0.02582805
0.8534531162,15200,4.736968e-06,0.02565766
0.8590679394,15300,4.578544e-06,0.02692704
0.8646827625,15400,4.422137e-06,0.02464626
0.8702975856,15500,4.278324e-06,0.02645233
0.8759124088,15600,4.149902e-06,0.02484632
0.8815272319,15700,4.022913e-06,0.02560887
0.887142055,15800,3.893638e-06,0.0265042
0.8927568782,15900,3.76521e-06,0.02335889
0.8983717013,16000,3.636075e-06,0.02392812
0.9039865244,16100,3.52347e-06,0.02556184
0.9096013476,16200,3.423158e-06,0.02437624
0.9152161707,16300,3.34371e-06,0.02405208
0.9208309938,16400,3.222802e-06,0.0236306
0.926445817,16500,3.107126e-06,0.02373477
0.9320606401,16600,2.980288e-06,0.02265927
0.9376754632,16700,2.892781e-06,0.02137452
0.9432902864,16800,2.809906e-06,0.02313625
0.9489051095,16900,2.734737e-06,0.02280295
0.9545199326,17000,2.63255e-06,0.0223472
0.9601347558,17100,2.542979e-06,0.02170602
0.9657495789,17200,2.426616e-06,0.02034427
0.971364402,17300,2.340448e-06,0.02118292
0.9769792252,17400,2.261101e-06,0.02206879
0.9825940483,17500,2.204708e-06,0.02252508
0.9882088714,17600,2.127876e-06,0.02159859
0.9938236946,17700,2.068836e-06,0.02327029
0.9994385177,17800,2.017855e-06,0.0222287
1,17810,2.017855e-06,0.0222
