iteration,loss,rel_l2_error
0.0,0.025,1.3
100.0,0.0045,0.72
200.0,0.0033,0.68
300.0,0.003,0.62
400.0,0.003,0.6
500.0,0.0044,0.58
600.0,0.0064,0.54
700.0,0.0052,0.5
800.0,0.0052,0.43
900.0,0.0042,0.4
1000.0,0.0054,0.4
1100.0,0.003,0.38
1200.0,0.0038,0.38
1300.0,0.0026,0.36
1400.0,0.0053,0.34
1500.0,0.0041,0.35
1600.0,0.0021,0.33
1700.0,0.005,0.31
1800.0,0.0036,0.32
1900.0,0.0024,0.3
2000.0,0.0043,0.28
2100.0,0.0033,0.36
2200.0,0.0024,0.3
2300.0,0.0033,0.29
2400.0,0.0022,0.28
2500.0,0.0023,0.26
2600.0,0.0038,0.25
2700.0,0.0039,0.25
2800.0,0.0023,0.26
2900.0,0.0023,0.25
3000.0,0.0033,0.22
3100.0,0.0019,0.23
3200.0,0.0019,0.22
3300.0,0.0027,0.22
3400.0,0.0021,0.2
3500.0,0.0025,0.2
3600.0,0.0025,0.2
3700.0,0.0025,0.2
3800.0,0.0015,0.19
3900.0,0.0019,0.18
4000.0,0.0015,0.19
4100.0,0.0023,0.2
4200.0,0.0014,0.2
4300.0,0.0016,0.19
4400.0,0.0018,0.19
4500.0,0.0022,0.22
4600.0,0.002,0.22
4700.0,0.0015,0.17
4800.0,0.0011,0.17
4900.0,0.0021,0.18
5000.0,0.0014,0.19
5100.0,0.0017,0.18
5200.0,0.0011,0.17
5300.0,0.0021,0.2
5400.0,0.00088,0.16
5500.0,0.0014,0.15
5600.0,0.001,0.17
5700.0,0.0015,0.15
5800.0,0.00081,0.15
5900.0,0.0011,0.16
6000.0,0.0021,0.17
6100.0,0.0023,0.19
6200.0,0.0013,0.16
6300.0,0.0015,0.17
6400.0,0.001,0.16
6500.0,0.0013,0.16
6600.0,0.00085,0.18
6700.0,0.0015,0.16
6800.0,0.0013,0.18
6900.0,0.0014,0.16
7000.0,0.00064,0.16
7100.0,0.0013,0.15
7200.0,0.0017,0.16
7300.0,0.0011,0.15
7400.0,0.0011,0.14
7500.0,0.00094,0.13
7600.0,0.00078,0.14
7700.0,0.0015,0.13
7800.0,0.00098,0.14
7900.0,0.00078,0.14
8000.0,0.0014,0.13
8100.0,0.0015,0.14
8200.0,0.00099,0.15
8300.0,0.0015,0.15
8400.0,0.0014,0.14
8500.0,0.00091,0.14
8600.0,0.0011,0.13
8700.0,0.00081,0.13
8800.0,0.001,0.14
8900.0,0.001,0.13
9000.0,0.0014,0.13
9100.0,0.0013,0.14
9200.0,0.0016,0.13
9300.0,0.00097,0.14
9400.0,0.0012,0.13
9500.0,0.00087,0.12
9600.0,0.00075,0.13
9700.0,0.0011,0.12
9800.0,0.00079,0.12
9900.0,0.0012,0.13
10001.0,0.001700214,0.1209755
10100.0,0.0006436449,0.07630662
10200.0,0.0002950125,0.05246802
10300.0,0.0001879373,0.04594491
10400.0,0.0001369497,0.03715022
10500.0,0.0001049808,0.03642537
10600.0,8.209317e-05,0.03169804
10700.0,6.771141e-05,0.02992326
10800.0,5.712057e-05,0.03124468
10900.0,4.809591e-05,0.02835556
11000.0,4.317011e-05,0.02743753
11100.0,3.767388e-05,0.02640438
11200.0,3.356912e-05,0.02638252
11300.0,3.070052e-05,0.0263334
11400.0,2.798368e-05,0.02607853
11500.0,2.564918e-05,0.0243113
11600.0,2.338009e-05,0.02518266
11700.0,2.140439e-05,0.02530004
11800.0,1.983366e-05,0.02617525
11900.0,1.852822e-05,0.02525576
12000.0,1.749464e-05,0.02497669
12100.0,1.665503e-05,0.02432197
12200.0,1.583161e-05,0.0249917
12300.0,1.500537e-05,0.02496136
12400.0,1.416424e-05,0.02403648
12500.0,1.352999e-05,0.02384651
12600.0,1.279497e-05,0.02457084
12700.0,1.232014e-05,0.02372538
12800.0,1.167094e-05,0.02173924
12900.0,1.113415e-05,0.02262582
13000.0,1.048403e-05,0.02228472
13100.0,9.96515e-06,0.02224931
13200.0,9.510045e-06,0.0231848
13300.0,9.095424e-06,0.02371552
13400.0,8.736351e-06,0.02115635
13500.0,8.350345e-06,0.02133584
13600.0,8.006562e-06,0.01821958
13700.0,7.690489e-06,0.02049078
13800.0,7.399178e-06,0.01850645
13900.0,7.056187e-06,0.01850185
14000.0,6.741326e-06,0.01840335
14100.0,6.436924e-06,0.01786155
14200.0,6.229468e-06,0.01816627
14300.0,6.03679e-06,0.01668057
14400.0,5.841041e-06,0.01808785
14500.0,5.65377e-06,0.01813783
14600.0,5.484379e-06,0.01785409
14700.0,5.302249e-06,0.01731649
14800.0,5.165682e-06,0.01677307
14900.0,4.950987e-06,0.0161418
15000.0,4.758063e-06,0.01607424
15100.0,4.555055e-06,0.01686716
15200.0,4.393674e-06,0.0155763
15300.0,4.249025e-06,0.0160157
15400.0,4.122437e-06,0.01611107
15500.0,4.003825e-06,0.01557786
15600.0,3.908051e-06,0.01644053
15700.0,3.813133e-06,0.01588298
15770.0,3.813133e-06,0.0159
