iteration,loss,rel_l2_error
0.0,0.21,1.5
100.0,0.00036,0.81
200.0,0.0023,0.43
300.0,0.0012,0.38
400.0,0.0014,0.36
500.0,0.00061,0.35
600.0,0.00029,0.36
700.0,0.00038,0.3
800.0,0.00047,0.27
900.0,0.00031,0.28
1000.0,0.0005,0.28
1100.0,0.00035,0.24
1200.0,0.00026,0.2
1300.0,0.00025,0.17
1400.0,0.00023,0.14
1500.0,0.00026,0.11
1600.0,0.00021,0.097
1700.0,0.0002,0.085
1800.0,0.00019,0.063
1900.0,0.00023,0.059
2000.0,6.8e-05,0.047
2100.0,8.4e-05,0.056
2200.0,0.00012,0.034
2300.0,5.7e-05,0.029
2400.0,4.3e-05,0.028
2500.0,3.6e-05,0.03
2600.0,2.5e-05,0.027
2700.0,3.9e-05,0.026
2800.0,2.1e-05,0.023
2900.0,3.3e-05,0.021
3000.0,2e-05,0.019
3100.0,1.7e-05,0.016
3200.0,2.2e-05,0.018
3300.0,1.9e-05,0.023
3400.0,1.6e-05,0.017
3500.0,1.6e-05,0.02
3600.0,1.5e-05,0.015
3700.0,2.3e-05,0.024
3800.0,1.4e-05,0.015
3900.0,8e-06,0.018
4000.0,8.8e-06,0.012
4100.0,8.8e-06,0.015
4200.0,1.6e-05,0.014
4300.0,9.9e-06,0.011
4400.0,8.8e-06,0.014
4500.0,9.9e-06,0.014
4600.0,6.7e-06,0.017
4700.0,1e-05,0.013
4800.0,6e-06,0.013
4900.0,6.2e-06,0.011
5000.0,1.2e-05,0.0079
5100.0,7.1e-06,0.0076
5200.0,7.7e-06,0.012
5300.0,2.9e-06,0.012
5400.0,4e-06,0.016
5500.0,5.7e-06,0.008
5600.0,4.2e-06,0.008
5700.0,2.9e-06,0.011
5800.0,3.8e-06,0.0079
5900.0,5.7e-06,0.02
6000.0,1.9e-05,0.031
6100.0,3.1e-05,0.018
6200.0,4.2e-06,0.0059
6300.0,5.6e-06,0.007
6400.0,8e-06,0.019
6500.0,3.7e-06,0.0093
6600.0,5e-06,0.011
6700.0,4.6e-06,0.021
6800.0,3.2e-06,0.0092
6900.0,3.8e-06,0.0064
7000.0,8.7e-06,0.0093
7100.0,2.2e-06,0.0051
7200.0,6e-06,0.01
7300.0,2.6e-06,0.0075
7400.0,3e-06,0.0093
7500.0,4.2e-06,0.014
7600.0,2.7e-05,0.04
7700.0,1.4e-05,0.017
7800.0,8.4e-06,0.017
7900.0,4.5e-06,0.0086
8000.0,1.8e-06,0.009
8100.0,5.3e-06,0.014
8200.0,6.3e-06,0.023
8300.0,3.2e-06,0.01
8400.0,2.8e-06,0.0094
8500.0,2.8e-06,0.0097
8600.0,1.8e-06,0.0053
8700.0,8.6e-06,0.017
8800.0,4.3e-06,0.0068
8900.0,1.9e-06,0.007
9000.0,2.2e-06,0.0066
9100.0,4.2e-06,0.0082
9200.0,1.9e-06,0.006
9300.0,4.1e-06,0.016
9400.0,2.9e-06,0.015
9500.0,2.1e-06,0.0042
9600.0,3.3e-06,0.0058
9700.0,5.8e-06,0.01
9800.0,6.4e-06,0.0099
9900.0,2.1e-06,0.0096
10001.0,2.40084e-06,0.004853691
10100.0,6.81595e-07,0.001798709
10200.0,3.107277e-07,0.0008735437
10239.0,3.107277e-07,0.0010090000000000001
