iteration_normalized,iteration,loss,rel_l2_error
0,0,5.9e-05,0.92
0.0066370213,100,0.0029,0.71
0.0132740426,200,0.0031,0.61
0.0199110639,300,0.0038,0.55
0.0265480852,400,0.004,0.53
0.0331851065,500,0.0048,0.51
0.0398221278,600,0.0065,0.52
0.0464591491,700,0.0044,0.47
0.0530961704,800,0.0033,0.43
0.0597331917,900,0.0046,0.38
0.066370213,1000,0.0049,0.34
0.0730072344,1100,0.0025,0.3
0.0796442557,1200,0.0047,0.28
0.086281277,1300,0.0024,0.26
0.0929182983,1400,0.0043,0.24
0.0995553196,1500,0.0039,0.24
0.1061923409,1600,0.0038,0.22
0.1128293622,1700,0.0046,0.21
0.1194663835,1800,0.0039,0.2
0.1261034048,1900,0.0052,0.18
0.1327404261,2000,0.0023,0.18
0.1393774474,2100,0.0046,0.17
0.1460144687,2200,0.0029,0.16
0.15265149,2300,0.0015,0.15
0.1592885113,2400,0.0032,0.16
0.1659255326,2500,0.0032,0.15
0.1725625539,2600,0.0023,0.15
0.1791995752,2700,0.0023,0.14
0.1858365965,2800,0.0026,0.15
0.1924736178,2900,0.0019,0.13
0.1991106391,3000,0.0014,0.15
0.2057476604,3100,0.0016,0.14
0.2123846818,3200,0.0031,0.14
0.2190217031,3300,0.0019,0.13
0.2256587244,3400,0.0021,0.14
0.2322957457,3500,0.0012,0.13
0.238932767,3600,0.0014,0.12
0.2455697883,3700,0.0014,0.13
0.2522068096,3800,0.0012,0.12
0.2588438309,3900,0.0015,0.13
0.2654808522,4000,0.0011,0.12
0.2721178735,4100,0.00093,0.13
0.2787548948,4200,0.0013,0.13
0.2853919161,4300,0.0013,0.13
0.2920289374,4400,0.0008,0.11
0.2986659587,4500,0.0012,0.12
0.30530298,4600,0.0012,0.12
0.3119400013,4700,0.0005,0.11
0.3185770226,4800,0.0016,0.13
0.3252140439,4900,0.0012,0.12
0.3318510652,5000,0.0015,0.12
0.3384880865,5100,0.0011,0.11
0.3451251079,5200,0.00021,0.11
0.3517621292,5300,0.00057,0.11
0.3583991505,5400,0.00057,0.11
0.3650361718,5500,0.00064,0.11
0.3716731931,5600,0.00054,0.11
0.3783102144,5700,0.00085,0.1
0.3849472357,5800,0.0012,0.1
0.391584257,5900,0.00041,0.1
0.3982212783,6000,0.0004,0.1
0.4048582996,6100,0.00046,0.1
0.4114953209,6200,0.00081,0.095
0.4181323422,6300,0.00079,0.099
0.4247693635,6400,0.00086,0.11
0.4314063848,6500,0.00086,0.1
0.4380434061,6600,0.00032,0.1
0.4446804274,6700,0.00029,0.091
0.4513174487,6800,0.00065,0.095
0.45795447,6900,0.00032,0.095
0.4645914913,7000,0.00028,0.1
0.4712285126,7100,0.0005,0.092
0.4778655339,7200,0.00034,0.091
0.4845025553,7300,0.00057,0.093
0.4911395766,7400,0.00053,0.099
0.4977765979,7500,0.00061,0.098
0.5044136192,7600,0.00058,0.095
0.5110506405,7700,0.00035,0.093
0.5176876618,7800,0.00027,0.093
0.5243246831,7900,0.00066,0.086
0.5309617044,8000,0.00078,0.091
0.5375987257,8100,0.00075,0.09
0.544235747,8200,0.00058,0.1
0.5508727683,8300,0.00049,0.091
0.5575097896,8400,0.00029,0.083
0.5641468109,8500,0.00026,0.09
0.5707838322,8600,0.00041,0.087
0.5774208535,8700,0.00069,0.087
0.5840578748,8800,0.00021,0.079
0.5906948961,8900,0.00046,0.085
0.5973319174,9000,0.00062,0.086
0.6039689387,9100,0.00086,0.082
0.61060596,9200,0.00058,0.088
0.6172429813,9300,0.00062,0.088
0.6238800027,9400,0.00073,0.081
0.630517024,9500,0.0005,0.08
0.6371540453,9600,0.0006,0.096
0.6437910666,9700,0.00023,0.091
0.6504280879,9800,0.00048,0.088
0.6570651092,9900,0.00037,0.086
0.6637685007,10001,0.0009358999,0.0829045
0.6703391518,10100,0.000442869,0.06078137
0.6769761731,10200,0.0002548124,0.04627469
0.6836131944,10300,0.0001590996,0.03801757
0.6902502157,10400,0.0001155873,0.03766865
0.696887237,10500,8.799435e-05,0.03361025
0.7035242583,10600,7.196238e-05,0.02954431
0.7101612796,10700,5.794673e-05,0.03021823
0.7167983009,10800,4.806064e-05,0.02882064
0.7234353222,10900,4.18448e-05,0.02760276
0.7300723435,11000,3.724062e-05,0.02691885
0.7367093648,11100,3.330749e-05,0.0237846
0.7433463861,11200,2.931408e-05,0.02425841
0.7499834074,11300,2.662131e-05,0.02508345
0.7566204288,11400,2.468749e-05,0.02537894
0.7632574501,11500,2.32815e-05,0.02410091
0.7698944714,11600,2.229368e-05,0.02171272
0.7765314927,11700,2.0968e-05,0.02123595
0.783168514,11800,1.963247e-05,0.02058418
0.7898055353,11900,1.824893e-05,0.02034234
0.7964425566,12000,1.716362e-05,0.01951301
0.8030795779,12100,1.622703e-05,0.01882742
0.8097165992,12200,1.539564e-05,0.01750512
0.8163536205,12300,1.454155e-05,0.01858549
0.8229906418,12400,1.380242e-05,0.01951039
0.8296276631,12500,1.314463e-05,0.01949744
0.8362646844,12600,1.251362e-05,0.01797526
0.8429017057,12700,1.190224e-05,0.01693424
0.849538727,12800,1.149037e-05,0.01792611
0.8561757483,12900,1.103733e-05,0.01734579
0.8628127696,13000,1.068491e-05,0.01569843
0.8694497909,13100,1.006514e-05,0.01585789
0.8760868122,13200,9.660048e-06,0.01576094
0.8827238335,13300,9.257744e-06,0.01552039
0.8893608548,13400,8.860283e-06,0.01525174
0.8959978762,13500,8.628567e-06,0.01404392
