iteration,loss,rel_l2_error
0.0,0.0055,1.1
100.0,0.036,0.13
200.0,0.0071,0.067
300.0,0.0062,0.048
400.0,0.0032,0.06
500.0,0.0033,0.037
600.0,0.0026,0.026
700.0,0.0018,0.038
800.0,0.0016,0.043
900.0,0.001,0.037
1000.0,0.00064,0.058
1100.0,0.0006,0.017
1200.0,0.00067,0.036
1300.0,0.00041,0.018
1400.0,0.00042,0.037
1500.0,0.00043,0.034
1600.0,0.0006,0.023
1700.0,0.00025,0.014
1800.0,0.00051,0.014
1900.0,0.00054,0.012
2000.0,0.00023,0.02
2100.0,0.00038,0.061
2200.0,0.00052,0.026
2300.0,0.0003,0.025
2400.0,0.00034,0.011
2500.0,0.00028,0.02
2600.0,0.00024,0.013
2700.0,0.00016,0.023
2800.0,7.8e-05,0.011
2900.0,0.00017,0.011
3000.0,0.00011,0.021
3100.0,9.6e-05,0.019
3200.0,5.5e-05,0.0079
3300.0,6.4e-05,0.0061
3400.0,4.5e-05,0.017
3500.0,7.7e-05,0.007
3600.0,5.2e-05,0.014
3700.0,3.4e-05,0.0071
3800.0,3.4e-05,0.009
3900.0,7.5e-05,0.0081
4000.0,4.8e-05,0.0084
4100.0,6.1e-05,0.011
4200.0,6.9e-05,0.0047
4300.0,0.00016,0.017
4400.0,4.6e-05,0.021
4500.0,6.5e-05,0.0095
4600.0,3.9e-05,0.039
4700.0,4.7e-05,0.011
4800.0,4.5e-05,0.018
4900.0,4.5e-05,0.02
5000.0,6.3e-05,0.012
5100.0,4.7e-05,0.0073
5200.0,4.3e-05,0.02
5300.0,2.9e-05,0.0037
5400.0,3.1e-05,0.013
5500.0,5.3e-05,0.012
5600.0,4.7e-05,0.022
5700.0,2.8e-05,0.0034
5800.0,0.0001,0.004
5900.0,4.4e-05,0.016
6000.0,2.7e-05,0.0092
6100.0,6.9e-05,0.011
6200.0,3.7e-05,0.0081
6300.0,5e-05,0.0064
6400.0,4.9e-05,0.013
6500.0,5.2e-05,0.0077
6600.0,5.1e-05,0.0067
6700.0,5.6e-05,0.012
6800.0,5.1e-05,0.0076
6900.0,5.6e-05,0.0093
7000.0,3.2e-05,0.0075
7100.0,6.1e-05,0.0077
7200.0,3.2e-05,0.016
7300.0,6.5e-05,0.028
7400.0,5.1e-05,0.018
7500.0,4.4e-05,0.0047
7600.0,4.2e-05,0.0056
7700.0,3.1e-05,0.0029
7800.0,5.4e-05,0.0058
7900.0,3.3e-05,0.0067
8000.0,3.3e-05,0.014
8100.0,2.6e-05,0.0085
8200.0,4.5e-05,0.003
8300.0,3e-05,0.011
8400.0,3.1e-05,0.0062
8500.0,2.8e-05,0.0073
8600.0,2.8e-05,0.0025
8700.0,3e-05,0.011
8800.0,3.9e-05,0.015
8900.0,3.6e-05,0.0072
9000.0,3.1e-05,0.0088
9100.0,3.3e-05,0.01
9200.0,3.3e-05,0.0047
9300.0,4.7e-05,0.0081
9400.0,4.4e-05,0.01
9500.0,6.5e-05,0.025
9600.0,3.2e-05,0.0045
9700.0,5.7e-05,0.0033
9800.0,2.8e-05,0.0057
9900.0,2.4e-05,0.007
10001.0,3.301725e-05,0.003837357
10100.0,1.688216e-05,0.001369004
10200.0,9.501043e-06,0.001086356
10300.0,5.694802e-06,0.0008373391
10400.0,4.656929e-06,0.0005598651
10500.0,3.260006e-06,0.0005984512
10600.0,2.484874e-06,0.0004893782
10700.0,1.866571e-06,0.0004038945
10800.0,1.663719e-06,0.0003589943
10900.0,1.533113e-06,0.0003393705
11000.0,1.371217e-06,0.0003663576
11100.0,1.198768e-06,0.000366431
11200.0,9.035739e-07,0.0002802168
11300.0,6.137515e-07,0.0001950342
11400.0,5.516231e-07,0.0001622566
11500.0,4.419605e-07,0.0001442734
11600.0,4.02741e-07,0.0001365875
11632.0,4.02741e-07,0.000129
