t_norm,loss,rel_l2_error
0.0,0.0044,0.81
0.009259259259259259,0.0082,0.27
0.018518518518518517,0.00093,0.076
0.027777777777777776,0.00075,0.067
0.037037037037037035,0.00072,0.033
0.046296296296296294,0.00076,0.033
0.05555555555555555,0.00046,0.034
0.06481481481481481,0.0004,0.042
0.07407407407407407,0.0004,0.031
0.08333333333333333,0.00035,0.031
0.09259259259259259,0.00065,0.043
0.10185185185185185,0.00055,0.042
0.1111111111111111,0.00044,0.044
0.12037037037037036,0.00051,0.017
0.12962962962962962,0.00076,0.024
0.1388888888888889,0.0004,0.018
0.14814814814814814,0.00055,0.035
0.1574074074074074,0.00047,0.015
0.16666666666666666,0.00043,0.014
0.17592592592592593,0.00038,0.011
0.18518518518518517,0.00028,0.021
0.19444444444444445,0.00044,0.021
0.2037037037037037,0.00039,0.01
0.21296296296296297,0.00029,0.03
0.2222222222222222,0.00033,0.017
0.23148148148148148,0.00041,0.012
0.24074074074074073,0.0003,0.0078
0.25,0.00028,0.024
0.25925925925925924,0.00036,0.019
0.26851851851851855,0.00018,0.0098
0.2777777777777778,0.0003,0.038
0.28703703703703703,0.0002,0.0063
0.2962962962962963,0.00012,0.026
0.3055555555555556,0.00026,0.019
0.3148148148148148,0.00015,0.014
0.32407407407407407,0.00015,0.015
0.3333333333333333,0.00015,0.02
0.3425925925925926,0.00019,0.018
0.35185185185185186,9e-05,0.0096
0.3611111111111111,0.00011,0.011
0.37037037037037035,0.00012,0.0063
0.37962962962962965,0.00014,0.016
0.3888888888888889,0.00018,0.012
0.39814814814814814,0.0001,0.011
0.4074074074074074,0.00011,0.0051
0.4166666666666667,0.0001,0.015
0.42592592592592593,8.2e-05,0.0056
0.4351851851851852,0.00011,0.0049
0.4444444444444444,0.0001,0.0062
0.4537037037037037,6.2e-05,0.013
0.46296296296296297,5.6e-05,0.0086
0.4722222222222222,7.6e-05,0.01
0.48148148148148145,7.4e-05,0.016
0.49074074074074076,5.8e-05,0.011
0.5,5.5e-05,0.0065
0.5092592592592593,7.9e-05,0.0063
0.5185185185185185,7e-05,0.01
0.5277777777777778,8.7e-05,0.018
0.5370370370370371,6.6e-05,0.0058
0.5462962962962963,9.3e-05,0.0083
0.5555555555555556,6.8e-05,0.017
0.5648148148148148,5.3e-05,0.0051
0.5740740740740741,6.2e-05,0.0081
0.5833333333333334,3.8e-05,0.012
0.5925925925925926,3.5e-05,0.0055
0.6018518518518519,3e-05,0.0054
0.6111111111111112,3.8e-05,0.0042
0.6203703703703703,4.4e-05,0.0034
0.6296296296296297,4.5e-05,0.016
0.6388888888888888,2.6e-05,0.0035
0.6481481481481481,4.1e-05,0.0068
0.6574074074074074,4.5e-05,0.0051
0.6666666666666666,2.6e-05,0.02
0.6759259259259259,5.3e-05,0.0062
0.6851851851851852,5.1e-05,0.0077
0.6944444444444444,4.7e-05,0.0061
0.7037037037037037,4.3e-05,0.0035
0.7129629629629629,7.4e-05,0.0047
0.7222222222222222,2.4e-05,0.0051
0.7314814814814815,4.7e-05,0.019
0.7407407407407407,3.9e-05,0.016
0.75,3.1e-05,0.012
0.7592592592592593,1.2e-05,0.0025
0.7685185185185185,3.6e-05,0.014
0.7777777777777778,3.1e-05,0.013
0.7870370370370371,2e-05,0.0051
0.7962962962962963,2.8e-05,0.0032
0.8055555555555556,2.1e-05,0.0047
0.8148148148148148,2e-05,0.0068
0.8240740740740741,4.5e-05,0.0027
0.8333333333333334,2.6e-05,0.009
0.8425925925925926,3.8e-05,0.013
0.8518518518518519,3.1e-05,0.013
0.8611111111111112,2.2e-05,0.013
0.8703703703703703,2.3e-05,0.0083
0.8796296296296297,2.9e-05,0.0077
0.8888888888888888,2.8e-05,0.0032
0.8981481481481481,2.5e-05,0.0041
0.9074074074074074,1.7e-05,0.0025
0.9166666666666666,2.3e-05,0.0048
0.9259259259259259,0.0001089145,
0.9260185185185185,3.070937e-05,0.002013787
0.9351851851851852,1.258554e-05,0.001042105
0.9444444444444444,4.853677e-06,0.0005010843
0.9537037037037037,2.532167e-06,0.000302144
0.9629629629629629,1.101877e-06,0.0002207095
0.9722222222222222,7.108731e-07,0.0001563569
0.9814814814814815,3.72079e-07,0.0001523701
0.9907407407407407,2.367547e-07,0.0001392481
1.0,1.896956e-07,0.0001294515
