iteration_normalized,iteration,loss,rel_l2_error
0,0,0.0044,0.81
0.0092353158,100,0.0082,0.27
0.0184706317,200,0.00093,0.076
0.0277059475,300,0.00075,0.067
0.0369412634,400,0.00072,0.033
0.0461765792,500,0.00076,0.033
0.0554118951,600,0.00046,0.034
0.0646472109,700,0.0004,0.042
0.0738825268,800,0.0004,0.031
0.0831178426,900,0.00035,0.031
0.0923531585,1000,0.00065,0.043
0.1015884743,1100,0.00055,0.042
0.1108237902,1200,0.00044,0.044
0.120059106,1300,0.00051,0.017
0.1292944219,1400,0.00076,0.024
0.1385297377,1500,0.0004,0.018
0.1477650536,1600,0.00055,0.035
0.1570003694,1700,0.00047,0.015
0.1662356853,1800,0.00043,0.014
0.1754710011,1900,0.00038,0.011
0.184706317,2000,0.00028,0.021
0.1939416328,2100,0.00044,0.021
0.2031769487,2200,0.00039,0.01
0.2124122645,2300,0.00029,0.03
0.2216475803,2400,0.00033,0.017
0.2308828962,2500,0.00041,0.012
0.240118212,2600,0.0003,0.0078
0.2493535279,2700,0.00028,0.024
0.2585888437,2800,0.00036,0.019
0.2678241596,2900,0.00018,0.0098
0.2770594754,3000,0.0003,0.038
0.2862947913,3100,0.0002,0.0063
0.2955301071,3200,0.00012,0.026
0.304765423,3300,0.00026,0.019
0.3140007388,3400,0.00015,0.014
0.3232360547,3500,0.00015,0.015
0.3324713705,3600,0.00015,0.02
0.3417066864,3700,0.00019,0.018
0.3509420022,3800,9e-05,0.0096
0.3601773181,3900,0.00011,0.011
0.3694126339,4000,0.00012,0.0063
0.3786479498,4100,0.00014,0.016
0.3878832656,4200,0.00018,0.012
0.3971185815,4300,0.0001,0.011
0.4063538973,4400,0.00011,0.0051
0.4155892132,4500,0.0001,0.015
0.424824529,4600,8.2e-05,0.0056
0.4340598448,4700,0.00011,0.0049
0.4432951607,4800,0.0001,0.0062
0.4525304765,4900,6.2e-05,0.013
0.4617657924,5000,5.6e-05,0.0086
0.4710011082,5100,7.6e-05,0.01
0.4802364241,5200,7.4e-05,0.016
0.4894717399,5300,5.8e-05,0.011
0.4987070558,5400,5.5e-05,0.0065
0.5079423716,5500,7.9e-05,0.0063
0.5171776875,5600,7e-05,0.01
0.5264130033,5700,8.7e-05,0.018
0.5356483192,5800,6.6e-05,0.0058
0.544883635,5900,9.3e-05,0.0083
0.5541189509,6000,6.8e-05,0.017
0.5633542667,6100,5.3e-05,0.0051
0.5725895826,6200,6.2e-05,0.0081
0.5818248984,6300,3.8e-05,0.012
0.5910602143,6400,3.5e-05,0.0055
0.6002955301,6500,3e-05,0.0054
0.609530846,6600,3.8e-05,0.0042
0.6187661618,6700,4.4e-05,0.0034
0.6280014777,6800,4.5e-05,0.016
0.6372367935,6900,2.6e-05,0.0035
0.6464721093,7000,4.1e-05,0.0068
0.6557074252,7100,4.5e-05,0.0051
0.664942741,7200,2.6e-05,0.02
0.6741780569,7300,5.3e-05,0.0062
0.6834133727,7400,5.1e-05,0.0077
0.6926486886,7500,4.7e-05,0.0061
0.7018840044,7600,4.3e-05,0.0035
0.7111193203,7700,7.4e-05,0.0047
0.7203546361,7800,2.4e-05,0.0051
0.729589952,7900,4.7e-05,0.019
0.7388252678,8000,3.9e-05,0.016
0.7480605837,8100,3.1e-05,0.012
0.7572958995,8200,1.2e-05,0.0025
0.7665312154,8300,3.6e-05,0.014
0.7757665312,8400,3.1e-05,0.013
0.7850018471,8500,2e-05,0.0051
0.7942371629,8600,2.8e-05,0.0032
0.8034724788,8700,2.1e-05,0.0047
0.8127077946,8800,2e-05,0.0068
0.8219431105,8900,4.5e-05,0.0027
0.8311784263,9000,2.6e-05,0.009
0.8404137421,9100,3.8e-05,0.013
0.849649058,9200,3.1e-05,0.013
0.8588843738,9300,2.2e-05,0.013
0.8681196897,9400,2.3e-05,0.0083
0.8773550055,9500,2.9e-05,0.0077
0.8865903214,9600,2.8e-05,0.0032
0.8958256372,9700,2.5e-05,0.0041
0.9050609531,9800,1.7e-05,0.0025
0.9142962689,9900,2.3e-05,0.0048
0.9236239379,10001,3.070937e-05,0.002013787
0.9327669006,10100,1.258554e-05,0.001042105
0.9420022165,10200,4.853677e-06,0.0005010843
0.9512375323,10300,2.532167e-06,0.000302144
0.9604728482,10400,1.101877e-06,0.0002207095
0.969708164,10500,7.108731e-07,0.0001563569
0.9789434799,10600,3.72079e-07,0.0001523701
0.9881787957,10700,2.367547e-07,0.0001392481
0.9974141116,10800,1.896956e-07,0.0001294515
1,10828,1.896956e-07,0.00012529999999999998
