iteration,loss,rel_l2_error
0.0,0.0044,0.81
100.0,0.0082,0.27
200.0,0.00093,0.076
300.0,0.00075,0.067
400.0,0.00072,0.033
500.0,0.00076,0.033
600.0,0.00046,0.034
700.0,0.0004,0.042
800.0,0.0004,0.031
900.0,0.00035,0.031
1000.0,0.00065,0.043
1100.0,0.00055,0.042
1200.0,0.00044,0.044
1300.0,0.00051,0.017
1400.0,0.00076,0.024
1500.0,0.0004,0.018
1600.0,0.00055,0.035
1700.0,0.00047,0.015
1800.0,0.00043,0.014
1900.0,0.00038,0.011
2000.0,0.00028,0.021
2100.0,0.00044,0.021
2200.0,0.00039,0.01
2300.0,0.00029,0.03
2400.0,0.00033,0.017
2500.0,0.00041,0.012
2600.0,0.0003,0.0078
2700.0,0.00028,0.024
2800.0,0.00036,0.019
2900.0,0.00018,0.0098
3000.0,0.0003,0.038
3100.0,0.0002,0.0063
3200.0,0.00012,0.026
3300.0,0.00026,0.019
3400.0,0.00015,0.014
3500.0,0.00015,0.015
3600.0,0.00015,0.02
3700.0,0.00019,0.018
3800.0,9e-05,0.0096
3900.0,0.00011,0.011
4000.0,0.00012,0.0063
4100.0,0.00014,0.016
4200.0,0.00018,0.012
4300.0,0.0001,0.011
4400.0,0.00011,0.0051
4500.0,0.0001,0.015
4600.0,8.2e-05,0.0056
4700.0,0.00011,0.0049
4800.0,0.0001,0.0062
4900.0,6.2e-05,0.013
5000.0,5.6e-05,0.0086
5100.0,7.6e-05,0.01
5200.0,7.4e-05,0.016
5300.0,5.8e-05,0.011
5400.0,5.5e-05,0.0065
5500.0,7.9e-05,0.0063
5600.0,7e-05,0.01
5700.0,8.7e-05,0.018
5800.0,6.6e-05,0.0058
5900.0,9.3e-05,0.0083
6000.0,6.8e-05,0.017
6100.0,5.3e-05,0.0051
6200.0,6.2e-05,0.0081
6300.0,3.8e-05,0.012
6400.0,3.5e-05,0.0055
6500.0,3e-05,0.0054
6600.0,3.8e-05,0.0042
6700.0,4.4e-05,0.0034
6800.0,4.5e-05,0.016
6900.0,2.6e-05,0.0035
7000.0,4.1e-05,0.0068
7100.0,4.5e-05,0.0051
7200.0,2.6e-05,0.02
7300.0,5.3e-05,0.0062
7400.0,5.1e-05,0.0077
7500.0,4.7e-05,0.0061
7600.0,4.3e-05,0.0035
7700.0,7.4e-05,0.0047
7800.0,2.4e-05,0.0051
7900.0,4.7e-05,0.019
8000.0,3.9e-05,0.016
8100.0,3.1e-05,0.012
8200.0,1.2e-05,0.0025
8300.0,3.6e-05,0.014
8400.0,3.1e-05,0.013
8500.0,2e-05,0.0051
8600.0,2.8e-05,0.0032
8700.0,2.1e-05,0.0047
8800.0,2e-05,0.0068
8900.0,4.5e-05,0.0027
9000.0,2.6e-05,0.009
9100.0,3.8e-05,0.013
9200.0,3.1e-05,0.013
9300.0,2.2e-05,0.013
9400.0,2.3e-05,0.0083
9500.0,2.9e-05,0.0077
9600.0,2.8e-05,0.0032
9700.0,2.5e-05,0.0041
9800.0,1.7e-05,0.0025
9900.0,2.3e-05,0.0048
10001.0,3.070937e-05,0.002013787
10100.0,1.258554e-05,0.001042105
10200.0,4.853677e-06,0.0005010843
10300.0,2.532167e-06,0.000302144
10400.0,1.101877e-06,0.0002207095
10500.0,7.108731e-07,0.0001563569
10600.0,3.72079e-07,0.0001523701
10700.0,2.367547e-07,0.0001392481
10800.0,1.896956e-07,0.0001294515
10828.0,1.896956e-07,0.00012529999999999998
