iteration_normalized,iteration,loss,rel_l2_error
0,0,0.003,1.0
0.0096015362,100,0.0014,0.4
0.0192030725,200,0.0014,0.37
0.0288046087,300,0.0009,0.35
0.038406145,400,0.00065,0.34
0.0480076812,500,0.00082,0.31
0.0576092175,600,0.00071,0.3
0.0672107537,700,0.00068,0.32
0.07681229,800,0.00047,0.29
0.0864138262,900,0.00041,0.27
0.0960153625,1000,0.00033,0.24
0.1056168987,1100,0.00035,0.18
0.1152184349,1200,0.00025,0.19
0.1248199712,1300,0.00023,0.14
0.1344215074,1400,0.00031,0.11
0.1440230437,1500,0.00015,0.099
0.1536245799,1600,8.6e-05,0.092
0.1632261162,1700,7.5e-05,0.059
0.1728276524,1800,7.4e-05,0.038
0.1824291887,1900,7.3e-05,0.035
0.1920307249,2000,4.7e-05,0.038
0.2016322612,2100,6.8e-05,0.032
0.2112337974,2200,4.1e-05,0.036
0.2208353337,2300,3.2e-05,0.025
0.2304368699,2400,4.7e-05,0.025
0.2400384061,2500,3e-05,0.023
0.2496399424,2600,3.6e-05,0.024
0.2592414786,2700,2.7e-05,0.017
0.2688430149,2800,2.1e-05,0.023
0.2784445511,2900,2e-05,0.014
0.2880460874,3000,2.1e-05,0.018
0.2976476236,3100,2.3e-05,0.01
0.3072491599,3200,1.2e-05,0.012
0.3168506961,3300,1e-05,0.014
0.3264522324,3400,1.1e-05,0.016
0.3360537686,3500,1.1e-05,0.017
0.3456553048,3600,1.3e-05,0.026
0.3552568411,3700,1.6e-05,0.01
0.3648583773,3800,7.7e-06,0.0097
0.3744599136,3900,1e-05,0.014
0.3840614498,4000,8.1e-06,0.011
0.3936629861,4100,5.8e-05,0.014
0.4032645223,4200,8.2e-06,0.0089
0.4128660586,4300,6.2e-06,0.012
0.4224675948,4400,4.6e-06,0.0096
0.4320691311,4500,5.3e-06,0.019
0.4416706673,4600,6.4e-06,0.011
0.4512722036,4700,6.4e-06,0.01
0.4608737398,4800,5.2e-06,0.01
0.470475276,4900,1.8e-05,0.017
0.4800768123,5000,4.3e-06,0.016
0.4896783485,5100,6.5e-06,0.0087
0.4992798848,5200,7.2e-06,0.015
0.508881421,5300,1.9e-05,0.021
0.5184829573,5400,4.9e-06,0.012
0.5280844935,5500,1.6e-05,0.01
0.5376860298,5600,1.6e-05,0.011
0.547287566,5700,2.4e-06,0.0058
0.5568891023,5800,6.2e-06,0.012
0.5664906385,5900,6e-06,0.0086
0.5760921747,6000,1e-05,0.015
0.585693711,6100,4.3e-06,0.013
0.5952952472,6200,4.3e-06,0.0064
0.6048967835,6300,1.5e-05,0.024
0.6144983197,6400,3.5e-06,0.0093
0.624099856,6500,4.4e-06,0.0083
0.6337013922,6600,7.4e-06,0.0077
0.6433029285,6700,5.2e-06,0.0085
0.6529044647,6800,3.3e-05,0.023
0.662506001,6900,3.2e-06,0.0078
0.6721075372,7000,5.4e-06,0.019
0.6817090735,7100,2.1e-06,0.01
0.6913106097,7200,2.5e-05,0.017
0.7009121459,7300,3.5e-06,0.0046
0.7105136822,7400,3e-06,0.016
0.7201152184,7500,4.3e-06,0.012
0.7297167547,7600,1.7e-06,0.0062
0.7393182909,7700,2.3e-05,0.013
0.7489198272,7800,3.3e-06,0.0059
0.7585213634,7900,4.7e-06,0.018
0.7681228997,8000,4.2e-06,0.014
0.7777244359,8100,3e-06,0.0043
0.7873259722,8200,3.4e-06,0.012
0.7969275084,8300,4.4e-06,0.0095
0.8065290446,8400,5.4e-06,0.009
0.8161305809,8500,2.9e-06,0.012
0.8257321171,8600,3e-06,0.0071
0.8353336534,8700,4.4e-06,0.0076
0.8449351896,8800,7.7e-06,0.0085
0.8545367259,8900,3.3e-06,0.01
0.8641382621,9000,1.8e-06,0.014
0.8737397984,9100,4.1e-06,0.0046
0.8833413346,9200,2.9e-06,0.0089
0.8929428709,9300,1.6e-06,0.0041
0.9025444071,9400,5.7e-06,0.012
0.9121459434,9500,1.9e-06,0.01
0.9217474796,9600,3e-06,0.0094
0.9313490158,9700,1.7e-05,0.018
0.9409505521,9800,7.2e-06,0.012
0.9505520883,9900,2e-06,0.0046
0.9602496399,10001,3.772622e-06,0.007360118
0.9697551608,10100,7.435198e-07,0.002719608
0.9793566971,10200,4.458677e-07,0.001174242
0.9889582333,10300,1.985669e-07,0.001098617
0.9985597696,10400,1.118519e-07,0.0008091499
1,10415,1.118519e-07,0.0007367
