t_norm,loss,rel_l2_error
0.0,0.022,0.89
0.008849557522123894,0.039,0.41
0.017699115044247787,0.0023,0.078
0.02654867256637168,0.0013,0.066
0.035398230088495575,0.0012,0.027
0.04424778761061947,0.00072,0.057
0.05309734513274336,0.00052,0.032
0.061946902654867256,0.00052,0.023
0.07079646017699115,0.00041,0.025
0.07964601769911504,0.00048,0.021
0.08849557522123894,0.00065,0.06
0.09734513274336283,0.00072,0.12
0.10619469026548672,0.00063,0.052
0.11504424778761062,0.00042,0.02
0.12389380530973451,0.00026,0.014
0.13274336283185842,0.00039,0.047
0.1415929203539823,0.00048,0.031
0.1504424778761062,0.00019,0.029
0.1592920353982301,0.00033,0.014
0.168141592920354,0.00052,0.038
0.17699115044247787,0.00024,0.013
0.18584070796460178,0.00052,0.025
0.19469026548672566,0.00034,0.043
0.20353982300884957,0.00026,0.023
0.21238938053097345,0.00034,0.029
0.22123893805309736,0.00027,0.017
0.23008849557522124,0.0003,0.018
0.23893805309734514,0.00027,0.028
0.24778761061946902,0.00023,0.025
0.25663716814159293,0.00032,0.043
0.26548672566371684,0.00012,0.048
0.2743362831858407,0.00023,0.064
0.2831858407079646,0.00019,0.012
0.2920353982300885,0.00017,0.01
0.3008849557522124,0.00013,0.015
0.30973451327433627,0.00016,0.01
0.3185840707964602,0.00016,0.014
0.3274336283185841,0.00018,0.012
0.336283185840708,9.2e-05,0.033
0.34513274336283184,0.00012,0.011
0.35398230088495575,0.00013,0.011
0.36283185840707965,0.00017,0.016
0.37168141592920356,0.00022,0.023
0.3805309734513274,0.00013,0.012
0.3893805309734513,0.00015,0.015
0.39823008849557523,0.00013,0.017
0.40707964601769914,0.00019,0.027
0.415929203539823,0.00012,0.014
0.4247787610619469,0.00012,0.027
0.4336283185840708,0.00019,0.021
0.4424778761061947,0.00013,0.017
0.45132743362831856,0.00013,0.014
0.46017699115044247,0.00012,0.011
0.4690265486725664,0.00013,0.018
0.4778761061946903,0.0001,0.017
0.48672566371681414,9.3e-05,0.013
0.49557522123893805,0.0001,0.01
0.504424778761062,0.00014,0.024
0.5132743362831859,0.00015,0.0079
0.5221238938053098,0.00012,0.024
0.5309734513274337,9.1e-05,0.0079
0.5398230088495575,0.00015,0.013
0.5486725663716814,0.00012,0.01
0.5575221238938053,0.00011,0.025
0.5663716814159292,0.00011,0.012
0.5752212389380531,9.9e-05,0.0086
0.584070796460177,0.00011,0.026
0.5929203539823009,0.0001,0.0076
0.6017699115044248,0.00012,0.012
0.6106194690265486,0.00012,0.028
0.6194690265486725,0.00013,0.024
0.6283185840707964,7.9e-05,0.013
0.6371681415929203,9.7e-05,0.015
0.6460176991150443,8.7e-05,0.013
0.6548672566371682,0.00017,0.018
0.6637168141592921,0.00014,0.021
0.672566371681416,0.00011,0.01
0.6814159292035398,0.00011,0.016
0.6902654867256637,9.9e-05,0.017
0.6991150442477876,0.0001,0.014
0.7079646017699115,6.9e-05,0.013
0.7168141592920354,0.00023,0.017
0.7256637168141593,9.9e-05,0.0084
0.7345132743362832,9.4e-05,0.0065
0.7433628318584071,6.8e-05,0.008
0.7522123893805309,8.7e-05,0.017
0.7610619469026548,0.00011,0.0077
0.7699115044247787,9.7e-05,0.0069
0.7787610619469026,0.00013,0.018
0.7876106194690266,0.00013,0.018
0.7964601769911505,8e-05,0.0088
0.8053097345132744,9.7e-05,0.013
0.8141592920353983,5.2e-05,0.0055
0.8230088495575221,5.6e-05,0.0085
0.831858407079646,6.3e-05,0.006
0.8407079646017699,6.8e-05,0.021
0.8495575221238938,5.6e-05,0.012
0.8584070796460177,5.7e-05,0.015
0.8672566371681416,5.7e-05,0.012
0.8761061946902655,8.2e-05,0.0044
0.8849557522123894,0.0001552245,
0.8850442477876106,8.90316e-05,0.003791418
0.8938053097345132,3.777284e-05,0.002503969
0.9026548672566371,2.280819e-05,0.00171439
0.911504424778761,1.109058e-05,0.0009616008
0.9203539823008849,6.883241e-06,0.0006767338
0.9292035398230089,4.062985e-06,0.0005303695
0.9380530973451328,2.881441e-06,0.0004217974
0.9469026548672567,1.835769e-06,0.0003094557
0.9557522123893806,1.194257e-06,0.00024352
0.9646017699115044,8.779044e-07,0.0001829565
0.9734513274336283,7.66084e-07,0.0001917661
0.9823008849557522,5.291939e-07,0.0001931015
0.9911504424778761,4.348504e-07,0.0001642505
1.0,3.874594e-07,0.0001502825
