problem,run_id,output_log,final_iteration,final_rel_l2_error,best_rel_l2_error,best_rel_l2_iteration,seed
diffusion_exact,2026-03-07_11-53-55-444978,checkpoints\diffusion_exact\2026-03-07_11-53-55-444978\output.log,1365,0.0001502825,0.0001502825,11300,487
