problem,run_id,output_log,final_iteration,final_rel_l2_error,best_rel_l2_error,best_rel_l2_iteration,seed
diffusion_exact,2026-03-02_23-13-28-183606,checkpoints\diffusion_exact\2026-03-02_23-13-28-183606\output.log,817,0.0001886617,0.0001886617,10800,3
