t_norm,loss,rel_l2_error
0.0,0.0006,0.88
0.009259259259259259,0.012,0.29
0.018518518518518517,0.0045,0.15
0.027777777777777776,0.0022,0.053
0.037037037037037035,0.001,0.061
0.046296296296296294,0.00091,0.055
0.05555555555555555,0.00081,0.045
0.06481481481481481,0.00099,0.04
0.07407407407407407,0.00037,0.035
0.08333333333333333,0.0005,0.044
0.09259259259259259,0.00053,0.022
0.10185185185185185,0.00042,0.045
0.1111111111111111,0.00072,0.027
0.12037037037037036,0.00038,0.025
0.12962962962962962,0.00041,0.021
0.1388888888888889,0.00033,0.017
0.14814814814814814,0.00037,0.041
0.1574074074074074,0.0006,0.021
0.16666666666666666,0.00039,0.015
0.17592592592592593,0.00029,0.026
0.18518518518518517,0.00057,0.032
0.19444444444444445,0.00059,0.069
0.2037037037037037,0.00069,0.11
0.21296296296296297,0.00039,0.033
0.2222222222222222,0.00036,0.018
0.23148148148148148,0.00028,0.033
0.24074074074074073,0.0003,0.012
0.25,0.00044,0.014
0.25925925925925924,0.00035,0.025
0.26851851851851855,0.00035,0.012
0.2777777777777778,0.00027,0.012
0.28703703703703703,0.00027,0.0087
0.2962962962962963,0.00046,0.013
0.3055555555555556,0.00038,0.012
0.3148148148148148,0.00031,0.023
0.32407407407407407,0.00041,0.045
0.3333333333333333,0.00029,0.038
0.3425925925925926,0.00033,0.083
0.35185185185185186,0.00018,0.015
0.3611111111111111,0.00024,0.019
0.37037037037037035,0.00028,0.014
0.37962962962962965,0.00038,0.012
0.3888888888888889,0.00021,0.013
0.39814814814814814,0.00029,0.013
0.4074074074074074,0.00027,0.01
0.4166666666666667,0.00023,0.027
0.42592592592592593,0.0003,0.0082
0.4351851851851852,0.00021,0.013
0.4444444444444444,0.00026,0.011
0.4537037037037037,0.00024,0.027
0.46296296296296297,0.00016,0.007
0.4722222222222222,0.00026,0.014
0.48148148148148145,0.00016,0.0075
0.49074074074074076,0.00021,0.018
0.5,0.00025,0.011
0.5092592592592593,0.00018,0.015
0.5185185185185185,0.00013,0.014
0.5277777777777778,0.00023,0.016
0.5370370370370371,0.00017,0.011
0.5462962962962963,0.00019,0.019
0.5555555555555556,0.00019,0.024
0.5648148148148148,0.0002,0.023
0.5740740740740741,0.00019,0.0076
0.5833333333333334,0.00017,0.016
0.5925925925925926,0.00014,0.016
0.6018518518518519,0.00013,0.018
0.6111111111111112,0.00016,0.0062
0.6203703703703703,0.0001,0.009
0.6296296296296297,0.00018,0.007
0.6388888888888888,0.00019,0.0097
0.6481481481481481,0.00012,0.0067
0.6574074074074074,0.00012,0.017
0.6666666666666666,0.00013,0.0098
0.6759259259259259,0.00011,0.0098
0.6851851851851852,0.00016,0.012
0.6944444444444444,0.00011,0.014
0.7037037037037037,0.00011,0.016
0.7129629629629629,0.00011,0.011
0.7222222222222222,5.8e-05,0.0097
0.7314814814814815,7.6e-05,0.0044
0.7407407407407407,9.7e-05,0.015
0.75,0.0001,0.02
0.7592592592592593,6.7e-05,0.01
0.7685185185185185,6.1e-05,0.0062
0.7777777777777778,5.7e-05,0.0074
0.7870370370370371,6.5e-05,0.013
0.7962962962962963,6.8e-05,0.007
0.8055555555555556,2.8e-05,0.0083
0.8148148148148148,3.7e-05,0.0063
0.8240740740740741,6.1e-05,0.005
0.8333333333333334,5.1e-05,0.011
0.8425925925925926,3.6e-05,0.0023
0.8518518518518519,6.1e-05,0.018
0.8611111111111112,3.5e-05,0.0028
0.8703703703703703,4.5e-05,0.0088
0.8796296296296297,2.8e-05,0.0093
0.8888888888888888,5.5e-05,0.011
0.8981481481481481,7.9e-05,0.0044
0.9074074074074074,4.2e-05,0.012
0.9166666666666666,0.00012,0.013
0.9259259259259259,3.385251e-05,
0.9260185185185185,3.176947e-05,0.001817243
0.9351851851851852,1.441663e-05,0.001273581
0.9444444444444444,5.757806e-06,0.0007184432
0.9537037037037037,2.460824e-06,0.000374112
0.9629629629629629,1.469743e-06,0.0003418744
0.9722222222222222,8.651327e-07,0.0002384713
0.9814814814814815,6.190624e-07,0.0002650534
0.9907407407407407,4.984032e-07,0.0002512457
1.0,3.780583e-07,0.0001886617
