iteration,loss,rel_l2_error
0.0,0.045,2.0
100.0,0.0087,0.74
200.0,0.0059,0.6
300.0,0.0061,0.49
400.0,0.0072,0.44
500.0,0.0069,0.41
600.0,0.0053,0.43
700.0,0.0064,0.36
800.0,0.005,0.34
900.0,0.0033,0.32
1000.0,0.0031,0.31
1100.0,0.0053,0.32
1200.0,0.0021,0.35
1300.0,0.003,0.3
1400.0,0.0029,0.28
1500.0,0.002,0.3
1600.0,0.0018,0.28
1700.0,0.0017,0.29
1800.0,0.0017,0.29
1900.0,0.0028,0.29
2000.0,0.0012,0.26
2100.0,0.0035,0.27
2200.0,0.0031,0.24
2300.0,0.0017,0.24
2400.0,0.0019,0.24
2500.0,0.0013,0.27
2600.0,0.0017,0.23
2700.0,0.0015,0.23
2800.0,0.0017,0.25
2900.0,0.0013,0.22
3000.0,0.0017,0.23
3100.0,0.0021,0.24
3200.0,0.0019,0.22
3300.0,0.0019,0.23
3400.0,0.0011,0.19
3500.0,0.0017,0.2
3600.0,0.001,0.2
3700.0,0.0012,0.19
3800.0,0.0012,0.22
3900.0,0.00097,0.19
4000.0,0.00081,0.18
4100.0,0.0015,0.19
4200.0,0.0023,0.2
4300.0,0.0014,0.19
4400.0,0.0016,0.18
4500.0,0.002,0.19
4600.0,0.0011,0.18
4700.0,0.0013,0.18
4800.0,0.0015,0.18
4900.0,0.0013,0.19
5000.0,0.00073,0.19
5100.0,0.0014,0.18
5200.0,0.0013,0.17
5300.0,0.0011,0.17
5400.0,0.0011,0.17
5500.0,0.0012,0.18
5600.0,0.00096,0.16
5700.0,0.00066,0.16
5800.0,0.0011,0.18
5900.0,0.00099,0.17
6000.0,0.00093,0.16
6100.0,0.0012,0.17
6200.0,0.0012,0.17
6300.0,0.00097,0.16
6400.0,0.001,0.16
6500.0,0.00078,0.17
6600.0,0.00091,0.15
6700.0,0.00073,0.16
6800.0,0.00084,0.15
6900.0,0.00074,0.16
7000.0,0.00061,0.15
7100.0,0.0007,0.14
7200.0,0.0008,0.14
7300.0,0.00078,0.15
7400.0,0.00082,0.15
7500.0,0.00052,0.14
7600.0,0.00047,0.14
7700.0,0.00044,0.17
7800.0,0.00069,0.14
7900.0,0.00037,0.13
8000.0,0.00089,0.17
8100.0,0.00086,0.14
8200.0,0.0012,0.13
8300.0,0.00067,0.14
8400.0,0.00065,0.14
8500.0,0.00075,0.13
8600.0,0.0005,0.13
8700.0,0.00078,0.14
8800.0,0.00053,0.12
8900.0,0.00049,0.15
9000.0,0.00052,0.13
9100.0,0.00043,0.13
9200.0,0.00044,0.13
9300.0,0.00041,0.14
9400.0,0.00038,0.12
9500.0,0.00055,0.13
9600.0,0.00072,0.12
9700.0,0.00033,0.13
9800.0,0.0004,0.14
9900.0,0.00044,0.15
10001.0,0.0009542049,0.1183225
10100.0,0.0004949257,0.08790332
10200.0,0.000335588,0.07518822
10300.0,0.000227885,0.06573457
10400.0,0.0001640709,0.0605516
10500.0,0.0001309056,0.05568797
10600.0,0.0001053683,0.05261176
10700.0,8.612317e-05,0.05189358
10800.0,7.051234e-05,0.04709496
10900.0,5.923049e-05,0.04387155
11000.0,5.100204e-05,0.04195774
11100.0,4.496262e-05,0.03924448
11200.0,3.965501e-05,0.03708206
11300.0,3.358009e-05,0.03633869
11400.0,2.961973e-05,0.0346069
11500.0,2.582373e-05,0.03285678
11600.0,2.34219e-05,0.03329325
11700.0,2.106739e-05,0.03652003
11800.0,1.921996e-05,0.03487906
11900.0,1.770954e-05,0.03269964
12000.0,1.645603e-05,0.03244758
12100.0,1.53104e-05,0.03205575
12200.0,1.412778e-05,0.02970657
12300.0,1.294541e-05,0.03097619
12400.0,1.210961e-05,0.02981433
12500.0,1.130875e-05,0.02902825
12600.0,1.043942e-05,0.02887709
12700.0,9.618666e-06,0.02923265
12800.0,9.022258e-06,0.02787885
12900.0,8.34417e-06,0.03016989
13000.0,7.763862e-06,0.02814535
13100.0,7.309928e-06,0.02878017
13200.0,6.960996e-06,0.02760101
13300.0,6.668269e-06,0.0280018
13400.0,6.418712e-06,0.02653276
13500.0,6.021653e-06,0.02871205
13600.0,5.6539e-06,0.02697121
13700.0,5.430491e-06,0.02618006
13800.0,5.154127e-06,0.02597095
13900.0,4.893839e-06,0.02621864
14000.0,4.697819e-06,0.02640736
14100.0,4.475335e-06,0.02389716
14200.0,4.313543e-06,0.02459223
14300.0,4.121893e-06,0.02632021
14400.0,3.977555e-06,0.02639677
14500.0,3.858137e-06,0.0252976
14600.0,3.73684e-06,0.02611341
14700.0,3.618324e-06,0.02539094
14800.0,3.527165e-06,0.02439501
14900.0,3.431525e-06,0.02448863
15000.0,3.336577e-06,0.02571151
15100.0,3.246444e-06,0.02491584
15200.0,3.142397e-06,0.02321395
15300.0,3.048156e-06,0.02384951
15400.0,2.94533e-06,0.02245593
15448.0,2.94533e-06,0.0254
