iteration_normalized,iteration,loss,rel_l2_error
0,0,0.022,1.2
0.0095538359,100,0.00084,0.46
0.0191076717,200,0.0019,0.37
0.0286615076,300,0.0019,0.37
0.0382153435,400,0.0015,0.35
0.0477691793,500,0.0018,0.36
0.0573230152,600,0.0017,0.35
0.0668768511,700,0.00077,0.36
0.0764306869,800,0.001,0.32
0.0859845228,900,0.00053,0.32
0.0955383587,1000,0.0008,0.31
0.1050921945,1100,0.0005,0.3
0.1146460304,1200,0.00055,0.26
0.1241998662,1300,0.0006,0.26
0.1337537021,1400,0.00056,0.26
0.143307538,1500,0.00055,0.24
0.1528613738,1600,0.00051,0.25
0.1624152097,1700,0.00066,0.23
0.1719690456,1800,0.00071,0.22
0.1815228814,1900,0.00044,0.21
0.1910767173,2000,0.00053,0.21
0.2006305532,2100,0.00069,0.21
0.210184389,2200,0.00047,0.18
0.2197382249,2300,0.00048,0.18
0.2292920608,2400,0.0007,0.15
0.2388458966,2500,0.00059,0.17
0.2483997325,2600,0.00054,0.15
0.2579535684,2700,0.00048,0.14
0.2675074042,2800,0.00044,0.13
0.2770612401,2900,0.00045,0.11
0.286615076,3000,0.00054,0.12
0.2961689118,3100,0.00041,0.12
0.3057227477,3200,0.0005,0.15
0.3152765835,3300,0.00042,0.092
0.3248304194,3400,0.00041,0.11
0.3343842553,3500,0.00028,0.093
0.3439380911,3600,0.00019,0.092
0.353491927,3700,0.00028,0.073
0.3630457629,3800,0.00013,0.06
0.3725995987,3900,0.00013,0.068
0.3821534346,4000,0.00011,0.041
0.3917072705,4100,0.0001,0.041
0.4012611063,4200,8.2e-05,0.027
0.4108149422,4300,5.6e-05,0.026
0.4203687781,4400,5.5e-05,0.025
0.4299226139,4500,0.00011,0.036
0.4394764498,4600,4.6e-05,0.035
0.4490302857,4700,5.1e-05,0.03
0.4585841215,4800,3e-05,0.03
0.4681379574,4900,4.2e-05,0.031
0.4776917933,5000,2.7e-05,0.028
0.4872456291,5100,3e-05,0.021
0.496799465,5200,2.2e-05,0.016
0.5063533009,5300,4.1e-05,0.019
0.5159071367,5400,3.3e-05,0.027
0.5254609726,5500,2.7e-05,0.019
0.5350148084,5600,2.3e-05,0.022
0.5445686443,5700,2.1e-05,0.018
0.5541224802,5800,3.2e-05,0.026
0.563676316,5900,2.2e-05,0.018
0.5732301519,6000,2.8e-05,0.025
0.5827839878,6100,3.3e-05,0.034
0.5923378236,6200,1.9e-05,0.016
0.6018916595,6300,1.3e-05,0.02
0.6114454954,6400,1.2e-05,0.014
0.6209993312,6500,1.4e-05,0.019
0.6305531671,6600,8.5e-06,0.03
0.640107003,6700,8.2e-06,0.016
0.6496608388,6800,2.9e-05,0.022
0.6592146747,6900,1.4e-05,0.021
0.6687685106,7000,1.3e-05,0.026
0.6783223464,7100,1.4e-05,0.018
0.6878761823,7200,1.8e-05,0.03
0.6974300182,7300,1.4e-05,0.018
0.706983854,7400,1e-05,0.022
0.7165376899,7500,1.6e-05,0.015
0.7260915257,7600,1.2e-05,0.013
0.7356453616,7700,1.2e-05,0.016
0.7451991975,7800,2.2e-05,0.026
0.7547530333,7900,9.8e-06,0.024
0.7643068692,8000,6.9e-06,0.025
0.7738607051,8100,1.2e-05,0.017
0.7834145409,8200,4.3e-05,0.051
0.7929683768,8300,2.1e-06,0.013
0.8025222127,8400,3.4e-05,0.028
0.8120760485,8500,3.8e-06,0.016
0.8216298844,8600,5.8e-06,0.021
0.8311837203,8700,2.5e-05,0.031
0.8407375561,8800,9.1e-06,0.024
0.850291392,8900,1.6e-05,0.029
0.8598452279,9000,5.2e-06,0.022
0.8693990637,9100,9.6e-06,0.026
0.8789528996,9200,6.2e-06,0.013
0.8885067355,9300,4.4e-06,0.013
0.8980605713,9400,1.1e-05,0.017
0.9076144072,9500,3.2e-06,0.0063
0.917168243,9600,6.4e-06,0.014
0.9267220789,9700,1.1e-05,0.011
0.9362759148,9800,5.4e-06,0.014
0.9458297506,9900,9.1e-06,0.02
0.9554791249,10001,7.532106e-06,0.01076781
0.9649374224,10100,2.173786e-06,0.003077222
0.9744912582,10200,1.017742e-06,0.00242024
0.9840450941,10300,5.500953e-07,0.001829199
0.99359893,10400,3.779245e-07,0.001525619
1,10467,3.779245e-07,0.001372
