iteration,loss,rel_l2_error
0.0,7.9e-06,1.2
100.0,0.00074,0.97
200.0,0.0011,0.47
300.0,0.0013,0.34
400.0,0.00074,0.33
500.0,0.00049,0.28
600.0,0.0007,0.26
700.0,0.00051,0.25
800.0,0.00043,0.24
900.0,0.00032,0.22
1000.0,0.00041,0.21
1100.0,0.00034,0.2
1200.0,0.00025,0.18
1300.0,0.00036,0.16
1400.0,0.00018,0.12
1500.0,0.00025,0.098
1600.0,0.00013,0.071
1700.0,0.00015,0.049
1800.0,0.00013,0.041
1900.0,7.8e-05,0.056
2000.0,9.5e-05,0.032
2100.0,7.4e-05,0.021
2200.0,5.6e-05,0.024
2300.0,3.3e-05,0.023
2400.0,3.4e-05,0.023
2500.0,4e-05,0.017
2600.0,2.2e-05,0.021
2700.0,2.7e-05,0.016
2800.0,1.9e-05,0.023
2900.0,2.3e-05,0.016
3000.0,2e-05,0.013
3100.0,1.6e-05,0.014
3200.0,1.7e-05,0.015
3300.0,1.3e-05,0.013
3400.0,2.3e-05,0.011
3500.0,1.5e-05,0.014
3600.0,1.3e-05,0.016
3700.0,1.9e-05,0.013
3800.0,1.3e-05,0.014
3900.0,1.2e-05,0.01
4000.0,9.7e-06,0.011
4100.0,1e-05,0.016
4200.0,9.1e-06,0.0094
4300.0,1.5e-05,0.011
4400.0,1.3e-05,0.011
4500.0,1.1e-05,0.0076
4600.0,1.4e-05,0.016
4700.0,1.5e-05,0.0094
4800.0,9.2e-06,0.011
4900.0,7.7e-06,0.0098
5000.0,7e-06,0.013
5100.0,7.5e-06,0.0083
5200.0,1.3e-05,0.0074
5300.0,6.7e-06,0.011
5400.0,9.8e-06,0.01
5500.0,6.1e-06,0.0089
5600.0,9.6e-06,0.0087
5700.0,6.4e-06,0.011
5800.0,6.1e-06,0.012
5900.0,8.8e-06,0.014
6000.0,4.8e-06,0.0098
6100.0,1.1e-05,0.016
6200.0,4.7e-06,0.0068
6300.0,7.2e-06,0.012
6400.0,6.8e-06,0.0089
6500.0,3.6e-06,0.0087
6600.0,4.2e-06,0.01
6700.0,7.2e-06,0.011
6800.0,5.6e-06,0.0086
6900.0,8.3e-06,0.014
7000.0,4.1e-06,0.0067
7100.0,4.5e-06,0.0082
7200.0,5.2e-06,0.0055
7300.0,5.6e-06,0.011
7400.0,4.6e-06,0.01
7500.0,3.5e-06,0.015
7600.0,2.6e-06,0.0064
7700.0,3.2e-06,0.011
7800.0,3.3e-06,0.0062
7900.0,3.2e-06,0.011
8000.0,2.6e-06,0.0059
8100.0,6.1e-06,0.01
8200.0,3.7e-06,0.008
8300.0,5.2e-06,0.013
8400.0,1.9e-06,0.0055
8500.0,3.5e-06,0.0088
8600.0,2.9e-06,0.011
8700.0,3.5e-06,0.0079
8800.0,1.2e-06,0.012
8900.0,3.8e-06,0.0065
9000.0,1.1e-05,0.017
9100.0,6.2e-06,0.0093
9200.0,1.5e-06,0.0048
9300.0,3e-06,0.0089
9400.0,1.5e-06,0.0043
9500.0,2.3e-06,0.0042
9600.0,7.7e-06,0.0096
9700.0,2.4e-06,0.0064
9800.0,5.2e-06,0.0089
9900.0,1.9e-06,0.011
10001.0,3.350079e-06,0.005301856
10100.0,1.131027e-06,0.002803713
10200.0,7.948757e-07,0.002331404
10300.0,5.18456e-07,0.001879508
10400.0,2.976581e-07,0.001396138
10500.0,1.73419e-07,0.001252607
10600.0,1.342195e-07,0.0007847224
10700.0,9.072266e-08,0.0008248499
10791.0,9.072266e-08,0.000721
