iteration,loss,rel_l2_error
0.0,3.2e-06,1.4
100.0,0.0047,0.77
200.0,0.0033,0.72
300.0,0.0023,0.63
400.0,0.0065,0.6
500.0,0.0053,0.48
600.0,0.0021,0.36
700.0,0.004,0.31
800.0,0.0027,0.28
900.0,0.003,0.27
1000.0,0.0055,0.25
1100.0,0.0049,0.23
1200.0,0.006,0.23
1300.0,0.0021,0.21
1400.0,0.0036,0.21
1500.0,0.0037,0.2
1600.0,0.0023,0.19
1700.0,0.0023,0.2
1800.0,0.0014,0.18
1900.0,0.0037,0.19
2000.0,0.0026,0.18
2100.0,0.0051,0.19
2200.0,0.003,0.19
2300.0,0.0032,0.19
2400.0,0.0033,0.17
2500.0,0.0029,0.18
2600.0,0.0029,0.18
2700.0,0.0035,0.17
2800.0,0.0029,0.17
2900.0,0.0019,0.17
3000.0,0.0025,0.17
3100.0,0.003,0.17
3200.0,0.0034,0.17
3300.0,0.0024,0.17
3400.0,0.0017,0.17
3500.0,0.0018,0.16
3600.0,0.0026,0.15
3700.0,0.0013,0.16
3800.0,0.0027,0.15
3900.0,0.0023,0.15
4000.0,0.0016,0.15
4100.0,0.0022,0.16
4200.0,0.0026,0.16
4300.0,0.0018,0.15
4400.0,0.0016,0.14
4500.0,0.001,0.15
4600.0,0.0023,0.14
4700.0,0.0021,0.16
4800.0,0.00099,0.14
4900.0,0.0014,0.14
5000.0,0.0012,0.15
5100.0,0.0022,0.14
5200.0,0.0014,0.13
5300.0,0.0013,0.14
5400.0,0.0015,0.13
5500.0,0.002,0.13
5600.0,0.0014,0.13
5700.0,0.0014,0.13
5800.0,0.0016,0.14
5900.0,0.00084,0.14
6000.0,0.0013,0.13
6100.0,0.0016,0.13
6200.0,0.0011,0.13
6300.0,0.0016,0.13
6400.0,0.0014,0.15
6500.0,0.0012,0.12
6600.0,0.00098,0.13
6700.0,0.001,0.12
6800.0,0.00095,0.13
6900.0,0.0015,0.12
7000.0,0.0016,0.13
7100.0,0.0016,0.13
7200.0,0.0013,0.14
7300.0,0.0011,0.12
7400.0,0.0014,0.14
7500.0,0.0013,0.12
7600.0,0.00088,0.13
7700.0,0.00069,0.12
7800.0,0.00065,0.11
7900.0,0.00077,0.11
8000.0,0.00085,0.12
8100.0,0.0013,0.11
8200.0,0.0013,0.11
8300.0,0.0013,0.11
8400.0,0.00096,0.11
8500.0,0.00046,0.11
8600.0,0.001,0.12
8700.0,0.0016,0.11
8800.0,0.00094,0.11
8900.0,0.001,0.12
9000.0,0.00078,0.12
9100.0,0.0011,0.11
9200.0,0.0012,0.11
9300.0,0.00072,0.11
9400.0,0.001,0.11
9500.0,0.00079,0.11
9600.0,0.00073,0.11
9700.0,0.0013,0.12
9800.0,0.00075,0.11
9900.0,0.001,0.11
10001.0,0.001598771,0.1085884
10100.0,0.000853074,0.1018377
10200.0,0.0005817224,0.08713934
10300.0,0.0004341479,0.07787136
10400.0,0.0003364819,0.0723682
10500.0,0.0002714577,0.06272793
10600.0,0.0002114855,0.05405907
10700.0,0.0001729651,0.04958052
10800.0,0.0001447336,0.04900413
10900.0,0.0001215343,0.04555514
11000.0,0.0001053061,0.04534953
11100.0,9.288172e-05,0.04078803
11200.0,8.234238e-05,0.03813506
11300.0,7.324352e-05,0.03479373
11400.0,6.553706e-05,0.03472049
11500.0,6.070844e-05,0.03546232
11600.0,5.639442e-05,0.03388299
11700.0,5.194662e-05,0.03387102
11800.0,4.766837e-05,0.0316051
11900.0,4.491615e-05,0.03226705
12000.0,4.287626e-05,0.03179668
12100.0,4.008643e-05,0.02932655
12200.0,3.769658e-05,0.03012754
12300.0,3.552203e-05,0.02930135
12400.0,3.33142e-05,0.02747415
12500.0,3.147691e-05,0.02977339
12600.0,3.004288e-05,0.02954639
12700.0,2.855191e-05,0.02751462
12800.0,2.734361e-05,0.02775382
12900.0,2.627901e-05,0.02793559
13000.0,2.521458e-05,0.02600483
13100.0,2.434452e-05,0.02572623
13200.0,2.326938e-05,0.02562509
13300.0,2.205991e-05,0.02490786
13400.0,2.106519e-05,0.02354593
13500.0,2.038172e-05,0.02444692
13600.0,1.963955e-05,0.02302655
13700.0,1.88848e-05,0.02451611
13800.0,1.817182e-05,0.0238299
13900.0,1.728198e-05,0.02403156
14000.0,1.642998e-05,0.02273467
14100.0,1.57767e-05,0.0247707
14200.0,1.523964e-05,0.02520663
14300.0,1.467121e-05,0.02426938
14400.0,1.426417e-05,0.02347471
14500.0,1.371424e-05,0.02373089
14600.0,1.328689e-05,0.02288695
14700.0,1.290928e-05,0.02448758
14800.0,1.264455e-05,0.02417381
14900.0,1.24084e-05,0.02343363
15000.0,1.205577e-05,0.02275642
15100.0,1.16979e-05,0.02440194
15200.0,1.136164e-05,0.0233408
15300.0,1.103036e-05,0.02376556
15400.0,1.061819e-05,0.02390491
15500.0,1.029215e-05,0.0237806
15600.0,1.003651e-05,0.02392308
15700.0,9.832016e-06,0.02420506
15800.0,9.623249e-06,0.02316003
15900.0,9.328805e-06,0.0239937
16000.0,9.073691e-06,0.02372679
16100.0,8.923987e-06,0.02247411
16157.0,8.923987e-06,0.0238
