iteration_normalized,iteration,loss,rel_l2_error
0,0,0.00026,1.4
0.0061428835,100,0.012,0.75
0.0122857669,200,0.0083,0.66
0.0184286504,300,0.0034,0.56
0.0245715339,400,0.0068,0.48
0.0307144173,500,0.0061,0.42
0.0368573008,600,0.0041,0.4
0.0430001843,700,0.0028,0.4
0.0491430678,800,0.0023,0.33
0.0552859512,900,0.0031,0.3
0.0614288347,1000,0.0037,0.29
0.0675717182,1100,0.0038,0.29
0.0737146016,1200,0.0017,0.27
0.0798574851,1300,0.0026,0.26
0.0860003686,1400,0.0024,0.27
0.092143252,1500,0.002,0.25
0.0982861355,1600,0.0019,0.26
0.104429019,1700,0.0013,0.24
0.1105719025,1800,0.002,0.24
0.1167147859,1900,0.0016,0.23
0.1228576694,2000,0.0018,0.24
0.1290005529,2100,0.0015,0.21
0.1351434363,2200,0.0011,0.23
0.1412863198,2300,0.0037,0.22
0.1474292033,2400,0.0023,0.21
0.1535720867,2500,0.0013,0.22
0.1597149702,2600,0.0025,0.21
0.1658578537,2700,0.0023,0.22
0.1720007371,2800,0.0016,0.21
0.1781436206,2900,0.002,0.2
0.1842865041,3000,0.0012,0.21
0.1904293876,3100,0.0011,0.22
0.196572271,3200,0.0013,0.2
0.2027151545,3300,0.0015,0.21
0.208858038,3400,0.0012,0.21
0.2150009214,3500,0.0013,0.21
0.2211438049,3600,0.00076,0.22
0.2272866884,3700,0.0043,0.21
0.2334295718,3800,0.0011,0.2
0.2395724553,3900,0.0028,0.2
0.2457153388,4000,0.0013,0.21
0.2518582222,4100,0.0031,0.2
0.2580011057,4200,0.0045,0.21
0.2641439892,4300,0.0011,0.2
0.2702868727,4400,0.00076,0.2
0.2764297561,4500,0.0033,0.19
0.2825726396,4600,0.0012,0.2
0.2887155231,4700,0.0011,0.2
0.2948584065,4800,0.0009,0.21
0.30100129,4900,0.0012,0.2
0.3071441735,5000,0.0021,0.19
0.3132870569,5100,0.00089,0.2
0.3194299404,5200,0.00095,0.21
0.3255728239,5300,0.0012,0.21
0.3317157074,5400,0.0023,0.19
0.3378585908,5500,0.0017,0.2
0.3440014743,5600,0.0011,0.19
0.3501443578,5700,0.0016,0.19
0.3562872412,5800,0.00094,0.19
0.3624301247,5900,0.00046,0.21
0.3685730082,6000,0.0011,0.19
0.3747158916,6100,0.00053,0.21
0.3808587751,6200,0.00069,0.2
0.3870016586,6300,0.0011,0.19
0.393144542,6400,0.0018,0.19
0.3992874255,6500,0.00082,0.2
0.405430309,6600,0.0017,0.19
0.4115731925,6700,0.0012,0.18
0.4177160759,6800,0.0014,0.18
0.4238589594,6900,0.0015,0.17
0.4300018429,7000,0.0016,0.18
0.4361447263,7100,0.00082,0.18
0.4422876098,7200,0.00074,0.19
0.4484304933,7300,0.00081,0.18
0.4545733767,7400,0.0013,0.18
0.4607162602,7500,0.0011,0.18
0.4668591437,7600,0.00047,0.18
0.4730020272,7700,0.00066,0.16
0.4791449106,7800,0.00068,0.17
0.4852877941,7900,0.00058,0.18
0.4914306776,8000,0.00084,0.16
0.497573561,8100,0.00053,0.18
0.5037164445,8200,0.00058,0.17
0.509859328,8300,0.00061,0.17
0.5160022114,8400,0.00067,0.17
0.5221450949,8500,0.00073,0.16
0.5282879784,8600,0.00056,0.17
0.5344308618,8700,0.00071,0.15
0.5405737453,8800,0.00045,0.17
0.5467166288,8900,0.0004,0.15
0.5528595123,9000,0.00066,0.18
0.5590023957,9100,0.0005,0.16
0.5651452792,9200,0.00061,0.21
0.5712881627,9300,0.00064,0.16
0.5774310461,9400,0.00033,0.16
0.5835739296,9500,0.00078,0.16
0.5897168131,9600,0.00058,0.15
0.5958596965,9700,0.00068,0.17
0.60200258,9800,0.00042,0.16
0.6081454635,9900,0.00031,0.15
0.6143497758,10001,0.002414467,0.160073
0.6204312304,10100,0.001331404,0.1248655
0.6265741139,10200,0.0008925054,0.1108153
0.6327169974,10300,0.0006786964,0.09070494
0.6388598808,10400,0.0005424613,0.0919634
0.6450027643,10500,0.0004309573,0.0795901
0.6511456478,10600,0.0003761706,0.07578761
0.6572885312,10700,0.000313227,0.06813294
0.6634314147,10800,0.0002805461,0.06205926
0.6695742982,10900,0.0002411338,0.05610202
0.6757171816,11000,0.0002128147,0.05499461
0.6818600651,11100,0.0001911464,0.05389948
0.6880029486,11200,0.0001708448,0.0537972
0.6941458321,11300,0.0001493045,0.05251987
0.7002887155,11400,0.0001314312,0.04770224
0.706431599,11500,0.0001135717,0.04797452
0.7125744825,11600,9.920353e-05,0.04916683
0.7187173659,11700,8.718848e-05,0.04732192
0.7248602494,11800,7.912936e-05,0.0433351
0.7310031329,11900,7.293875e-05,0.04380969
0.7371460163,12000,6.635314e-05,0.04371243
0.7432888998,12100,6.06906e-05,0.04151693
0.7494317833,12200,5.58705e-05,0.03870732
0.7555746667,12300,5.195088e-05,0.03856431
0.7617175502,12400,4.894607e-05,0.03945678
0.7678604337,12500,4.491729e-05,0.03622669
0.7740033172,12600,4.217926e-05,0.03792996
0.7801462006,12700,3.890647e-05,0.03559489
0.7862890841,12800,3.656172e-05,0.03542281
0.7924319676,12900,3.426827e-05,0.0339638
0.798574851,13000,3.228568e-05,0.02967821
0.8047177345,13100,3.08166e-05,0.03451551
0.810860618,13200,2.90081e-05,0.03408083
0.8170035014,13300,2.745742e-05,0.03209425
0.8231463849,13400,2.625919e-05,0.03273997
0.8292892684,13500,2.512043e-05,0.03115456
0.8354321519,13600,2.400265e-05,0.03121599
0.8415750353,13700,2.288839e-05,0.02885166
0.8477179188,13800,2.173124e-05,0.02660757
0.8538608023,13900,2.090112e-05,0.02536445
0.8600036857,14000,2.010186e-05,0.02646459
0.8661465692,14100,1.919797e-05,0.02334997
0.8722894527,14200,1.80929e-05,0.0245107
0.8784323361,14300,1.716594e-05,0.02381947
0.8845752196,14400,1.618861e-05,0.02406559
0.8907181031,14500,1.549977e-05,0.02397489
0.8968609865,14600,1.48845e-05,0.02474903
0.90300387,14700,1.428782e-05,0.02144646
0.9091467535,14800,1.363128e-05,0.02231802
0.915289637,14900,1.295093e-05,0.02272118
0.9214325204,15000,1.2484e-05,0.01960147
0.9275754039,15100,1.205096e-05,0.01900448
0.9337182874,15200,1.156151e-05,0.02041876
0.9398611708,15300,1.110897e-05,0.01956615
0.9460040543,15400,1.061303e-05,0.0191274
0.9521469378,15500,1.017624e-05,0.01894503
0.9582898212,15600,9.780631e-06,0.01840117
0.9644327047,15700,9.454381e-06,0.01792938
0.9705755882,15800,9.175898e-06,0.01716737
0.9767184717,15900,8.868108e-06,0.01846665
0.9828613551,16000,8.612737e-06,0.01786973
0.9890042386,16100,8.350129e-06,0.01802437
0.9951471221,16200,8.055576e-06,0.01852705
1,16279,8.055576e-06,0.0178
