iteration_normalized,iteration,loss,rel_l2_error
0,0,0.026,1.0
0.0093049223,100,0.038,0.26
0.0186098446,200,0.0098,0.14
0.0279147669,300,0.0047,0.075
0.0372196892,400,0.0036,0.067
0.0465246115,500,0.002,0.057
0.0558295338,600,0.0014,0.051
0.0651344561,700,0.0024,0.035
0.0744393784,800,0.0019,0.03
0.0837443007,900,0.0014,0.056
0.093049223,1000,0.0017,0.024
0.1023541453,1100,0.0013,0.032
0.1116590676,1200,0.0015,0.035
0.12096399,1300,0.00091,0.022
0.1302689123,1400,0.00066,0.03
0.1395738346,1500,0.00078,0.071
0.1488787569,1600,0.001,0.13
0.1581836792,1700,0.00051,0.05
0.1674886015,1800,0.0013,0.072
0.1767935238,1900,0.0004,0.055
0.1860984461,2000,0.0007,0.058
0.1954033684,2100,0.0008,0.032
0.2047082907,2200,0.00044,0.052
0.214013213,2300,0.00078,0.036
0.2233181353,2400,0.00044,0.023
0.2326230576,2500,0.00055,0.064
0.2419279799,2600,0.00046,0.018
0.2512329022,2700,0.00058,0.018
0.2605378245,2800,0.00039,0.025
0.2698427468,2900,0.0005,0.035
0.2791476691,3000,0.00055,0.014
0.2884525914,3100,0.00039,0.013
0.2977575137,3200,0.00036,0.055
0.307062436,3300,0.00046,0.018
0.3163673583,3400,0.00031,0.016
0.3256722806,3500,0.00037,0.02
0.3349772029,3600,0.00023,0.015
0.3442821252,3700,0.00044,0.011
0.3535870475,3800,0.00044,0.015
0.3628919699,3900,0.00029,0.01
0.3721968922,4000,0.00019,0.018
0.3815018145,4100,0.00022,0.011
0.3908067368,4200,0.00011,0.017
0.4001116591,4300,0.00027,0.0098
0.4094165814,4400,0.00041,0.023
0.4187215037,4500,0.00026,0.012
0.428026426,4600,0.00035,0.02
0.4373313483,4700,0.00023,0.011
0.4466362706,4800,0.0002,0.014
0.4559411929,4900,0.00021,0.015
0.4652461152,5000,0.00013,0.019
0.4745510375,5100,0.0003,0.032
0.4838559598,5200,0.00016,0.018
0.4931608821,5300,0.00025,0.007
0.5024658044,5400,0.00019,0.02
0.5117707267,5500,0.00019,0.017
0.521075649,5600,0.00013,0.021
0.5303805713,5700,0.00023,0.023
0.5396854936,5800,0.00026,0.035
0.5489904159,5900,0.00018,0.0074
0.5582953382,6000,5e-05,0.012
0.5676002605,6100,0.00014,0.0079
0.5769051828,6200,7.7e-05,0.0092
0.5862101051,6300,0.00011,0.0063
0.5955150274,6400,0.00018,0.016
0.6048199498,6500,0.00014,0.0091
0.6141248721,6600,0.00011,0.0069
0.6234297944,6700,9.5e-05,0.0066
0.6327347167,6800,9.7e-05,0.0071
0.642039639,6900,8.8e-05,0.0057
0.6513445613,7000,9.3e-05,0.019
0.6606494836,7100,0.00015,0.014
0.6699544059,7200,0.00013,0.0064
0.6792593282,7300,7.6e-05,0.0072
0.6885642505,7400,0.00018,0.017
0.6978691728,7500,0.00016,0.011
0.7071740951,7600,0.00016,0.017
0.7164790174,7700,0.00017,0.02
0.7257839397,7800,4e-05,0.0095
0.735088862,7900,0.00013,0.0058
0.7443937843,8000,9.6e-05,0.018
0.7536987066,8100,8.6e-05,0.011
0.7630036289,8200,5.8e-05,0.015
0.7723085512,8300,0.0001,0.014
0.7816134735,8400,6.1e-05,0.0081
0.7909183958,8500,8e-05,0.014
0.8002233181,8600,9.7e-05,0.014
0.8095282404,8700,6.4e-05,0.021
0.8188331627,8800,4.8e-05,0.015
0.828138085,8900,0.00012,0.0051
0.8374430074,9000,7.8e-05,0.023
0.8467479297,9100,8.8e-05,0.0058
0.856052852,9200,7.9e-05,0.0093
0.8653577743,9300,9.2e-05,0.03
0.8746626966,9400,9.1e-05,0.013
0.8839676189,9500,0.00011,0.0089
0.8932725412,9600,7.9e-05,0.013
0.9025774635,9700,7.6e-05,0.018
0.9118823858,9800,4.1e-05,0.0064
0.9211873081,9900,5.4e-05,0.013
0.9305852796,10001,0.000433635,0.01905312
0.9397971527,10100,3.64157e-05,0.001833838
0.949102075,10200,1.965336e-05,0.00114176
0.9584069973,10300,1.000808e-05,0.000866681
0.9677119196,10400,5.850018e-06,0.0008651374
0.9770168419,10500,3.637477e-06,0.0007542105
0.9863217642,10600,2.264311e-06,0.0005057526
0.9956266865,10700,1.497919e-06,0.0006000543
1,10747,1.497919e-06,0.0004362
