problem,run_id,output_log,final_iteration,final_rel_l2_error,best_rel_l2_error,best_rel_l2_iteration,seed
burgers_exact,2026-03-04_17-21-12-162648,checkpoints\burgers_exact\2026-03-04_17-21-12-162648\output.log,443,0.0006564701,0.0006564701,10400,3407
