iteration,loss,rel_l2_error
0.0,0.19,2.7
100.0,0.0056,0.73
200.0,0.0045,0.72
300.0,0.0035,0.64
400.0,0.0031,0.57
500.0,0.0035,0.52
600.0,0.0036,0.54
700.0,0.0039,0.46
800.0,0.0043,0.45
900.0,0.0043,0.45
1000.0,0.0051,0.41
1100.0,0.0024,0.38
1200.0,0.0051,0.37
1300.0,0.0034,0.34
1400.0,0.0055,0.33
1500.0,0.0049,0.34
1600.0,0.0034,0.33
1700.0,0.0029,0.34
1800.0,0.004,0.32
1900.0,0.0026,0.3
2000.0,0.0046,0.31
2100.0,0.0047,0.33
2200.0,0.0043,0.32
2300.0,0.0044,0.28
2400.0,0.0029,0.26
2500.0,0.0023,0.24
2600.0,0.0027,0.23
2700.0,0.0016,0.22
2800.0,0.0027,0.23
2900.0,0.0015,0.21
3000.0,0.0027,0.19
3100.0,0.0013,0.2
3200.0,0.0015,0.19
3300.0,0.0021,0.21
3400.0,0.0014,0.19
3500.0,0.0011,0.18
3600.0,0.00066,0.17
3700.0,0.0014,0.19
3800.0,0.001,0.17
3900.0,0.00076,0.18
4000.0,0.0011,0.19
4100.0,0.0019,0.19
4200.0,0.0016,0.19
4300.0,0.0015,0.17
4400.0,0.0016,0.24
4500.0,0.002,0.18
4600.0,0.00088,0.18
4700.0,0.0013,0.17
4800.0,0.0011,0.17
4900.0,0.00094,0.18
5000.0,0.0011,0.18
5100.0,0.00065,0.16
5200.0,0.00056,0.15
5300.0,0.0017,0.17
5400.0,0.0007,0.18
5500.0,0.00078,0.15
5600.0,0.00076,0.16
5700.0,0.0012,0.16
5800.0,0.00083,0.15
5900.0,0.00076,0.15
6000.0,0.00063,0.19
6100.0,0.0011,0.19
6200.0,0.0011,0.18
6300.0,0.00068,0.16
6400.0,0.0008,0.15
6500.0,0.00075,0.14
6600.0,0.00065,0.15
6700.0,0.00092,0.15
6800.0,0.00063,0.15
6900.0,0.00086,0.14
7000.0,0.0012,0.16
7100.0,0.00061,0.13
7200.0,0.0007,0.14
7300.0,0.00029,0.14
7400.0,0.00037,0.14
7500.0,0.00036,0.14
7600.0,0.00061,0.16
7700.0,0.00045,0.14
7800.0,0.00025,0.13
7900.0,0.00045,0.16
8000.0,0.00034,0.14
8100.0,0.0012,0.14
8200.0,0.00074,0.13
8300.0,0.00046,0.13
8400.0,0.00034,0.14
8500.0,0.0008,0.12
8600.0,0.00041,0.13
8700.0,0.00062,0.12
8800.0,0.00042,0.12
8900.0,0.00066,0.12
9000.0,0.00053,0.14
9100.0,0.0004,0.12
9200.0,0.00049,0.12
9300.0,0.00049,0.11
9400.0,0.00043,0.13
9500.0,0.00035,0.12
9600.0,0.00045,0.14
9700.0,0.00052,0.12
9800.0,0.00033,0.12
9900.0,0.0002,0.12
10001.0,0.0007419382,0.1076317
10100.0,0.0003290691,0.07562755
10200.0,0.0001883611,0.05725338
10300.0,0.0001260368,0.04770931
10400.0,9.078064e-05,0.04794953
10500.0,7.396455e-05,0.0419531
10600.0,6.328575e-05,0.04447152
10700.0,5.535916e-05,0.03907527
10800.0,4.91901e-05,0.04036605
10900.0,4.34668e-05,0.03787779
11000.0,3.876169e-05,0.0372508
11100.0,3.501116e-05,0.03933109
11200.0,3.113043e-05,0.03452061
11300.0,2.769199e-05,0.03626325
11400.0,2.471118e-05,0.03502974
11500.0,2.273842e-05,0.03525201
11600.0,2.102747e-05,0.03603771
11700.0,1.964145e-05,0.03430936
11800.0,1.836573e-05,0.03354147
11900.0,1.704934e-05,0.03322452
12000.0,1.585757e-05,0.03210801
12100.0,1.465007e-05,0.02981834
12200.0,1.363596e-05,0.02882897
12300.0,1.280327e-05,0.03003363
12400.0,1.205601e-05,0.02765357
12500.0,1.119601e-05,0.02721659
12600.0,1.045676e-05,0.02609543
12700.0,9.740634e-06,0.02559355
12800.0,9.156895e-06,0.02551804
12900.0,8.564962e-06,0.02636901
13000.0,8.100733e-06,0.02517774
13100.0,7.66667e-06,0.0233129
13200.0,7.197524e-06,0.02329159
13300.0,6.891795e-06,0.02242267
13400.0,6.539513e-06,0.02301471
13500.0,6.165514e-06,0.02160078
13600.0,5.90464e-06,0.0221568
13700.0,5.616802e-06,0.02115884
13800.0,5.337505e-06,0.02213535
13900.0,5.089169e-06,0.0204308
14000.0,4.885495e-06,0.02110058
14100.0,4.716164e-06,0.02103608
14200.0,4.519287e-06,0.0209791
14300.0,4.321129e-06,0.02101242
14400.0,4.114038e-06,0.02096068
14500.0,3.913386e-06,0.0207033
14600.0,3.720026e-06,0.02154676
14700.0,3.537313e-06,0.02040501
14800.0,3.408411e-06,0.02098962
14900.0,3.260286e-06,0.02070622
15000.0,3.101809e-06,0.02052511
15100.0,2.980595e-06,0.02065211
15200.0,2.85788e-06,0.02031789
15300.0,2.744466e-06,0.02191709
15400.0,2.666525e-06,0.01958539
15500.0,2.582902e-06,0.01999803
15600.0,2.489581e-06,0.02173263
15700.0,2.404048e-06,0.0216307
15800.0,2.320889e-06,0.01995522
15900.0,2.246398e-06,0.01988837
16000.0,2.18536e-06,0.02298039
16100.0,2.124687e-06,0.02023123
16200.0,2.056218e-06,0.02068898
16300.0,1.99313e-06,0.02004747
16400.0,1.946372e-06,0.01984336
16500.0,1.889969e-06,0.02080769
16600.0,1.833857e-06,0.02052637
16636.0,1.833857e-06,0.0213
