iteration,loss,rel_l2_error
0.0,4.5e-06,1.5
100.0,0.0032,0.83
200.0,0.0026,0.74
300.0,0.0027,0.69
400.0,0.0013,0.64
500.0,0.0029,0.57
600.0,0.0032,0.5
700.0,0.0033,0.44
800.0,0.0026,0.39
900.0,0.0054,0.38
1000.0,0.0038,0.38
1100.0,0.0035,0.36
1200.0,0.0045,0.35
1300.0,0.003,0.37
1400.0,0.0024,0.33
1500.0,0.0057,0.35
1600.0,0.0046,0.35
1700.0,0.005,0.32
1800.0,0.0045,0.35
1900.0,0.006,0.32
2000.0,0.0031,0.32
2100.0,0.0031,0.32
2200.0,0.0019,0.33
2300.0,0.0023,0.3
2400.0,0.0038,0.3
2500.0,0.0043,0.3
2600.0,0.0026,0.32
2700.0,0.0033,0.3
2800.0,0.0035,0.27
2900.0,0.0027,0.32
3000.0,0.0025,0.27
3100.0,0.003,0.29
3200.0,0.0043,0.28
3300.0,0.0031,0.28
3400.0,0.0019,0.27
3500.0,0.0023,0.27
3600.0,0.0025,0.25
3700.0,0.0021,0.26
3800.0,0.0019,0.23
3900.0,0.002,0.25
4000.0,0.0023,0.24
4100.0,0.0022,0.23
4200.0,0.0025,0.23
4300.0,0.0016,0.23
4400.0,0.0027,0.25
4500.0,0.001,0.21
4600.0,0.0022,0.23
4700.0,0.0019,0.21
4800.0,0.0024,0.22
4900.0,0.0011,0.25
5000.0,0.0015,0.21
5100.0,0.0022,0.19
5200.0,0.0012,0.2
5300.0,0.0018,0.21
5400.0,0.0017,0.2
5500.0,0.0016,0.2
5600.0,0.002,0.21
5700.0,0.002,0.19
5800.0,0.0013,0.21
5900.0,0.00081,0.21
6000.0,0.0016,0.2
6100.0,0.001,0.2
6200.0,0.0015,0.19
6300.0,0.0015,0.2
6400.0,0.0013,0.19
6500.0,0.0014,0.18
6600.0,0.001,0.19
6700.0,0.00036,0.19
6800.0,0.0011,0.19
6900.0,0.00083,0.19
7000.0,0.0018,0.19
7100.0,0.00033,0.18
7200.0,0.0012,0.19
7300.0,0.0013,0.18
7400.0,0.00094,0.18
7500.0,0.00072,0.17
7600.0,0.00086,0.18
7700.0,0.0006,0.17
7800.0,0.00064,0.17
7900.0,0.00062,0.17
8000.0,0.00061,0.18
8100.0,0.00095,0.17
8200.0,0.00044,0.19
8300.0,0.00065,0.17
8400.0,0.00081,0.17
8500.0,0.00049,0.15
8600.0,0.00054,0.16
8700.0,0.00052,0.16
8800.0,0.00052,0.16
8900.0,0.00042,0.16
9000.0,0.00063,0.16
9100.0,0.00041,0.15
9200.0,0.00064,0.15
9300.0,0.00038,0.17
9400.0,0.00066,0.15
9500.0,0.00062,0.15
9600.0,0.00045,0.15
9700.0,0.00043,0.14
9800.0,0.00041,0.15
9900.0,0.00068,0.15
10001.0,0.001345011,0.1438285
10100.0,0.0007921092,0.1477655
10200.0,0.0004988771,0.1487421
10300.0,0.0003487277,0.1374279
10400.0,0.0002683261,0.1190452
10500.0,0.0002113559,0.1235821
10600.0,0.0001693973,0.1232991
10700.0,0.0001400551,0.1296573
10800.0,0.0001208276,0.1199075
10900.0,0.0001036309,0.1184164
11000.0,9.012496e-05,0.1114957
11100.0,7.92834e-05,0.1062473
11200.0,7.043516e-05,0.1015932
11300.0,6.235621e-05,0.1001227
11400.0,5.657462e-05,0.1008387
11500.0,5.031001e-05,0.09719458
11600.0,4.467576e-05,0.09090048
11700.0,4.050295e-05,0.09392192
11800.0,3.687878e-05,0.08927909
11900.0,3.312897e-05,0.08899579
12000.0,3.075898e-05,0.0895085
12100.0,2.867433e-05,0.08292077
12200.0,2.723383e-05,0.08961969
12300.0,2.579855e-05,0.0824299
12400.0,2.439978e-05,0.07537783
12500.0,2.334823e-05,0.07763306
12600.0,2.210674e-05,0.07051666
12700.0,2.116659e-05,0.0694977
12800.0,2.006041e-05,0.06650038
12900.0,1.921995e-05,0.0642282
13000.0,1.829649e-05,0.06823582
13100.0,1.768417e-05,0.05578233
13200.0,1.676263e-05,0.05617675
13300.0,1.600837e-05,0.05657308
13400.0,1.529566e-05,0.04958383
13500.0,1.471371e-05,0.0400365
13600.0,1.408971e-05,0.0383941
13700.0,1.354726e-05,0.03959788
13800.0,1.309023e-05,0.03929609
13900.0,1.26077e-05,0.03841318
14000.0,1.214821e-05,0.03346752
14100.0,1.172663e-05,0.0293674
14200.0,1.132222e-05,0.0261533
14300.0,1.092747e-05,0.02773906
14400.0,1.056478e-05,0.02741312
14500.0,1.023245e-05,0.02852279
14600.0,9.910671e-06,0.02934123
14700.0,9.644112e-06,0.02575001
14800.0,9.35695e-06,0.02596792
14900.0,9.09453e-06,0.02504588
15000.0,8.792434e-06,0.02576645
15061.0,8.792434e-06,0.0221
