iteration_normalized,iteration,loss,rel_l2_error
0,0,4.5e-06,1.5
0.0066396654,100,0.0032,0.83
0.0132793307,200,0.0026,0.74
0.0199189961,300,0.0027,0.69
0.0265586614,400,0.0013,0.64
0.0331983268,500,0.0029,0.57
0.0398379922,600,0.0032,0.5
0.0464776575,700,0.0033,0.44
0.0531173229,800,0.0026,0.39
0.0597569882,900,0.0054,0.38
0.0663966536,1000,0.0038,0.38
0.073036319,1100,0.0035,0.36
0.0796759843,1200,0.0045,0.35
0.0863156497,1300,0.003,0.37
0.0929553151,1400,0.0024,0.33
0.0995949804,1500,0.0057,0.35
0.1062346458,1600,0.0046,0.35
0.1128743111,1700,0.005,0.32
0.1195139765,1800,0.0045,0.35
0.1261536419,1900,0.006,0.32
0.1327933072,2000,0.0031,0.32
0.1394329726,2100,0.0031,0.32
0.1460726379,2200,0.0019,0.33
0.1527123033,2300,0.0023,0.3
0.1593519687,2400,0.0038,0.3
0.165991634,2500,0.0043,0.3
0.1726312994,2600,0.0026,0.32
0.1792709647,2700,0.0033,0.3
0.1859106301,2800,0.0035,0.27
0.1925502955,2900,0.0027,0.32
0.1991899608,3000,0.0025,0.27
0.2058296262,3100,0.003,0.29
0.2124692915,3200,0.0043,0.28
0.2191089569,3300,0.0031,0.28
0.2257486223,3400,0.0019,0.27
0.2323882876,3500,0.0023,0.27
0.239027953,3600,0.0025,0.25
0.2456676184,3700,0.0021,0.26
0.2523072837,3800,0.0019,0.23
0.2589469491,3900,0.002,0.25
0.2655866144,4000,0.0023,0.24
0.2722262798,4100,0.0022,0.23
0.2788659452,4200,0.0025,0.23
0.2855056105,4300,0.0016,0.23
0.2921452759,4400,0.0027,0.25
0.2987849412,4500,0.001,0.21
0.3054246066,4600,0.0022,0.23
0.312064272,4700,0.0019,0.21
0.3187039373,4800,0.0024,0.22
0.3253436027,4900,0.0011,0.25
0.331983268,5000,0.0015,0.21
0.3386229334,5100,0.0022,0.19
0.3452625988,5200,0.0012,0.2
0.3519022641,5300,0.0018,0.21
0.3585419295,5400,0.0017,0.2
0.3651815948,5500,0.0016,0.2
0.3718212602,5600,0.002,0.21
0.3784609256,5700,0.002,0.19
0.3851005909,5800,0.0013,0.21
0.3917402563,5900,0.00081,0.21
0.3983799217,6000,0.0016,0.2
0.405019587,6100,0.001,0.2
0.4116592524,6200,0.0015,0.19
0.4182989177,6300,0.0015,0.2
0.4249385831,6400,0.0013,0.19
0.4315782485,6500,0.0014,0.18
0.4382179138,6600,0.001,0.19
0.4448575792,6700,0.00036,0.19
0.4514972445,6800,0.0011,0.19
0.4581369099,6900,0.00083,0.19
0.4647765753,7000,0.0018,0.19
0.4714162406,7100,0.00033,0.18
0.478055906,7200,0.0012,0.19
0.4846955713,7300,0.0013,0.18
0.4913352367,7400,0.00094,0.18
0.4979749021,7500,0.00072,0.17
0.5046145674,7600,0.00086,0.18
0.5112542328,7700,0.0006,0.17
0.5178938981,7800,0.00064,0.17
0.5245335635,7900,0.00062,0.17
0.5311732289,8000,0.00061,0.18
0.5378128942,8100,0.00095,0.17
0.5444525596,8200,0.00044,0.19
0.551092225,8300,0.00065,0.17
0.5577318903,8400,0.00081,0.17
0.5643715557,8500,0.00049,0.15
0.571011221,8600,0.00054,0.16
0.5776508864,8700,0.00052,0.16
0.5842905518,8800,0.00052,0.16
0.5909302171,8900,0.00042,0.16
0.5975698825,9000,0.00063,0.16
0.6042095478,9100,0.00041,0.15
0.6108492132,9200,0.00064,0.15
0.6174888786,9300,0.00038,0.17
0.6241285439,9400,0.00066,0.15
0.6307682093,9500,0.00062,0.15
0.6374078746,9600,0.00045,0.15
0.64404754,9700,0.00043,0.14
0.6506872054,9800,0.00041,0.15
0.6573268707,9900,0.00068,0.15
0.6640329327,10001,0.001345011,0.1438285
0.6706062014,10100,0.0007921092,0.1477655
0.6772458668,10200,0.0004988771,0.1487421
0.6838855322,10300,0.0003487277,0.1374279
0.6905251975,10400,0.0002683261,0.1190452
0.6971648629,10500,0.0002113559,0.1235821
0.7038045283,10600,0.0001693973,0.1232991
0.7104441936,10700,0.0001400551,0.1296573
0.717083859,10800,0.0001208276,0.1199075
0.7237235243,10900,0.0001036309,0.1184164
0.7303631897,11000,9.012496e-05,0.1114957
0.7370028551,11100,7.92834e-05,0.1062473
0.7436425204,11200,7.043516e-05,0.1015932
0.7502821858,11300,6.235621e-05,0.1001227
0.7569218511,11400,5.657462e-05,0.1008387
0.7635615165,11500,5.031001e-05,0.09719458
0.7702011819,11600,4.467576e-05,0.09090048
0.7768408472,11700,4.050295e-05,0.09392192
0.7834805126,11800,3.687878e-05,0.08927909
0.7901201779,11900,3.312897e-05,0.08899579
0.7967598433,12000,3.075898e-05,0.0895085
0.8033995087,12100,2.867433e-05,0.08292077
0.810039174,12200,2.723383e-05,0.08961969
0.8166788394,12300,2.579855e-05,0.0824299
0.8233185047,12400,2.439978e-05,0.07537783
0.8299581701,12500,2.334823e-05,0.07763306
0.8365978355,12600,2.210674e-05,0.07051666
0.8432375008,12700,2.116659e-05,0.0694977
0.8498771662,12800,2.006041e-05,0.06650038
0.8565168316,12900,1.921995e-05,0.0642282
0.8631564969,13000,1.829649e-05,0.06823582
0.8697961623,13100,1.768417e-05,0.05578233
0.8764358276,13200,1.676263e-05,0.05617675
0.883075493,13300,1.600837e-05,0.05657308
0.8897151584,13400,1.529566e-05,0.04958383
0.8963548237,13500,1.471371e-05,0.0400365
0.9029944891,13600,1.408971e-05,0.0383941
0.9096341544,13700,1.354726e-05,0.03959788
0.9162738198,13800,1.309023e-05,0.03929609
0.9229134852,13900,1.26077e-05,0.03841318
0.9295531505,14000,1.214821e-05,0.03346752
0.9361928159,14100,1.172663e-05,0.0293674
0.9428324812,14200,1.132222e-05,0.0261533
0.9494721466,14300,1.092747e-05,0.02773906
0.956111812,14400,1.056478e-05,0.02741312
0.9627514773,14500,1.023245e-05,0.02852279
0.9693911427,14600,9.910671e-06,0.02934123
0.976030808,14700,9.644112e-06,0.02575001
0.9826704734,14800,9.35695e-06,0.02596792
0.9893101388,14900,9.09453e-06,0.02504588
0.9959498041,15000,8.792434e-06,0.02576645
1,15061,8.792434e-06,0.0221
