iteration_normalized,iteration,loss,rel_l2_error
0,0,1.6e-05,1.0
0.0096693096,100,0.063,0.36
0.0193386192,200,0.012,0.13
0.0290079288,300,0.005,0.048
0.0386772384,400,0.003,0.024
0.0483465481,500,0.0012,0.018
0.0580158577,600,0.0011,0.015
0.0676851673,700,0.00059,0.014
0.0773544769,800,0.00068,0.014
0.0870237865,900,0.00058,0.012
0.0966930961,1000,0.00056,0.01
0.1063624057,1100,0.00038,0.011
0.1160317153,1200,0.00027,0.0095
0.1257010249,1300,0.00026,0.007
0.1353703346,1400,0.00032,0.0087
0.1450396442,1500,0.00021,0.0075
0.1547089538,1600,0.00033,0.0083
0.1643782634,1700,0.00013,0.0085
0.174047573,1800,0.00015,0.0081
0.1837168826,1900,0.00021,0.007
0.1933861922,2000,0.00019,0.011
0.2030555018,2100,0.00012,0.0067
0.2127248114,2200,0.00018,0.0087
0.2223941211,2300,0.00013,0.0074
0.2320634307,2400,0.00015,0.0056
0.2417327403,2500,0.00011,0.0066
0.2514020499,2600,8.5e-05,0.011
0.2610713595,2700,0.00017,0.0068
0.2707406691,2800,0.00012,0.0047
0.2804099787,2900,0.00011,0.0051
0.2900792883,3000,9.5e-05,0.0061
0.299748598,3100,0.00013,0.01
0.3094179076,3200,5.7e-05,0.0063
0.3190872172,3300,6.5e-05,0.0059
0.3287565268,3400,4.8e-05,0.0071
0.3384258364,3500,8.1e-05,0.0063
0.348095146,3600,7.4e-05,0.0057
0.3577644556,3700,7.4e-05,0.0038
0.3674337652,3800,9.5e-05,0.011
0.3771030748,3900,0.00014,0.0055
0.3867723845,4000,5e-05,0.0087
0.3964416941,4100,5.2e-05,0.0072
0.4061110037,4200,5.5e-05,0.0054
0.4157803133,4300,9.2e-05,0.009
0.4254496229,4400,4.6e-05,0.0038
0.4351189325,4500,6.4e-05,0.0074
0.4447882421,4600,6.8e-05,0.0059
0.4544575517,4700,5.1e-05,0.0095
0.4641268613,4800,4e-05,0.003
0.473796171,4900,3.2e-05,0.0035
0.4834654806,5000,4.1e-05,0.0033
0.4931347902,5100,5.8e-05,0.0032
0.5028040998,5200,4.8e-05,0.0045
0.5124734094,5300,5.8e-05,0.0094
0.522142719,5400,3.1e-05,0.0028
0.5318120286,5500,3.6e-05,0.008
0.5414813382,5600,3.5e-05,0.0071
0.5511506478,5700,5.2e-05,0.0041
0.5608199575,5800,4.6e-05,0.0047
0.5704892671,5900,2.3e-05,0.0048
0.5801585767,6000,6.3e-05,0.0039
0.5898278863,6100,4.2e-05,0.0036
0.5994971959,6200,4.9e-05,0.0042
0.6091665055,6300,1.8e-05,0.0093
0.6188358151,6400,3.1e-05,0.0044
0.6285051247,6500,4.1e-05,0.0074
0.6381744343,6600,3.1e-05,0.0038
0.647843744,6700,2.9e-05,0.0029
0.6575130536,6800,2.1e-05,0.0022
0.6671823632,6900,4.2e-05,0.0049
0.6768516728,7000,3e-05,0.0023
0.6865209824,7100,3.9e-05,0.0022
0.696190292,7200,5.2e-05,0.0037
0.7058596016,7300,1.8e-05,0.0035
0.7155289112,7400,2e-05,0.0031
0.7251982208,7500,1.6e-05,0.0019
0.7348675305,7600,2.1e-05,0.0072
0.7445368401,7700,2.2e-05,0.0051
0.7542061497,7800,1.8e-05,0.0056
0.7638754593,7900,2.4e-05,0.0046
0.7735447689,8000,2.2e-05,0.0045
0.7832140785,8100,3.4e-05,0.0046
0.7928833881,8200,2.4e-05,0.0063
0.8025526977,8300,2.8e-05,0.0031
0.8122220073,8400,2.5e-05,0.003
0.821891317,8500,6.2e-05,0.0033
0.8315606266,8600,2.3e-05,0.0038
0.8412299362,8700,2.2e-05,0.0061
0.8508992458,8800,1.8e-05,0.0075
0.8605685554,8900,6.7e-05,0.0072
0.870237865,9000,3.2e-05,0.0033
0.8799071746,9100,2.4e-05,0.0042
0.8895764842,9200,2.3e-05,0.0043
0.8992457939,9300,1.3e-05,0.0082
0.9089151035,9400,1.3e-05,0.0038
0.9185844131,9500,2.5e-05,0.0028
0.9282537227,9600,2e-05,0.0031
0.9379230323,9700,3.3e-05,0.0044
0.9475923419,9800,3.3e-05,0.0035
0.9572616515,9900,2.9e-05,0.0038
0.9670276542,10001,2.33884e-05,0.002328856
0.9766002707,10100,7.843193e-06,0.001431748
0.9862695804,10200,2.896273e-06,0.0005772709
0.99593889,10300,8.121971e-07,0.0002151963
1,10342,8.121971e-07,0.000271
