iteration,loss,rel_l2_error
0.0,1.6e-05,1.0
100.0,0.063,0.36
200.0,0.012,0.13
300.0,0.005,0.048
400.0,0.003,0.024
500.0,0.0012,0.018
600.0,0.0011,0.015
700.0,0.00059,0.014
800.0,0.00068,0.014
900.0,0.00058,0.012
1000.0,0.00056,0.01
1100.0,0.00038,0.011
1200.0,0.00027,0.0095
1300.0,0.00026,0.007
1400.0,0.00032,0.0087
1500.0,0.00021,0.0075
1600.0,0.00033,0.0083
1700.0,0.00013,0.0085
1800.0,0.00015,0.0081
1900.0,0.00021,0.007
2000.0,0.00019,0.011
2100.0,0.00012,0.0067
2200.0,0.00018,0.0087
2300.0,0.00013,0.0074
2400.0,0.00015,0.0056
2500.0,0.00011,0.0066
2600.0,8.5e-05,0.011
2700.0,0.00017,0.0068
2800.0,0.00012,0.0047
2900.0,0.00011,0.0051
3000.0,9.5e-05,0.0061
3100.0,0.00013,0.01
3200.0,5.7e-05,0.0063
3300.0,6.5e-05,0.0059
3400.0,4.8e-05,0.0071
3500.0,8.1e-05,0.0063
3600.0,7.4e-05,0.0057
3700.0,7.4e-05,0.0038
3800.0,9.5e-05,0.011
3900.0,0.00014,0.0055
4000.0,5e-05,0.0087
4100.0,5.2e-05,0.0072
4200.0,5.5e-05,0.0054
4300.0,9.2e-05,0.009
4400.0,4.6e-05,0.0038
4500.0,6.4e-05,0.0074
4600.0,6.8e-05,0.0059
4700.0,5.1e-05,0.0095
4800.0,4e-05,0.003
4900.0,3.2e-05,0.0035
5000.0,4.1e-05,0.0033
5100.0,5.8e-05,0.0032
5200.0,4.8e-05,0.0045
5300.0,5.8e-05,0.0094
5400.0,3.1e-05,0.0028
5500.0,3.6e-05,0.008
5600.0,3.5e-05,0.0071
5700.0,5.2e-05,0.0041
5800.0,4.6e-05,0.0047
5900.0,2.3e-05,0.0048
6000.0,6.3e-05,0.0039
6100.0,4.2e-05,0.0036
6200.0,4.9e-05,0.0042
6300.0,1.8e-05,0.0093
6400.0,3.1e-05,0.0044
6500.0,4.1e-05,0.0074
6600.0,3.1e-05,0.0038
6700.0,2.9e-05,0.0029
6800.0,2.1e-05,0.0022
6900.0,4.2e-05,0.0049
7000.0,3e-05,0.0023
7100.0,3.9e-05,0.0022
7200.0,5.2e-05,0.0037
7300.0,1.8e-05,0.0035
7400.0,2e-05,0.0031
7500.0,1.6e-05,0.0019
7600.0,2.1e-05,0.0072
7700.0,2.2e-05,0.0051
7800.0,1.8e-05,0.0056
7900.0,2.4e-05,0.0046
8000.0,2.2e-05,0.0045
8100.0,3.4e-05,0.0046
8200.0,2.4e-05,0.0063
8300.0,2.8e-05,0.0031
8400.0,2.5e-05,0.003
8500.0,6.2e-05,0.0033
8600.0,2.3e-05,0.0038
8700.0,2.2e-05,0.0061
8800.0,1.8e-05,0.0075
8900.0,6.7e-05,0.0072
9000.0,3.2e-05,0.0033
9100.0,2.4e-05,0.0042
9200.0,2.3e-05,0.0043
9300.0,1.3e-05,0.0082
9400.0,1.3e-05,0.0038
9500.0,2.5e-05,0.0028
9600.0,2e-05,0.0031
9700.0,3.3e-05,0.0044
9800.0,3.3e-05,0.0035
9900.0,2.9e-05,0.0038
10001.0,2.33884e-05,0.002328856
10100.0,7.843193e-06,0.001431748
10200.0,2.896273e-06,0.0005772709
10300.0,8.121971e-07,0.0002151963
10342.0,8.121971e-07,0.000271
