iteration,loss,rel_l2_error
0.0,6.3e-05,1.0
100.0,0.06,0.29
200.0,0.011,0.062
300.0,0.0055,0.035
400.0,0.0023,0.02
500.0,0.0013,0.02
600.0,0.0011,0.021
700.0,0.00086,0.023
800.0,0.001,0.016
900.0,0.00048,0.013
1000.0,0.00072,0.016
1100.0,0.00039,0.012
1200.0,0.00039,0.011
1300.0,0.00032,0.0091
1400.0,0.00032,0.011
1500.0,0.00018,0.0069
1600.0,0.00027,0.016
1700.0,0.0002,0.011
1800.0,0.00016,0.0068
1900.0,0.00012,0.0093
2000.0,9.3e-05,0.0088
2100.0,0.0001,0.0061
2200.0,0.00014,0.0053
2300.0,0.00012,0.0093
2400.0,0.00014,0.0079
2500.0,0.00011,0.0048
2600.0,9.3e-05,0.006
2700.0,7.4e-05,0.0062
2800.0,0.00012,0.0099
2900.0,4.3e-05,0.005
3000.0,0.00011,0.0051
3100.0,8e-05,0.0046
3200.0,2.9e-05,0.0061
3300.0,5.5e-05,0.0032
3400.0,5.6e-05,0.0043
3500.0,5.6e-05,0.0055
3600.0,7.3e-05,0.0071
3700.0,4.4e-05,0.0057
3800.0,2.9e-05,0.0067
3900.0,4.2e-05,0.0063
4000.0,4.1e-05,0.0045
4100.0,6e-05,0.0047
4200.0,4.6e-05,0.0028
4300.0,5.1e-05,0.0042
4400.0,4.1e-05,0.011
4500.0,3.6e-05,0.0049
4600.0,4.6e-05,0.0054
4700.0,3e-05,0.0058
4800.0,3.1e-05,0.0053
4900.0,4e-05,0.0087
5000.0,4.1e-05,0.0058
5100.0,4.1e-05,0.0035
5200.0,3.3e-05,0.0041
5300.0,3.2e-05,0.0053
5400.0,2.8e-05,0.0075
5500.0,2.9e-05,0.004
5600.0,6.5e-05,0.0042
5700.0,2.9e-05,0.0038
5800.0,2.7e-05,0.0049
5900.0,3.2e-05,0.0041
6000.0,3.8e-05,0.0034
6100.0,2.1e-05,0.0038
6200.0,3.7e-05,0.0038
6300.0,3.1e-05,0.0077
6400.0,2e-05,0.0068
6500.0,2e-05,0.0026
6600.0,2.2e-05,0.003
6700.0,4.5e-05,0.013
6800.0,2e-05,0.0025
6900.0,1.7e-05,0.0029
7000.0,3.3e-05,0.0045
7100.0,3e-05,0.0097
7200.0,2.2e-05,0.0092
7300.0,1.6e-05,0.0046
7400.0,6e-05,0.0046
7500.0,2.4e-05,0.01
7600.0,3.3e-05,0.0073
7700.0,3e-05,0.0039
7800.0,2.6e-05,0.0031
7900.0,2.8e-05,0.0062
8000.0,2.5e-05,0.0026
8100.0,7.7e-06,0.004
8200.0,1.6e-05,0.0022
8300.0,1.6e-05,0.0034
8400.0,1.2e-05,0.0038
8500.0,2.4e-05,0.0067
8600.0,2.3e-05,0.0039
8700.0,1.8e-05,0.0063
8800.0,1.2e-05,0.0051
8900.0,2e-05,0.0049
9000.0,1.4e-05,0.0025
9100.0,1.8e-05,0.0056
9200.0,1.6e-05,0.0037
9300.0,1.5e-05,0.0034
9400.0,1.4e-05,0.002
9500.0,1.4e-05,0.0052
9600.0,2.1e-05,0.0043
9700.0,1.4e-05,0.0046
9800.0,1.1e-05,0.0055
9900.0,1.6e-05,0.0022
10001.0,3.364788e-05,0.003132591
10100.0,8.533346e-06,0.000988584
10200.0,4.558538e-06,0.0007407157
10300.0,2.455832e-06,0.0005468779
10400.0,1.55434e-06,0.0003474401
10500.0,8.875477e-07,0.0002931478
10565.0,8.875477e-07,0.0002562
