iteration_normalized,iteration,loss,rel_l2_error
0,0,0.00033,0.86
0.0094966762,100,0.00045,0.97
0.0189933523,200,0.0014,0.54
0.0284900285,300,0.0013,0.42
0.0379867047,400,0.0013,0.39
0.0474833808,500,0.001,0.37
0.056980057,600,0.0011,0.35
0.0664767331,700,0.0011,0.36
0.0759734093,800,0.00095,0.35
0.0854700855,900,0.00086,0.35
0.0949667616,1000,0.00064,0.34
0.1044634378,1100,0.00052,0.34
0.113960114,1200,0.0006,0.35
0.1234567901,1300,0.00064,0.33
0.1329534663,1400,0.00072,0.34
0.1424501425,1500,0.00068,0.33
0.1519468186,1600,0.00074,0.33
0.1614434948,1700,0.00067,0.33
0.1709401709,1800,0.00071,0.31
0.1804368471,1900,0.00078,0.3
0.1899335233,2000,0.0012,0.3
0.1994301994,2100,0.00091,0.27
0.2089268756,2200,0.00052,0.27
0.2184235518,2300,0.00047,0.22
0.2279202279,2400,0.00051,0.19
0.2374169041,2500,0.00034,0.16
0.2469135802,2600,0.00046,0.14
0.2564102564,2700,0.00042,0.13
0.2659069326,2800,0.00041,0.15
0.2754036087,2900,0.0004,0.14
0.2849002849,3000,0.00031,0.12
0.2943969611,3100,0.00033,0.1
0.3038936372,3200,0.00027,0.11
0.3133903134,3300,0.00025,0.12
0.3228869896,3400,0.00015,0.074
0.3323836657,3500,0.00019,0.087
0.3418803419,3600,0.00018,0.067
0.351377018,3700,0.00012,0.067
0.3608736942,3800,0.00011,0.064
0.3703703704,3900,0.00011,0.05
0.3798670465,4000,7.3e-05,0.037
0.3893637227,4100,0.00011,0.036
0.3988603989,4200,0.00012,0.044
0.408357075,4300,8.6e-05,0.036
0.4178537512,4400,9.2e-05,0.023
0.4273504274,4500,5.7e-05,0.02
0.4368471035,4600,3.5e-05,0.018
0.4463437797,4700,3.3e-05,0.015
0.4558404558,4800,3e-05,0.024
0.465337132,4900,2.9e-05,0.014
0.4748338082,5000,4e-05,0.017
0.4843304843,5100,2.3e-05,0.015
0.4938271605,5200,2.8e-05,0.011
0.5033238367,5300,2e-05,0.013
0.5128205128,5400,1.6e-05,0.019
0.522317189,5500,1.5e-05,0.019
0.5318138651,5600,1.4e-05,0.012
0.5413105413,5700,1.3e-05,0.017
0.5508072175,5800,1.5e-05,0.02
0.5603038936,5900,8.9e-06,0.012
0.5698005698,6000,1.1e-05,0.015
0.579297246,6100,3.1e-05,0.027
0.5887939221,6200,1.6e-05,0.01
0.5982905983,6300,1.1e-05,0.0071
0.6077872745,6400,1.6e-05,0.022
0.6172839506,6500,1.2e-05,0.011
0.6267806268,6600,1.8e-05,0.011
0.6362773029,6700,5.7e-06,0.0077
0.6457739791,6800,7.6e-06,0.0074
0.6552706553,6900,1.2e-05,0.023
0.6647673314,7000,7.9e-06,0.0088
0.6742640076,7100,9.6e-06,0.014
0.6837606838,7200,6.6e-06,0.017
0.6932573599,7300,5.8e-06,0.018
0.7027540361,7400,7.7e-06,0.01
0.7122507123,7500,5.6e-06,0.0084
0.7217473884,7600,5.1e-06,0.012
0.7312440646,7700,5.6e-06,0.014
0.7407407407,7800,6.6e-06,0.02
0.7502374169,7900,3.9e-06,0.015
0.7597340931,8000,5e-06,0.0084
0.7692307692,8100,3.8e-06,0.0089
0.7787274454,8200,6.7e-06,0.016
0.7882241216,8300,4e-06,0.0045
0.7977207977,8400,6.7e-06,0.016
0.8072174739,8500,3.5e-06,0.006
0.81671415,8600,3.1e-05,0.022
0.8262108262,8700,4.6e-06,0.016
0.8357075024,8800,4.5e-06,0.007
0.8452041785,8900,6.1e-06,0.015
0.8547008547,9000,3.5e-06,0.012
0.8641975309,9100,2.7e-06,0.01
0.873694207,9200,2.9e-06,0.0061
0.8831908832,9300,8.4e-06,0.0092
0.8926875594,9400,2.4e-06,0.0051
0.9021842355,9500,5.1e-05,0.031
0.9116809117,9600,2.7e-06,0.0059
0.9211775878,9700,3.1e-06,0.0065
0.930674264,9800,2.4e-06,0.0064
0.9401709402,9900,1.7e-06,0.0056
0.9497625831,10001,8.743337e-06,0.01039319
0.9591642925,10100,1.506931e-06,0.002695755
0.9686609687,10200,6.64039e-07,0.001400133
0.9781576448,10300,3.982333e-07,0.001395392
0.987654321,10400,1.593466e-07,0.001097027
0.9971509972,10500,8.22623e-08,0.0007102675
1,10530,8.22623e-08,0.0006095
