problem,run_id,output_log,final_iteration,final_rel_l2_error,best_rel_l2_error,best_rel_l2_iteration,seed
burgers_exact,2026-03-04_12-30-32-844895,checkpoints\burgers_exact\2026-03-04_12-30-32-844895\output.log,530,0.0007102675,0.0007102675,10500,3
