t_norm,loss,rel_l2_error
0.0,0.00033,0.86
0.009523809523809525,0.00045,0.97
0.01904761904761905,0.0014,0.54
0.02857142857142857,0.0013,0.42
0.0380952380952381,0.0013,0.39
0.047619047619047616,0.001,0.37
0.05714285714285714,0.0011,0.35
0.06666666666666667,0.0011,0.36
0.0761904761904762,0.00095,0.35
0.08571428571428572,0.00086,0.35
0.09523809523809523,0.00064,0.34
0.10476190476190476,0.00052,0.34
0.11428571428571428,0.0006,0.35
0.12380952380952381,0.00064,0.33
0.13333333333333333,0.00072,0.34
0.14285714285714285,0.00068,0.33
0.1523809523809524,0.00074,0.33
0.1619047619047619,0.00067,0.33
0.17142857142857143,0.00071,0.31
0.18095238095238095,0.00078,0.3
0.19047619047619047,0.0012,0.3
0.2,0.00091,0.27
0.20952380952380953,0.00052,0.27
0.21904761904761905,0.00047,0.22
0.22857142857142856,0.00051,0.19
0.23809523809523808,0.00034,0.16
0.24761904761904763,0.00046,0.14
0.2571428571428571,0.00042,0.13
0.26666666666666666,0.00041,0.15
0.2761904761904762,0.0004,0.14
0.2857142857142857,0.00031,0.12
0.29523809523809524,0.00033,0.1
0.3047619047619048,0.00027,0.11
0.3142857142857143,0.00025,0.12
0.3238095238095238,0.00015,0.074
0.3333333333333333,0.00019,0.087
0.34285714285714286,0.00018,0.067
0.3523809523809524,0.00012,0.067
0.3619047619047619,0.00011,0.064
0.37142857142857144,0.00011,0.05
0.38095238095238093,7.3e-05,0.037
0.3904761904761905,0.00011,0.036
0.4,0.00012,0.044
0.4095238095238095,8.6e-05,0.036
0.41904761904761906,9.2e-05,0.023
0.42857142857142855,5.7e-05,0.02
0.4380952380952381,3.5e-05,0.018
0.44761904761904764,3.3e-05,0.015
0.45714285714285713,3e-05,0.024
0.4666666666666667,2.9e-05,0.014
0.47619047619047616,4e-05,0.017
0.4857142857142857,2.3e-05,0.015
0.49523809523809526,2.8e-05,0.011
0.5047619047619047,2e-05,0.013
0.5142857142857142,1.6e-05,0.019
0.5238095238095238,1.5e-05,0.019
0.5333333333333333,1.4e-05,0.012
0.5428571428571428,1.3e-05,0.017
0.5523809523809524,1.5e-05,0.02
0.5619047619047619,8.9e-06,0.012
0.5714285714285714,1.1e-05,0.015
0.580952380952381,3.1e-05,0.027
0.5904761904761905,1.6e-05,0.01
0.6,1.1e-05,0.0071
0.6095238095238096,1.6e-05,0.022
0.6190476190476191,1.2e-05,0.011
0.6285714285714286,1.8e-05,0.011
0.638095238095238,5.7e-06,0.0077
0.6476190476190476,7.6e-06,0.0074
0.6571428571428571,1.2e-05,0.023
0.6666666666666666,7.9e-06,0.0088
0.6761904761904762,9.6e-06,0.014
0.6857142857142857,6.6e-06,0.017
0.6952380952380952,5.8e-06,0.018
0.7047619047619048,7.7e-06,0.01
0.7142857142857143,5.6e-06,0.0084
0.7238095238095238,5.1e-06,0.012
0.7333333333333333,5.6e-06,0.014
0.7428571428571429,6.6e-06,0.02
0.7523809523809524,3.9e-06,0.015
0.7619047619047619,5e-06,0.0084
0.7714285714285715,3.8e-06,0.0089
0.780952380952381,6.7e-06,0.016
0.7904761904761904,4e-06,0.0045
0.8,6.7e-06,0.016
0.8095238095238095,3.5e-06,0.006
0.819047619047619,3.1e-05,0.022
0.8285714285714286,4.6e-06,0.016
0.8380952380952381,4.5e-06,0.007
0.8476190476190476,6.1e-06,0.015
0.8571428571428571,3.5e-06,0.012
0.8666666666666667,2.7e-06,0.01
0.8761904761904762,2.9e-06,0.0061
0.8857142857142857,8.4e-06,0.0092
0.8952380952380953,2.4e-06,0.0051
0.9047619047619048,5.1e-05,0.031
0.9142857142857143,2.7e-06,0.0059
0.9238095238095239,3.1e-06,0.0065
0.9333333333333333,2.4e-06,0.0064
0.9428571428571428,1.7e-06,0.0056
0.9523809523809523,1.655052e-05,
0.9524761904761905,8.743337e-06,0.01039319
0.9619047619047619,1.506931e-06,0.002695755
0.9714285714285714,6.64039e-07,0.001400133
0.9809523809523809,3.982333e-07,0.001395392
0.9904761904761905,1.593466e-07,0.001097027
1.0,8.22623e-08,0.0007102675
