iteration,loss,rel_l2_error
0.0,8.9e-05,2.1
100.0,0.016,0.79
200.0,0.0052,0.68
300.0,0.0065,0.57
400.0,0.0061,0.53
500.0,0.0023,0.52
600.0,0.0045,0.51
700.0,0.003,0.51
800.0,0.0047,0.53
900.0,0.0074,0.51
1000.0,0.0041,0.5
1100.0,0.0022,0.49
1200.0,0.003,0.5
1300.0,0.0025,0.52
1400.0,0.0022,0.5
1500.0,0.0049,0.51
1600.0,0.0012,0.51
1700.0,0.0031,0.51
1800.0,0.0019,0.5
1900.0,0.0064,0.48
2000.0,0.0035,0.48
2100.0,0.0028,0.45
2200.0,0.0037,0.43
2300.0,0.0029,0.43
2400.0,0.0034,0.39
2500.0,0.0045,0.38
2600.0,0.0034,0.36
2700.0,0.0025,0.35
2800.0,0.0028,0.34
2900.0,0.0025,0.3
3000.0,0.0015,0.29
3100.0,0.0029,0.28
3200.0,0.0037,0.28
3300.0,0.0019,0.27
3400.0,0.0034,0.26
3500.0,0.0034,0.24
3600.0,0.0023,0.24
3700.0,0.003,0.23
3800.0,0.001,0.24
3900.0,0.0013,0.22
4000.0,0.0027,0.2
4100.0,0.0018,0.22
4200.0,0.0029,0.2
4300.0,0.0013,0.19
4400.0,0.0018,0.21
4500.0,0.0014,0.19
4600.0,0.0018,0.18
4700.0,0.00076,0.19
4800.0,0.00087,0.19
4900.0,0.0015,0.18
5000.0,0.0013,0.18
5100.0,0.0011,0.19
5200.0,0.00099,0.17
5300.0,0.001,0.17
5400.0,0.00082,0.15
5500.0,0.0014,0.16
5600.0,0.0011,0.15
5700.0,0.0016,0.16
5800.0,0.00076,0.14
5900.0,0.001,0.14
6000.0,0.00071,0.15
6100.0,0.00052,0.16
6200.0,0.001,0.14
6300.0,0.00098,0.13
6400.0,0.00098,0.13
6500.0,0.0011,0.12
6600.0,0.0011,0.14
6700.0,0.00071,0.11
6800.0,0.00058,0.12
6900.0,0.001,0.11
7000.0,0.00073,0.12
7100.0,0.00069,0.12
7200.0,0.0011,0.11
7300.0,0.0011,0.1
7400.0,0.0011,0.1
7500.0,0.00093,0.1
7600.0,0.0014,0.093
7700.0,0.001,0.1
7800.0,0.00092,0.1
7900.0,0.0005,0.098
8000.0,0.00074,0.091
8100.0,0.00064,0.087
8200.0,0.0017,0.11
8300.0,0.0017,0.086
8400.0,0.00084,0.093
8500.0,0.0008,0.093
8600.0,0.00047,0.091
8700.0,0.0011,0.094
8800.0,0.00053,0.085
8900.0,0.00099,0.084
9000.0,0.0004,0.091
9100.0,0.00078,0.09
9200.0,0.00045,0.084
9300.0,0.00068,0.091
9400.0,0.00057,0.085
9500.0,0.00061,0.077
9600.0,0.0014,0.081
9700.0,0.00037,0.084
9800.0,0.0011,0.081
9900.0,0.0007,0.079
10001.0,0.001043172,0.07648656
10100.0,0.0005696637,0.05430404
10200.0,0.0003963213,0.04600077
10300.0,0.0002495411,0.0414322
10400.0,0.0001564062,0.02942176
10500.0,0.0001168594,0.02511758
10600.0,9.422871e-05,0.02351077
10700.0,7.94411e-05,0.02290038
10800.0,6.733702e-05,0.02368065
10900.0,5.863835e-05,0.02215541
11000.0,5.159546e-05,0.0217332
11100.0,4.688229e-05,0.02104854
11200.0,4.278862e-05,0.02106872
11300.0,4.003121e-05,0.02034809
11400.0,3.711766e-05,0.02009652
11500.0,3.497791e-05,0.01958259
11600.0,3.266461e-05,0.01955768
11700.0,3.056093e-05,0.01795539
11800.0,2.875587e-05,0.01761163
11900.0,2.712542e-05,0.01826856
12000.0,2.574438e-05,0.01726333
12100.0,2.426585e-05,0.01665251
12200.0,2.274105e-05,0.01648607
12300.0,2.159628e-05,0.01641537
12400.0,2.06441e-05,0.01710079
12500.0,1.967889e-05,0.01646439
12600.0,1.845742e-05,0.01440195
