iteration,loss,rel_l2_error
0.0,1.9e-05,1.0
100.0,0.0021,0.38
200.0,0.0022,0.38
300.0,0.0019,0.34
400.0,0.001,0.31
500.0,0.0007,0.28
600.0,0.00058,0.25
700.0,0.0006,0.23
800.0,0.00066,0.2
900.0,0.00056,0.2
1000.0,0.00049,0.16
1100.0,0.00058,0.17
1200.0,0.0006,0.17
1300.0,0.00047,0.14
1400.0,0.00044,0.15
1500.0,0.00027,0.12
1600.0,0.00041,0.12
1700.0,0.00023,0.1
1800.0,0.0002,0.096
1900.0,0.00011,0.087
2000.0,0.0001,0.082
2100.0,6.7e-05,0.084
2200.0,0.00011,0.066
2300.0,6.9e-05,0.05
2400.0,8.2e-05,0.047
2500.0,4e-05,0.047
2600.0,7.1e-05,0.048
2700.0,4.3e-05,0.038
2800.0,5e-05,0.03
2900.0,3.1e-05,0.028
3000.0,4.5e-05,0.03
3100.0,4.4e-05,0.028
3200.0,2.6e-05,0.031
3300.0,3.3e-05,0.038
3400.0,2.6e-05,0.024
3500.0,3.9e-05,0.025
3600.0,2e-05,0.023
3700.0,2.8e-05,0.025
3800.0,1.9e-05,0.025
3900.0,2e-05,0.026
4000.0,1.4e-05,0.023
4100.0,3e-05,0.031
4200.0,1.9e-05,0.023
4300.0,2.1e-05,0.023
4400.0,1.1e-05,0.022
4500.0,1.3e-05,0.017
4600.0,1.3e-05,0.018
4700.0,1.9e-05,0.023
4800.0,1.2e-05,0.02
4900.0,1.1e-05,0.023
5000.0,1.9e-05,0.031
5100.0,1.4e-05,0.018
5200.0,1.1e-05,0.019
5300.0,1.1e-05,0.018
5400.0,1.2e-05,0.017
5500.0,9.4e-06,0.017
5600.0,8.5e-06,0.02
5700.0,9.6e-06,0.015
5800.0,9e-06,0.015
5900.0,6.3e-06,0.015
6000.0,8.5e-06,0.015
6100.0,1e-05,0.017
6200.0,1.1e-05,0.015
6300.0,6.1e-06,0.011
6400.0,8.7e-06,0.019
6500.0,9e-06,0.016
6600.0,9e-06,0.012
6700.0,9e-06,0.012
6800.0,5.6e-06,0.013
6900.0,8.3e-06,0.0089
7000.0,8.9e-06,0.014
7100.0,4.3e-06,0.013
7200.0,4.7e-06,0.014
7300.0,1.1e-05,0.026
7400.0,4.2e-06,0.013
7500.0,3.4e-06,0.014
7600.0,6.2e-06,0.01
7700.0,7.1e-06,0.0094
7800.0,4.6e-06,0.017
7900.0,6.5e-06,0.012
8000.0,9.3e-06,0.011
8100.0,6.8e-06,0.017
8200.0,5.3e-06,0.008
8300.0,4.6e-06,0.009
8400.0,5.5e-06,0.016
8500.0,5.5e-06,0.016
8600.0,6.9e-06,0.012
8700.0,5.7e-06,0.015
8800.0,4.8e-06,0.006
8900.0,5.3e-06,0.012
9000.0,5.3e-06,0.0071
9100.0,4e-06,0.0063
9200.0,9.9e-06,0.014
9300.0,4.8e-06,0.0095
9400.0,4.5e-06,0.0084
9500.0,6.7e-06,0.018
9600.0,3.8e-06,0.0093
9700.0,3.2e-06,0.012
9800.0,7.3e-06,0.0097
9900.0,5e-06,0.0095
10001.0,5.370857e-06,0.006433357
10100.0,2.347977e-06,0.002997068
10200.0,1.160753e-06,0.002166261
10300.0,7.272755e-07,0.001596386
10400.0,4.447748e-07,0.001503219
10500.0,3.477757e-07,0.001381296
10600.0,2.730878e-07,0.001152932
10700.0,2.095512e-07,0.001042652
10718.0,2.095512e-07,0.0009954
