iteration,loss,rel_l2_error
0.0,7.9e-05,1.0
100.0,0.053,0.2
200.0,0.011,0.062
300.0,0.0057,0.029
400.0,0.0016,0.02
500.0,0.0015,0.018
600.0,0.00091,0.012
700.0,0.0012,0.014
800.0,0.00084,0.011
900.0,0.0004,0.012
1000.0,0.00091,0.013
1100.0,0.00046,0.008
1200.0,0.00043,0.0078
1300.0,0.00035,0.0082
1400.0,0.00041,0.0079
1500.0,0.00028,0.006
1600.0,0.00031,0.0076
1700.0,0.00042,0.0058
1800.0,0.00017,0.0075
1900.0,9e-05,0.0052
2000.0,0.00019,0.0056
2100.0,0.00032,0.0058
2200.0,0.00018,0.0058
2300.0,7.2e-05,0.009
2400.0,0.00011,0.005
2500.0,6.6e-05,0.0043
2600.0,0.0001,0.0078
2700.0,0.00014,0.0068
2800.0,6.5e-05,0.004
2900.0,4.3e-05,0.0033
3000.0,7.4e-05,0.007
3100.0,6.9e-05,0.0063
3200.0,0.00012,0.0057
3300.0,6.2e-05,0.0044
3400.0,9.1e-05,0.011
3500.0,6.4e-05,0.0081
3600.0,8.7e-05,0.0051
3700.0,2.8e-05,0.0056
3800.0,2.9e-05,0.0028
3900.0,4.9e-05,0.0048
4000.0,5.3e-05,0.0065
4100.0,4.8e-05,0.0042
4200.0,4.3e-05,0.0042
4300.0,4.4e-05,0.0042
4400.0,5e-05,0.0042
4500.0,5.4e-05,0.0076
4600.0,5.1e-05,0.0046
4700.0,3.8e-05,0.0048
4800.0,2.9e-05,0.0047
4900.0,2.6e-05,0.0021
5000.0,2e-05,0.0083
5100.0,2e-05,0.0023
5200.0,2.4e-05,0.0034
5300.0,3.4e-05,0.0027
5400.0,3.3e-05,0.005
5500.0,1.9e-05,0.0036
5600.0,1.7e-05,0.0058
5700.0,2.7e-05,0.0039
5800.0,2.8e-05,0.004
5900.0,3.6e-05,0.0059
6000.0,2.1e-05,0.0049
6100.0,2.5e-05,0.0085
6200.0,2.2e-05,0.0049
6300.0,2.9e-05,0.008
6400.0,4.9e-05,0.0052
6500.0,4.3e-05,0.0089
6600.0,1.9e-05,0.005
6700.0,1.8e-05,0.0058
6800.0,2.6e-05,0.0066
6900.0,3.5e-05,0.0088
7000.0,2.3e-05,0.0046
7100.0,2.8e-05,0.0036
7200.0,4.1e-05,0.0069
7300.0,2.4e-05,0.0043
7400.0,7e-05,0.011
7500.0,3e-05,0.0037
7600.0,2.9e-05,0.0068
7700.0,3e-05,0.0071
7800.0,3e-05,0.0021
7900.0,8.1e-06,0.0033
8000.0,2.4e-05,0.0049
8100.0,1.5e-05,0.0066
8200.0,2.1e-05,0.006
8300.0,1.4e-05,0.0045
8400.0,2.2e-05,0.0029
8500.0,2.9e-05,0.0039
8600.0,2.6e-05,0.007
8700.0,1.4e-05,0.0038
8800.0,2e-05,0.0019
8900.0,3.3e-05,0.01
9000.0,9e-06,0.0029
9100.0,2.4e-05,0.0024
9200.0,1.5e-05,0.0035
9300.0,2.8e-05,0.0025
9400.0,1.1e-05,0.0045
9500.0,1.8e-05,0.0028
9600.0,2.1e-05,0.0037
9700.0,1.5e-05,0.0042
9800.0,1.6e-05,0.0049
9900.0,2e-05,0.0033
10001.0,2.507281e-05,0.002332757
10100.0,9.360277e-06,0.00106573
10200.0,4.723748e-06,0.000623159
10300.0,2.256871e-06,0.0004721494
10400.0,1.104067e-06,0.0003078529
10466.0,1.104067e-06,0.0001848
