iteration,loss,rel_l2_error
0.0,0.018,1.4
100.0,0.0041,0.73
200.0,0.0048,0.67
300.0,0.0048,0.59
400.0,0.0033,0.52
500.0,0.0052,0.46
600.0,0.0027,0.41
700.0,0.0068,0.35
800.0,0.0025,0.3
900.0,0.0034,0.27
1000.0,0.0042,0.25
1100.0,0.003,0.24
1200.0,0.0026,0.22
1300.0,0.0042,0.22
1400.0,0.0022,0.21
1500.0,0.0016,0.21
1600.0,0.0025,0.18
1700.0,0.0018,0.19
1800.0,0.0021,0.17
1900.0,0.0027,0.19
2000.0,0.0018,0.18
2100.0,0.0033,0.17
2200.0,0.0027,0.16
2300.0,0.0014,0.16
2400.0,0.0014,0.15
2500.0,0.0014,0.16
2600.0,0.0014,0.17
2700.0,0.0017,0.16
2800.0,0.00088,0.15
2900.0,0.0016,0.13
3000.0,0.0015,0.14
3100.0,0.00092,0.14
3200.0,0.0011,0.13
3300.0,0.0012,0.13
3400.0,0.0015,0.13
3500.0,0.001,0.14
3600.0,0.00087,0.14
3700.0,0.001,0.12
3800.0,0.0017,0.13
3900.0,0.0009,0.12
4000.0,0.00083,0.12
4100.0,0.00046,0.11
4200.0,0.00059,0.13
4300.0,0.00066,0.11
4400.0,0.00088,0.15
4500.0,0.00067,0.12
4600.0,0.00065,0.12
4700.0,0.0005,0.13
4800.0,0.00034,0.12
4900.0,0.0006,0.11
5000.0,0.00073,0.1
5100.0,0.00071,0.11
5200.0,0.00039,0.11
5300.0,0.0003,0.11
5400.0,0.00022,0.11
5500.0,0.00059,0.11
5600.0,0.00052,0.11
5700.0,0.00052,0.11
5800.0,0.0004,0.11
5900.0,0.00035,0.099
6000.0,0.00049,0.099
6100.0,0.0003,0.098
6200.0,0.0005,0.096
6300.0,0.0003,0.1
6400.0,0.00042,0.097
6500.0,0.00039,0.1
6600.0,0.00033,0.1
6700.0,0.00023,0.1
6800.0,0.00016,0.089
6900.0,0.00018,0.091
7000.0,0.00035,0.097
7100.0,0.00025,0.094
7200.0,0.00013,0.094
7300.0,0.00018,0.1
7400.0,0.00027,0.089
7500.0,0.00017,0.11
7600.0,0.00016,0.089
7700.0,0.00018,0.089
7800.0,0.00034,0.091
7900.0,0.00044,0.092
8000.0,0.00027,0.083
8100.0,0.00012,0.087
8200.0,0.00032,0.093
8300.0,0.00012,0.085
8400.0,0.0002,0.088
8500.0,0.0002,0.085
8600.0,7e-05,0.084
8700.0,0.00022,0.098
8800.0,0.00015,0.084
8900.0,0.00033,0.086
9000.0,0.00019,0.083
9100.0,0.00013,0.084
9200.0,0.00014,0.086
9300.0,0.00011,0.076
9400.0,0.00011,0.083
9500.0,0.00018,0.083
9600.0,0.00019,0.072
9700.0,0.00018,0.11
9800.0,0.00028,0.085
9900.0,0.00014,0.08
10001.0,0.0003735991,0.0759862
10100.0,0.0001826704,0.05411636
10200.0,0.0001205004,0.0504986
10300.0,8.707583e-05,0.04352043
10400.0,6.360332e-05,0.03980542
10500.0,4.682868e-05,0.03665181
10600.0,3.541398e-05,0.03446278
10700.0,3.014718e-05,0.0330924
10800.0,2.500624e-05,0.03274013
10900.0,2.148889e-05,0.03337993
11000.0,1.823178e-05,0.03083028
11100.0,1.588029e-05,0.03090392
11200.0,1.41403e-05,0.02848402
11300.0,1.284958e-05,0.02955935
11400.0,1.170617e-05,0.02573675
11500.0,1.080282e-05,0.02677669
11600.0,1.000334e-05,0.02669329
11700.0,9.344076e-06,0.02590731
11800.0,8.594494e-06,0.02403
11900.0,8.042261e-06,0.02423389
12000.0,7.597512e-06,0.02513456
12100.0,7.022429e-06,0.02335784
12200.0,6.588439e-06,0.02223428
12300.0,6.211615e-06,0.02066042
12400.0,5.885866e-06,0.0202747
12500.0,5.561915e-06,0.02061239
12600.0,5.337276e-06,0.02022198
12700.0,5.113651e-06,0.01823744
12800.0,4.899733e-06,0.01921909
12900.0,4.676941e-06,0.01824478
13000.0,4.483566e-06,0.01859183
13100.0,4.310373e-06,0.01785952
13200.0,4.137517e-06,0.01746901
13300.0,3.971525e-06,0.01770968
13400.0,3.821677e-06,0.01677735
13500.0,3.670121e-06,0.01598352
13600.0,3.532288e-06,0.01739372
13700.0,3.369727e-06,0.01566236
13800.0,3.219409e-06,0.0162503
13900.0,3.082999e-06,0.01488296
14000.0,2.982361e-06,0.01585554
14100.0,2.887012e-06,0.01542433
14200.0,2.788138e-06,0.01491815
14300.0,2.693326e-06,0.01486171
14400.0,2.564915e-06,0.01407589
14500.0,2.459296e-06,0.01436636
14600.0,2.366923e-06,0.01501433
14700.0,2.283399e-06,0.01364554
14800.0,2.212599e-06,0.01462985
14900.0,2.137831e-06,0.01388938
15000.0,2.073126e-06,0.01359283
15100.0,2.024613e-06,0.0141113
15200.0,1.975001e-06,0.0135367
15300.0,1.91329e-06,0.0140394
15400.0,1.868926e-06,0.01361356
15421.0,1.868926e-06,0.0132
