t_norm,loss,rel_l2_error
0.0,3.8e-05,3.0
0.006060606060606061,0.0034,0.84
0.012121212121212121,0.0025,0.77
0.01818181818181818,0.0032,0.7
0.024242424242424242,0.0036,0.53
0.030303030303030304,0.0051,0.44
0.03636363636363636,0.0024,0.37
0.04242424242424243,0.0057,0.34
0.048484848484848485,0.0058,0.31
0.05454545454545454,0.0043,0.3
0.06060606060606061,0.0069,0.3
0.06666666666666667,0.0051,0.28
0.07272727272727272,0.0045,0.27
0.07878787878787878,0.0055,0.26
0.08484848484848485,0.0049,0.26
0.09090909090909091,0.0054,0.24
0.09696969696969697,0.0046,0.26
0.10303030303030303,0.0039,0.24
0.10909090909090909,0.005,0.23
0.11515151515151516,0.0039,0.21
0.12121212121212122,0.0044,0.21
0.12727272727272726,0.008,0.25
0.13333333333333333,0.0069,0.22
0.1393939393939394,0.0047,0.21
0.14545454545454545,0.0055,0.22
0.15151515151515152,0.0048,0.22
0.15757575757575756,0.0056,0.19
0.16363636363636364,0.0034,0.19
0.1696969696969697,0.0044,0.19
0.17575757575757575,0.004,0.2
0.18181818181818182,0.0033,0.19
0.18787878787878787,0.005,0.2
0.19393939393939394,0.0058,0.18
0.2,0.0041,0.17
0.20606060606060606,0.0057,0.17
0.21212121212121213,0.0039,0.17
0.21818181818181817,0.0029,0.16
0.22424242424242424,0.0048,0.15
0.23030303030303031,0.004,0.14
0.23636363636363636,0.002,0.15
0.24242424242424243,0.0026,0.15
0.24848484848484848,0.0032,0.15
0.2545454545454545,0.003,0.14
0.2606060606060606,0.0035,0.13
0.26666666666666666,0.0021,0.13
0.2727272727272727,0.0027,0.13
0.2787878787878788,0.0038,0.15
0.28484848484848485,0.0027,0.12
0.2909090909090909,0.0033,0.15
0.296969696969697,0.0023,0.13
0.30303030303030304,0.0037,0.12
0.3090909090909091,0.0013,0.12
0.3151515151515151,0.003,0.14
0.3212121212121212,0.0039,0.13
0.32727272727272727,0.002,0.15
0.3333333333333333,0.0023,0.12
0.3393939393939394,0.0023,0.13
0.34545454545454546,0.0012,0.12
0.3515151515151515,0.0021,0.13
0.3575757575757576,0.0029,0.11
0.36363636363636365,0.0022,0.12
0.3696969696969697,0.0029,0.18
0.37575757575757573,0.0028,0.13
0.38181818181818183,0.0029,0.12
0.3878787878787879,0.0027,0.12
0.3939393939393939,0.0023,0.13
0.4,0.003,0.14
0.40606060606060607,0.0016,0.13
0.4121212121212121,0.0018,0.15
0.41818181818181815,0.0019,0.13
0.42424242424242425,0.0016,0.12
