iteration,loss,rel_l2_error
0.0,3.8e-05,3.0
100.0,0.0034,0.84
200.0,0.0025,0.77
300.0,0.0032,0.7
400.0,0.0036,0.53
500.0,0.0051,0.44
600.0,0.0024,0.37
700.0,0.0057,0.34
800.0,0.0058,0.31
900.0,0.0043,0.3
1000.0,0.0069,0.3
1100.0,0.0051,0.28
1200.0,0.0045,0.27
1300.0,0.0055,0.26
1400.0,0.0049,0.26
1500.0,0.0054,0.24
1600.0,0.0046,0.26
1700.0,0.0039,0.24
1800.0,0.005,0.23
1900.0,0.0039,0.21
2000.0,0.0044,0.21
2100.0,0.008,0.25
2200.0,0.0069,0.22
2300.0,0.0047,0.21
2400.0,0.0055,0.22
2500.0,0.0048,0.22
2600.0,0.0056,0.19
2700.0,0.0034,0.19
2800.0,0.0044,0.19
2900.0,0.004,0.2
3000.0,0.0033,0.19
3100.0,0.005,0.2
3200.0,0.0058,0.18
3300.0,0.0041,0.17
3400.0,0.0057,0.17
3500.0,0.0039,0.17
3600.0,0.0029,0.16
3700.0,0.0048,0.15
3800.0,0.004,0.14
3900.0,0.002,0.15
4000.0,0.0026,0.15
4100.0,0.0032,0.15
4200.0,0.003,0.14
4300.0,0.0035,0.13
4400.0,0.0021,0.13
4500.0,0.0027,0.13
4600.0,0.0038,0.15
4700.0,0.0027,0.12
4800.0,0.0033,0.15
4900.0,0.0023,0.13
5000.0,0.0037,0.12
5100.0,0.0013,0.12
5200.0,0.003,0.14
5300.0,0.0039,0.13
5400.0,0.002,0.15
5500.0,0.0023,0.12
5600.0,0.0023,0.13
5700.0,0.0012,0.12
5800.0,0.0021,0.13
5900.0,0.0029,0.11
6000.0,0.0022,0.12
6100.0,0.0029,0.18
6200.0,0.0028,0.13
6300.0,0.0029,0.12
6400.0,0.0027,0.12
6500.0,0.0023,0.13
6600.0,0.003,0.14
6700.0,0.0016,0.13
6800.0,0.0018,0.15
6900.0,0.0019,0.13
7000.0,0.0016,0.12
7100.0,0.0014,0.13
7200.0,0.0012,0.11
7300.0,0.0021,0.13
7400.0,0.0017,0.11
7500.0,0.0022,0.12
7600.0,0.0019,0.11
7700.0,0.0016,0.11
7800.0,0.0024,0.11
7900.0,0.0011,0.12
8000.0,0.0025,0.13
8100.0,0.0011,0.12
8200.0,0.0015,0.11
8300.0,0.0019,0.11
8400.0,0.0014,0.11
8500.0,0.0012,0.13
8600.0,0.0017,0.11
8700.0,0.0018,0.11
8800.0,0.0017,0.099
8900.0,0.0012,0.11
9000.0,0.002,0.11
9100.0,0.002,0.11
9200.0,0.0011,0.11
9300.0,0.0022,0.11
9400.0,0.00098,0.11
9500.0,0.002,0.1
9600.0,0.0019,0.11
9700.0,0.0016,0.11
9800.0,0.00091,0.17
9900.0,0.0015,0.11
10001.0,0.002249277,0.09983291
10100.0,0.001144059,0.09099611
10200.0,0.0007787519,0.07848574
10300.0,0.0005366758,0.06500309
10400.0,0.0003888693,0.05618045
10500.0,0.0003004005,0.04910832
10600.0,0.0002494846,0.04437044
10700.0,0.0002142449,0.04559926
10800.0,0.0001853263,0.04503527
10900.0,0.0001629562,0.04363592
11000.0,0.0001462544,0.04408911
11100.0,0.0001319874,0.0436563
11200.0,0.0001197756,0.04157444
11300.0,0.000108681,0.04053418
11400.0,9.908396e-05,0.03950833
11500.0,8.928064e-05,0.03966758
11600.0,8.092468e-05,0.04044046
11700.0,7.538674e-05,0.04047993
11800.0,7.127133e-05,0.03894224
11900.0,6.741847e-05,0.0396637
12000.0,6.399707e-05,0.03768621
12100.0,6.087757e-05,0.03862019
12200.0,5.732696e-05,0.03753671
12300.0,5.402194e-05,0.03847453
12400.0,5.154916e-05,0.03737286
12500.0,4.937227e-05,0.03639013
12600.0,4.711938e-05,0.03461178
12700.0,4.492686e-05,0.03340355
12800.0,4.227414e-05,0.0337874
12900.0,4.038142e-05,0.03507394
13000.0,3.861172e-05,0.03199789
13100.0,3.727225e-05,0.03209385
13200.0,3.575776e-05,0.03175107
13300.0,3.45969e-05,0.03161149
13400.0,3.325205e-05,0.03166376
13500.0,3.229109e-05,0.03053145
13600.0,3.111274e-05,0.03152112
13700.0,3.002326e-05,0.02903507
13800.0,2.887962e-05,0.03058945
13900.0,2.776091e-05,0.02869071
14000.0,2.676291e-05,0.02758472
14100.0,2.588677e-05,0.02672277
14200.0,2.494532e-05,0.02740681
14300.0,2.408761e-05,0.02580447
14400.0,2.309261e-05,0.02548219
14500.0,2.212313e-05,0.02627078
14600.0,2.123023e-05,0.02689266
14700.0,2.05483e-05,0.02544378
14800.0,1.981257e-05,0.02505382
14900.0,1.925034e-05,0.02431111
15000.0,1.859399e-05,0.02424306
15100.0,1.774984e-05,0.02301754
15200.0,1.697371e-05,0.02421786
15300.0,1.638506e-05,0.02355842
15400.0,1.585666e-05,0.02379747
15500.0,1.540962e-05,0.02415285
15600.0,1.49697e-05,0.02282581
15700.0,1.440498e-05,0.02264401
15800.0,1.39801e-05,0.0223183
15900.0,1.359085e-05,0.02339684
16000.0,1.314363e-05,0.02197392
16100.0,1.283789e-05,0.02291405
16200.0,1.247131e-05,0.0212829
16300.0,1.201869e-05,0.02048963
16400.0,1.161829e-05,0.01907817
16500.0,1.132012e-05,0.02015124
16557.0,1.132012e-05,0.0203
