iteration,loss,rel_l2_error
0.0,0.04,0.85
100.0,0.0046,0.12
200.0,0.0021,0.054
300.0,0.0015,0.034
400.0,0.0014,0.033
500.0,0.00083,0.032
600.0,0.00055,0.026
700.0,0.00041,0.021
800.0,0.00048,0.019
900.0,0.00031,0.023
1000.0,0.00028,0.016
1100.0,0.00021,0.021
1200.0,0.00024,0.028
1300.0,0.00014,0.015
1400.0,0.0001,0.013
1500.0,0.00011,0.016
1600.0,0.00014,0.023
1700.0,0.00014,0.012
1800.0,9.8e-05,0.016
1900.0,5.9e-05,0.011
2000.0,0.00016,0.019
2100.0,0.00019,0.024
2200.0,0.00015,0.011
2300.0,0.00014,0.028
2400.0,0.00013,0.027
2500.0,0.00017,0.025
2600.0,0.00011,0.024
2700.0,0.00017,0.023
2800.0,0.00012,0.015
2900.0,0.0001,0.016
3000.0,9.6e-05,0.014
3100.0,8.5e-05,0.024
3200.0,0.00011,0.0094
3300.0,8.9e-05,0.014
3400.0,7e-05,0.0058
3500.0,8.8e-05,0.015
3600.0,5.9e-05,0.011
3700.0,0.00011,0.018
3800.0,9.8e-05,0.02
3900.0,0.0001,0.012
4000.0,7.4e-05,0.0075
4100.0,0.00017,0.0058
4200.0,0.00015,0.034
4300.0,9.3e-05,0.016
4400.0,9.2e-05,0.028
4500.0,5.9e-05,0.026
4600.0,7.3e-05,0.017
4700.0,0.0001,0.01
4800.0,0.00012,0.011
4900.0,9.6e-05,0.033
5000.0,6.6e-05,0.0058
5100.0,7.1e-05,0.013
5200.0,6.1e-05,0.0059
5300.0,7.2e-05,0.011
5400.0,5.8e-05,0.0059
5500.0,4.2e-05,0.011
5600.0,4.7e-05,0.006
5700.0,6.5e-05,0.019
5800.0,3.7e-05,0.0061
5900.0,8.9e-05,0.012
6000.0,0.00015,0.034
6100.0,5.7e-05,0.011
6200.0,5.4e-05,0.0077
6300.0,4.9e-05,0.0037
6400.0,4e-05,0.014
6500.0,4.8e-05,0.0036
6600.0,3.9e-05,0.02
6700.0,5.3e-05,0.0027
6800.0,3.5e-05,0.012
6900.0,6.4e-05,0.004
7000.0,4e-05,0.009
7100.0,3.4e-05,0.008
7200.0,5.2e-05,0.0041
7300.0,7.2e-05,0.0065
7400.0,7.1e-05,0.012
7500.0,4.6e-05,0.013
7600.0,2.9e-05,0.017
7700.0,5.8e-05,0.014
7800.0,2.1e-05,0.0044
7900.0,3.1e-05,0.0058
8000.0,2.8e-05,0.005
8100.0,6.9e-05,0.005
8200.0,4.4e-05,0.015
8300.0,3.7e-05,0.0027
8400.0,5.5e-05,0.025
8500.0,0.00077,0.11
8600.0,3.3e-05,0.0039
8700.0,4.3e-05,0.0046
8800.0,5.3e-05,0.0072
8900.0,3.8e-05,0.0026
9000.0,3.9e-05,0.0038
9100.0,3.2e-05,0.0052
9200.0,3.4e-05,0.0049
9300.0,4.1e-05,0.0045
9400.0,6.7e-05,0.02
9500.0,3.2e-05,0.017
9600.0,2.4e-05,0.0082
9700.0,2.6e-05,0.0072
9800.0,4e-05,0.003
9900.0,3.2e-05,0.0055
10001.0,3.055092e-05,0.002706443
10100.0,1.42155e-05,0.0009453126
10200.0,8.85987e-06,0.0007465135
10283.0,8.85987e-06,0.0005115
