problem,run_id,output_log,final_iteration,final_rel_l2_error,best_rel_l2_error,best_rel_l2_iteration,seed
diffusion_exact,2026-03-07_20-19-38-621659,checkpoints\diffusion_exact\2026-03-07_20-19-38-621659\output.log,283,0.0007465135,0.0007465135,10200,578
