iteration,loss,rel_l2_error
0.0,5.7e-05,1.7
100.0,0.0049,0.75
200.0,0.0058,0.72
300.0,0.008,0.69
400.0,0.0087,0.69
500.0,0.0093,0.66
600.0,0.013,0.61
700.0,0.0074,0.52
800.0,0.016,0.44
900.0,0.0096,0.35
1000.0,0.002,0.33
1100.0,0.0037,0.31
1200.0,0.0025,0.28
1300.0,0.0025,0.28
1400.0,0.003,0.26
1500.0,0.0021,0.25
1600.0,0.0022,0.24
1700.0,0.0018,0.24
1800.0,0.0014,0.26
1900.0,0.002,0.26
2000.0,0.001,0.23
2100.0,0.0032,0.24
2200.0,0.0013,0.25
2300.0,0.0029,0.25
2400.0,0.0015,0.25
2500.0,0.0022,0.24
2600.0,0.002,0.24
2700.0,0.0012,0.24
2800.0,0.0014,0.25
2900.0,0.0018,0.24
3000.0,0.004,0.23
3100.0,0.00089,0.22
3200.0,0.0011,0.23
3300.0,0.0014,0.22
3400.0,0.001,0.23
3500.0,0.0014,0.21
3600.0,0.0014,0.23
3700.0,0.0014,0.21
3800.0,0.0013,0.22
3900.0,0.00061,0.22
4000.0,0.001,0.22
4100.0,0.001,0.22
4200.0,0.00071,0.21
4300.0,0.0011,0.2
4400.0,0.00058,0.22
4500.0,0.00073,0.21
4600.0,0.0012,0.21
4700.0,0.00067,0.2
4800.0,0.0011,0.2
4900.0,0.0006,0.2
5000.0,0.00076,0.21
5100.0,0.0012,0.21
5200.0,0.00069,0.2
5300.0,0.00054,0.2
5400.0,0.00061,0.2
5500.0,0.00084,0.21
5600.0,0.00057,0.21
5700.0,0.001,0.19
5800.0,0.00066,0.2
5900.0,0.00093,0.21
6000.0,0.00076,0.19
6100.0,0.00057,0.19
6200.0,0.00083,0.2
6300.0,0.0006,0.19
6400.0,0.0006,0.19
6500.0,0.00096,0.19
6600.0,0.0007,0.19
6700.0,0.00047,0.19
6800.0,0.00063,0.19
6900.0,0.00095,0.19
7000.0,0.0009,0.2
7100.0,0.00061,0.19
7200.0,0.001,0.18
7300.0,0.0011,0.19
7400.0,0.00051,0.19
7500.0,0.00048,0.19
7600.0,0.00068,0.18
7700.0,0.00068,0.18
7800.0,0.00071,0.18
7900.0,0.00093,0.19
8000.0,0.00095,0.17
8100.0,0.00099,0.18
8200.0,0.0012,0.19
8300.0,0.001,0.19
8400.0,0.0013,0.18
8500.0,0.00061,0.18
8600.0,0.00093,0.17
8700.0,0.001,0.19
8800.0,0.0013,0.17
8900.0,0.0007,0.19
9000.0,0.00047,0.17
9100.0,0.00078,0.18
9200.0,0.0006,0.16
9300.0,0.0011,0.17
9400.0,0.00094,0.17
9500.0,0.00099,0.18
9600.0,0.00095,0.17
9700.0,0.00079,0.18
9800.0,0.00054,0.16
9900.0,0.00079,0.17
10001.0,0.002497827,0.1608823
10100.0,0.0008991635,0.1052189
10200.0,0.0004387737,0.08867516
10300.0,0.0002630438,0.0689776
10400.0,0.0001910949,0.05617075
10500.0,0.0001500277,0.05292191
10600.0,0.000119409,0.05294196
10700.0,0.0001013015,0.05322208
10800.0,8.763312e-05,0.0487974
10900.0,7.378597e-05,0.04189129
11000.0,6.402588e-05,0.03736861
11100.0,5.504224e-05,0.03515227
11200.0,4.808538e-05,0.03146198
11300.0,4.216442e-05,0.02928471
11400.0,3.8456e-05,0.02813162
11500.0,3.543398e-05,0.02898797
11600.0,3.257367e-05,0.02778514
11700.0,2.983866e-05,0.0269524
11800.0,2.736346e-05,0.02671311
11900.0,2.536654e-05,0.02455992
12000.0,2.313301e-05,0.02413599
12100.0,2.119504e-05,0.02405993
12200.0,1.983841e-05,0.02198301
12300.0,1.836379e-05,0.0209014
12400.0,1.720071e-05,0.0210555
12500.0,1.574166e-05,0.02046741
12600.0,1.455582e-05,0.01906393
12700.0,1.366679e-05,0.01920854
12800.0,1.2713e-05,0.01940791
12900.0,1.169756e-05,0.01784811
13000.0,1.104176e-05,0.01904631
13100.0,1.043797e-05,0.0184403
13200.0,9.810179e-06,0.01830977
13300.0,9.159303e-06,0.01814808
13400.0,8.647276e-06,0.01705468
13500.0,8.093016e-06,0.01711593
13600.0,7.675452e-06,0.01669948
13700.0,7.373473e-06,0.01644514
13800.0,6.987663e-06,0.01668563
13900.0,6.666122e-06,0.01663742
14000.0,6.416947e-06,0.01592597
14100.0,6.200753e-06,0.0166263
14200.0,5.931242e-06,0.01599948
14300.0,5.715954e-06,0.01561046
14400.0,5.539638e-06,0.01608668
14500.0,5.328856e-06,0.01489009
14600.0,5.164348e-06,0.01589499
14700.0,4.999707e-06,0.01392846
14800.0,4.853482e-06,0.01519464
14900.0,4.739818e-06,0.01462488
15000.0,4.616635e-06,0.01451781
15100.0,4.49909e-06,0.0140551
15200.0,4.413183e-06,0.01511794
15300.0,4.333245e-06,0.01433942
15400.0,4.2244e-06,0.01462655
15500.0,4.116976e-06,0.01413539
15600.0,4.016137e-06,0.0139021
15700.0,3.89567e-06,0.01368997
15800.0,3.783273e-06,0.01337368
15900.0,3.683724e-06,0.01383915
16000.0,3.590856e-06,0.01318368
16100.0,3.488936e-06,0.01338714
16200.0,3.422627e-06,0.01276096
16300.0,3.343308e-06,0.0133745
16400.0,3.286838e-06,0.01267155
16500.0,3.215288e-06,0.01311539
16600.0,3.134315e-06,0.01290394
16700.0,3.070299e-06,0.01253806
16800.0,2.992033e-06,0.01284247
16883.0,2.992033e-06,0.012
