problem,run_id,output_log,final_iteration,final_rel_l2_error,best_rel_l2_error,best_rel_l2_iteration,seed
burgers_exact,2026-03-08_23-24-40-472008,checkpoints\burgers_exact\2026-03-08_23-24-40-472008\output.log,1289,0.0003936578,0.0003936578,11200,57
