iteration_normalized,iteration,loss,rel_l2_error
0,0,0.013,1.9
0.0060164852,100,0.0036,0.79
0.0120329703,200,0.0039,0.72
0.0180494555,300,0.003,0.67
0.0240659407,400,0.0053,0.66
0.0300824258,500,0.003,0.68
0.036098911,600,0.0026,0.66
0.0421153962,700,0.0027,0.61
0.0481318814,800,0.0014,0.57
0.0541483665,900,0.0025,0.56
0.0601648517,1000,0.0035,0.53
0.0661813369,1100,0.002,0.49
0.072197822,1200,0.003,0.46
0.0782143072,1300,0.0034,0.41
0.0842307924,1400,0.0048,0.39
0.0902472775,1500,0.0026,0.37
0.0962637627,1600,0.0034,0.36
0.1022802479,1700,0.0024,0.34
0.108296733,1800,0.0036,0.33
0.1143132182,1900,0.002,0.31
0.1203297034,2000,0.005,0.3
0.1263461886,2100,0.0033,0.3
0.1323626737,2200,0.0028,0.3
0.1383791589,2300,0.0034,0.29
0.1443956441,2400,0.0028,0.28
0.1504121292,2500,0.0019,0.27
0.1564286144,2600,0.0029,0.27
0.1624450996,2700,0.0024,0.29
0.1684615847,2800,0.0027,0.28
0.1744780699,2900,0.0028,0.27
0.1804945551,3000,0.002,0.25
0.1865110403,3100,0.0035,0.27
0.1925275254,3200,0.0021,0.25
0.1985440106,3300,0.0017,0.26
0.2045604958,3400,0.002,0.26
0.2105769809,3500,0.0015,0.24
0.2165934661,3600,0.0022,0.23
0.2226099513,3700,0.0042,0.24
0.2286264364,3800,0.0029,0.22
0.2346429216,3900,0.0012,0.22
0.2406594068,4000,0.003,0.23
0.2466758919,4100,0.0025,0.24
0.2526923771,4200,0.002,0.23
0.2587088623,4300,0.0015,0.22
0.2647253475,4400,0.0015,0.23
0.2707418326,4500,0.0027,0.22
0.2767583178,4600,0.002,0.23
0.282774803,4700,0.0017,0.22
0.2887912881,4800,0.0015,0.24
0.2948077733,4900,0.0026,0.22
0.3008242585,5000,0.001,0.21
0.3068407436,5100,0.0012,0.21
0.3128572288,5200,0.0012,0.22
0.318873714,5300,0.002,0.21
0.3248901991,5400,0.0014,0.19
0.3309066843,5500,0.0026,0.2
0.3369231695,5600,0.0019,0.2
0.3429396547,5700,0.0018,0.2
0.3489561398,5800,0.0022,0.21
0.354972625,5900,0.001,0.18
0.3609891102,6000,0.0024,0.2
0.3670055953,6100,0.0011,0.19
0.3730220805,6200,0.0024,0.2
0.3790385657,6300,0.0022,0.2
0.3850550508,6400,0.0018,0.2
0.391071536,6500,0.001,0.2
0.3970880212,6600,0.0015,0.2
0.4031045063,6700,0.0021,0.18
0.4091209915,6800,0.0025,0.19
0.4151374767,6900,0.0012,0.19
0.4211539619,7000,0.0017,0.2
0.427170447,7100,0.0013,0.19
