t_norm,loss,rel_l2_error
0.0,0.013,1.9
0.006024096385542169,0.0036,0.79
0.012048192771084338,0.0039,0.72
0.018072289156626505,0.003,0.67
0.024096385542168676,0.0053,0.66
0.030120481927710843,0.003,0.68
0.03614457831325301,0.0026,0.66
0.04216867469879518,0.0027,0.61
0.04819277108433735,0.0014,0.57
0.05421686746987952,0.0025,0.56
0.060240963855421686,0.0035,0.53
0.06626506024096386,0.002,0.49
0.07228915662650602,0.003,0.46
0.0783132530120482,0.0034,0.41
0.08433734939759036,0.0048,0.39
0.09036144578313253,0.0026,0.37
0.0963855421686747,0.0034,0.36
0.10240963855421686,0.0024,0.34
0.10843373493975904,0.0036,0.33
0.1144578313253012,0.002,0.31
0.12048192771084337,0.005,0.3
0.12650602409638553,0.0033,0.3
0.13253012048192772,0.0028,0.3
0.13855421686746988,0.0034,0.29
0.14457831325301204,0.0028,0.28
0.15060240963855423,0.0019,0.27
0.1566265060240964,0.0029,0.27
0.16265060240963855,0.0024,0.29
0.1686746987951807,0.0027,0.28
0.1746987951807229,0.0028,0.27
0.18072289156626506,0.002,0.25
0.18674698795180722,0.0035,0.27
0.1927710843373494,0.0021,0.25
0.19879518072289157,0.0017,0.26
0.20481927710843373,0.002,0.26
0.21084337349397592,0.0015,0.24
0.21686746987951808,0.0022,0.23
0.22289156626506024,0.0042,0.24
0.2289156626506024,0.0029,0.22
0.23493975903614459,0.0012,0.22
0.24096385542168675,0.003,0.23
0.2469879518072289,0.0025,0.24
0.25301204819277107,0.002,0.23
0.25903614457831325,0.0015,0.22
0.26506024096385544,0.0015,0.23
0.2710843373493976,0.0027,0.22
0.27710843373493976,0.002,0.23
0.28313253012048195,0.0017,0.22
0.2891566265060241,0.0015,0.24
0.29518072289156627,0.0026,0.22
0.30120481927710846,0.001,0.21
0.3072289156626506,0.0012,0.21
0.3132530120481928,0.0012,0.22
0.3192771084337349,0.002,0.21
0.3253012048192771,0.0014,0.19
0.3313253012048193,0.0026,0.2
0.3373493975903614,0.0019,0.2
0.3433734939759036,0.0018,0.2
0.3493975903614458,0.0022,0.21
0.35542168674698793,0.001,0.18
0.3614457831325301,0.0024,0.2
0.3674698795180723,0.0011,0.19
0.37349397590361444,0.0024,0.2
0.3795180722891566,0.0022,0.2
0.3855421686746988,0.0018,0.2
0.39156626506024095,0.001,0.2
0.39759036144578314,0.0015,0.2
